ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,"On a scale of 1 to 10, how much do you agree that your work gives you a sense of personal satisfaction?",How long have you been with the company?,0.025866132453194777
0,"On a scale of 1 to 10, how much do you agree that your work gives you a sense of personal satisfaction?",How motivated do you feel to perform well in your job on a daily basis?,0.10403129732205985
0,"On a scale of 1 to 10, how much do you agree that your work gives you a sense of personal satisfaction?",What factors motivate you to perform well in your job? (Select all that apply),0.05173226490638953
0,"On a scale of 1 to 10, how much do you agree that your work gives you a sense of personal satisfaction?",Do you feel that your efforts and contributions are adequately recognized by the company?,0.08058229640253801
0,"On a scale of 1 to 10, how much do you agree that your work gives you a sense of personal satisfaction?",What could the company do to increase your motivation and job satisfaction?,0.05173226490638953
1,Do you feel that your opinions and ideas about work are taken into consideration by your supervisor?,How long have you been with the company?,0.032274177804583096
1,Do you feel that your opinions and ideas about work are taken into consideration by your supervisor?,How motivated do you feel to perform well in your job on a daily basis?,0.10502100630210073
1,Do you feel that your opinions and ideas about work are taken into consideration by your supervisor?,What factors motivate you to perform well in your job? (Select all that apply),0.05590051573004969
1,Do you feel that your opinions and ideas about work are taken into consideration by your supervisor?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.3429971702850177
1,Do you feel that your opinions and ideas about work are taken into consideration by your supervisor?,What could the company do to increase your motivation and job satisfaction?,0.045642579965682134
2,Do you feel that your work is meaningful and makes a difference?,How long have you been with the company?,0.04338784435436014
2,Do you feel that your work is meaningful and makes a difference?,How motivated do you feel to perform well in your job on a daily basis?,0.13557181477353206
2,Do you feel that your work is meaningful and makes a difference?,What factors motivate you to perform well in your job? (Select all that apply),0.06361306002318948
2,Do you feel that your work is meaningful and makes a difference?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.36094102025722336
2,Do you feel that your work is meaningful and makes a difference?,What could the company do to increase your motivation and job satisfaction?,0.06135967792806904
3,Do you feel motivated to perform at your best in your current job?,How long have you been with the company?,0.0405487152208931
3,Do you feel motivated to perform at your best in your current job?,How motivated do you feel to perform well in your job on a daily basis?,0.31458123459064263
3,Do you feel motivated to perform at your best in your current job?,What factors motivate you to perform well in your job? (Select all that apply),0.25681539600990877
3,Do you feel motivated to perform at your best in your current job?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.2096888927716905
3,Do you feel motivated to perform at your best in your current job?,What could the company do to increase your motivation and job satisfaction?,0.057344543002191384
4,Do you feel that your work environment is positive and encourages creativity?,How long have you been with the company?,0.04338784435436014
4,Do you feel that your work environment is positive and encourages creativity?,How motivated do you feel to perform well in your job on a daily basis?,0.11740863563103723
4,Do you feel that your work environment is positive and encourages creativity?,What factors motivate you to perform well in your job? (Select all that apply),0.06361306002318948
4,Do you feel that your work environment is positive and encourages creativity?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.36094102025722336
4,Do you feel that your work environment is positive and encourages creativity?,What could the company do to increase your motivation and job satisfaction?,0.06135967792806904
