ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Yes,Yes,1.0
0,0.0,Yes,No,0.0
1,0.0,No,Yes,0
1,0.0,No,No,1.0
0,1.0,Less than 5 times,"Yes, always",0
0,1.0,Less than 5 times,"Yes, sometimes",0
0,1.0,Less than 5 times,"No, not often",0
0,1.0,Less than 5 times,"No, never",0
1,1.0,5 to 10 times,"Yes, always",0
1,1.0,5 to 10 times,"Yes, sometimes",0
1,1.0,5 to 10 times,"No, not often",0
1,1.0,5 to 10 times,"No, never",0
2,1.0,More than 10 times,"Yes, always",0
2,1.0,More than 10 times,"Yes, sometimes",0
2,1.0,More than 10 times,"No, not often",0
2,1.0,More than 10 times,"No, never",0
0,2.0,Yes,"Yes, always",0
0,2.0,Yes,"Yes, sometimes",0
0,2.0,Yes,"No, not often",0
0,2.0,Yes,"No, never",0
1,2.0,No,"Yes, always",0
1,2.0,No,"Yes, sometimes",0
1,2.0,No,"No, not often",0
1,2.0,No,"No, never",0
