ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1,Sales & Marketing,0
0,0.0,1,Customer support,0
0,0.0,1,Human Resources,0
0,0.0,1,Finance,0
0,0.0,1,R&D,0
1,0.0,2,Sales & Marketing,0
1,0.0,2,Customer support,0
1,0.0,2,Human Resources,0
1,0.0,2,Finance,0
1,0.0,2,R&D,0
2,0.0,3,Sales & Marketing,0
2,0.0,3,Customer support,0
2,0.0,3,Human Resources,0
2,0.0,3,Finance,0
2,0.0,3,R&D,0
3,0.0,4,Sales & Marketing,0
3,0.0,4,Customer support,0
3,0.0,4,Human Resources,0
3,0.0,4,Finance,0
3,0.0,4,R&D,0
4,0.0,5,Sales & Marketing,0
4,0.0,5,Customer support,0
4,0.0,5,Human Resources,0
4,0.0,5,Finance,0
4,0.0,5,R&D,0
0,1.0,"Yes, participated in 1 activity",Outdoor team-building events,0
0,1.0,"Yes, participated in 1 activity",Team-building workshops,0
0,1.0,"Yes, participated in 1 activity",Volunteer activities,0
0,1.0,"Yes, participated in 1 activity",Team lunches or dinners,0
0,1.0,"Yes, participated in 1 activity",Sports or recreational activities,0
0,1.0,"Yes, participated in 1 activity",Team challenges or competitions,0
0,1.0,"Yes, participated in 1 activity",Other (please specify): __________________,0
1,1.0,"Yes, participated in 2 activities",Outdoor team-building events,0
1,1.0,"Yes, participated in 2 activities",Team-building workshops,0
1,1.0,"Yes, participated in 2 activities",Volunteer activities,0.08970612889970507
1,1.0,"Yes, participated in 2 activities",Team lunches or dinners,0
1,1.0,"Yes, participated in 2 activities",Sports or recreational activities,0.08970612889970507
1,1.0,"Yes, participated in 2 activities",Team challenges or competitions,0
1,1.0,"Yes, participated in 2 activities",Other (please specify): __________________,0
2,1.0,"Yes, participated in 3 or more activities",Outdoor team-building events,0
2,1.0,"Yes, participated in 3 or more activities",Team-building workshops,0
2,1.0,"Yes, participated in 3 or more activities",Volunteer activities,0.06806702140179671
2,1.0,"Yes, participated in 3 or more activities",Team lunches or dinners,0.06806702140179671
2,1.0,"Yes, participated in 3 or more activities",Sports or recreational activities,0.09626130481676062
2,1.0,"Yes, participated in 3 or more activities",Team challenges or competitions,0.06806702140179671
2,1.0,"Yes, participated in 3 or more activities",Other (please specify): __________________,0
3,1.0,"No, have not participated in any activities",Outdoor team-building events,0
3,1.0,"No, have not participated in any activities",Team-building workshops,0
3,1.0,"No, have not participated in any activities",Volunteer activities,0.06806702140179671
3,1.0,"No, have not participated in any activities",Team lunches or dinners,0
3,1.0,"No, have not participated in any activities",Sports or recreational activities,0.06806702140179671
3,1.0,"No, have not participated in any activities",Team challenges or competitions,0
3,1.0,"No, have not participated in any activities",Other (please specify): __________________,0
0,2.0,1,Yes,0
0,2.0,1,No,0
0,2.0,1,Not sure,0
1,2.0,2,Yes,0
1,2.0,2,No,0
1,2.0,2,Not sure,0
2,2.0,3,Yes,0
2,2.0,3,No,0
2,2.0,3,Not sure,0
3,2.0,4,Yes,0
3,2.0,4,No,0
3,2.0,4,Not sure,0
4,2.0,5,Yes,0
4,2.0,5,No,0
4,2.0,5,Not sure,0
