ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Less than 70%,Executive/Senior Management,0
0,0.0,Less than 70%,Manager,0
0,0.0,Less than 70%,Staff/Employee,0
0,0.0,Less than 70%,Intern,0
0,0.0,Less than 70%,Other (please specify): __________________,0
1,0.0,70-90%,Executive/Senior Management,0
1,0.0,70-90%,Manager,0
1,0.0,70-90%,Staff/Employee,0
1,0.0,70-90%,Intern,0
1,0.0,70-90%,Other (please specify): __________________,0
2,0.0,More than 90%,Executive/Senior Management,0
2,0.0,More than 90%,Manager,0
2,0.0,More than 90%,Staff/Employee,0
2,0.0,More than 90%,Intern,0
2,0.0,More than 90%,Other (please specify): __________________,0
0,1.0,Yes,Less than 1 year,0
0,1.0,Yes,1-3 years,0
0,1.0,Yes,3-5 years,0
0,1.0,Yes,5-10 years,0
0,1.0,Yes,More than 10 years,0
1,1.0,No,Less than 1 year,0
1,1.0,No,1-3 years,0
1,1.0,No,3-5 years,0
1,1.0,No,5-10 years,0
1,1.0,No,More than 10 years,0
2,1.0,Sometimes,Less than 1 year,0
2,1.0,Sometimes,1-3 years,0
2,1.0,Sometimes,3-5 years,0
2,1.0,Sometimes,5-10 years,0
2,1.0,Sometimes,More than 10 years,0
0,2.0,Yes,1,0
0,2.0,Yes,2,0
0,2.0,Yes,3,0
0,2.0,Yes,4,0
0,2.0,Yes,5,0
0,2.0,Yes,6,0
0,2.0,Yes,7,0
0,2.0,Yes,8,0
0,2.0,Yes,9,0
0,2.0,Yes,10,0
1,2.0,No,1,0
1,2.0,No,2,0
1,2.0,No,3,0
1,2.0,No,4,0
1,2.0,No,5,0
1,2.0,No,6,0
1,2.0,No,7,0
1,2.0,No,8,0
1,2.0,No,9,0
1,2.0,No,10,0
2,2.0,Partially,1,0
2,2.0,Partially,2,0
2,2.0,Partially,3,0
2,2.0,Partially,4,0
2,2.0,Partially,5,0
2,2.0,Partially,6,0
2,2.0,Partially,7,0
2,2.0,Partially,8,0
2,2.0,Partially,9,0
2,2.0,Partially,10,0
0,3.0,Yes,"Yes, always",0
0,3.0,Yes,"Yes, most of the time",0
0,3.0,Yes,Sometimes,0
0,3.0,Yes,Rarely,0
0,3.0,Yes,"No, never",0
1,3.0,No,"Yes, always",0
1,3.0,No,"Yes, most of the time",0
1,3.0,No,Sometimes,0
1,3.0,No,Rarely,0
1,3.0,No,"No, never",0
2,3.0,Sometimes,"Yes, always",0
2,3.0,Sometimes,"Yes, most of the time",0
2,3.0,Sometimes,Sometimes,1.0
2,3.0,Sometimes,Rarely,0
2,3.0,Sometimes,"No, never",0
