ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the overall cleanliness and organization of the workspace?,What is your role in the company?,0.04338784435436014
0,How would you rate the overall cleanliness and organization of the workspace?,How long have you been with the company?,0.07514995085264224
0,How would you rate the overall cleanliness and organization of the workspace?,I am comfortable with my physical workspace.,0.0
0,How would you rate the overall cleanliness and organization of the workspace?,Are there any aspects of the physical environment that you find distracting or uncomfortable?,0.1276119215161368
0,How would you rate the overall cleanliness and organization of the workspace?,"On a scale of 1 to 10, how would you rate the sense of community and camaraderie among colleagues? (1 being very low, 10 being very high)",0.10579890785475493
0,How would you rate the overall cleanliness and organization of the workspace?,Do you feel supported by your colleagues and supervisors in the workplace?,0.07514995085264224
0,How would you rate the overall cleanliness and organization of the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.23298642673655665
1,How would you rate the comfort and ergonomics of the workspace?,What is your role in the company?,0.046689450558483385
1,How would you rate the comfort and ergonomics of the workspace?,How long have you been with the company?,0.0808685005447683
1,How would you rate the comfort and ergonomics of the workspace?,I am comfortable with my physical workspace.,0.0
1,How would you rate the comfort and ergonomics of the workspace?,Are there any aspects of the physical environment that you find distracting or uncomfortable?,0.12572462101949167
1,How would you rate the comfort and ergonomics of the workspace?,"On a scale of 1 to 10, how would you rate the sense of community and camaraderie among colleagues? (1 being very low, 10 being very high)",0.09445802165242183
1,How would you rate the comfort and ergonomics of the workspace?,Do you feel supported by your colleagues and supervisors in the workplace?,0.07384108577210045
1,How would you rate the comfort and ergonomics of the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.14517428757873438
2,How would you rate the noise level in the workspace?,What is your role in the company?,0.14907119849998599
2,How would you rate the noise level in the workspace?,How long have you been with the company?,0.08760869616261553
2,How would you rate the noise level in the workspace?,I am comfortable with my physical workspace.,0.0
2,How would you rate the noise level in the workspace?,Are there any aspects of the physical environment that you find distracting or uncomfortable?,0.04794946818443979
2,How would you rate the noise level in the workspace?,"On a scale of 1 to 10, how would you rate the sense of community and camaraderie among colleagues? (1 being very low, 10 being very high)",0.06670659133881356
2,How would you rate the noise level in the workspace?,Do you feel supported by your colleagues and supervisors in the workplace?,0.14947910066133427
2,How would you rate the noise level in the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.14131587378276944
3,How would you rate the lighting in the workspace?,What is your role in the company?,0.16666666666666669
3,How would you rate the lighting in the workspace?,How long have you been with the company?,0.09568229933257028
3,How would you rate the lighting in the workspace?,I am comfortable with my physical workspace.,0.0
3,How would you rate the lighting in the workspace?,Are there any aspects of the physical environment that you find distracting or uncomfortable?,0.0448240673044897
3,How would you rate the lighting in the workspace?,"On a scale of 1 to 10, how would you rate the sense of community and camaraderie among colleagues? (1 being very low, 10 being very high)",0.055250398020789834
3,How would you rate the lighting in the workspace?,Do you feel supported by your colleagues and supervisors in the workplace?,0.1462613413027904
3,How would you rate the lighting in the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.13523497817747235
4,How would you rate the overall atmosphere and morale in the workspace?,What is your role in the company?,0.12309149097933275
4,How would you rate the overall atmosphere and morale in the workspace?,How long have you been with the company?,0.07514995085264224
4,How would you rate the overall atmosphere and morale in the workspace?,I am comfortable with my physical workspace.,0.0
4,How would you rate the overall atmosphere and morale in the workspace?,Are there any aspects of the physical environment that you find distracting or uncomfortable?,0.051939846011284416
4,How would you rate the overall atmosphere and morale in the workspace?,"On a scale of 1 to 10, how would you rate the sense of community and camaraderie among colleagues? (1 being very low, 10 being very high)",0.09658074731909963
4,How would you rate the overall atmosphere and morale in the workspace?,Do you feel supported by your colleagues and supervisors in the workplace?,0.1740776559556978
