ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Excellent,Less than 1 year,0
0,0.0,Excellent,1-3 years,0
0,0.0,Excellent,3-5 years,0
0,0.0,Excellent,5-10 years,0
0,0.0,Excellent,More than 10 years,0
1,0.0,Good,Less than 1 year,0
1,0.0,Good,1-3 years,0
1,0.0,Good,3-5 years,0
1,0.0,Good,5-10 years,0
1,0.0,Good,More than 10 years,0
2,0.0,Fair,Less than 1 year,0
2,0.0,Fair,1-3 years,0
2,0.0,Fair,3-5 years,0
2,0.0,Fair,5-10 years,0
2,0.0,Fair,More than 10 years,0
3,0.0,Poor,Less than 1 year,0
3,0.0,Poor,1-3 years,0
3,0.0,Poor,3-5 years,0
3,0.0,Poor,5-10 years,0
3,0.0,Poor,More than 10 years,0
0,1.0,Yes,Yes,1.0
0,1.0,Yes,No,0.0
0,1.0,Yes,Not applicable,0.0
1,1.0,No,Yes,0
1,1.0,No,No,1.0
1,1.0,No,Not applicable,0
0,2.0,Increased employee engagement,Yes,0
0,2.0,Increased employee engagement,No,0
0,2.0,Increased employee engagement,Somewhat,0
1,2.0,Improved job performance,Yes,0
1,2.0,Improved job performance,No,0
1,2.0,Improved job performance,Somewhat,0
2,2.0,Enhanced knowledge and skills,Yes,0
2,2.0,Enhanced knowledge and skills,No,0
2,2.0,Enhanced knowledge and skills,Somewhat,0
3,2.0,Other (please specify),Yes,0
3,2.0,Other (please specify),No,0
3,2.0,Other (please specify),Somewhat,0
0,3.0,Very important,Yes,0
0,3.0,Very important,No,0
0,3.0,Very important,Partially,0
1,3.0,Somewhat important,Yes,0
1,3.0,Somewhat important,No,0
1,3.0,Somewhat important,Partially,0
2,3.0,Not very important,Yes,0
2,3.0,Not very important,No,0
2,3.0,Not very important,Partially,0
3,3.0,Not at all important,Yes,0
3,3.0,Not at all important,No,0
3,3.0,Not at all important,Partially,0
