QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,False,True,,1,-1,0,7,0,-1,4.0,6.0
1146004,False,True,,1,-1,0,7,0,-1,5.714285714285714,-2.7142857142857144
1173001,True,False,"Expecting ',' delimiter: line 273 column 1 (char 3549)",-1,-1,0,0,0,-1,0.0,0.0
1173002,True,False,"Expecting ',' delimiter: line 53 column 2 (char 773)",-1,-1,0,0,0,-1,0.0,0.0
1173003,False,True,,1,-1,0,6,0,-1,4.166666666666667,0.33333333333333304
1173004,False,True,,1,-1,0,3,0,-1,5.666666666666667,-4.666666666666667
1173005,True,False,Extra data: line 95 column 1 (char 2245),-1,-1,0,0,0,-1,0.0,0.0
1213249,False,True,,1,-1,0,2,0,-1,7.5,-5.5
1433792,True,False,"Expecting ',' delimiter: line 238 column 5 (char 6087)",-1,-1,0,0,0,-1,0.0,0.0
5100002,True,False,"Expecting ',' delimiter: line 292 column 5 (char 7232)",-1,-1,0,0,0,-1,0.0,0.0
5100003,True,False,Expecting property name enclosed in double quotes: line 82 column 1 (char 1386),-1,-1,0,0,0,-1,0.0,0.0
500000002,True,False,"Expecting ',' delimiter: line 317 column 5 (char 8572)",-1,-1,0,0,0,-1,0.0,0.0
500000003,True,False,"Expecting ',' delimiter: line 195 column 1 (char 2642)",-1,-1,0,0,0,-1,0.0,0.0
500000005,False,True,,1,-1,0,5,0,-1,4.6,-0.7999999999999998
500100002,False,True,,1,-1,0,9,0,-1,2.3333333333333335,0.7777777777777777
500100003,False,True,,1,-1,0,10,0,-1,2.3,0.5
500100004,False,True,,1,-1,0,9,0,-1,3.3333333333333335,0.33333333333333304
500100005,False,True,,1,-1,0,11,0,-1,2.0,1.272727272727273
500100006,False,True,,1,-1,0,9,0,-1,3.111111111111111,0.6666666666666665
500100007,True,False,"Expecting ',' delimiter: line 287 column 5 (char 7587)",-1,-1,0,0,0,-1,0.0,0.0
500100008,False,True,,1,-1,0,10,0,-1,2.3,2.2
500100009,False,True,,1,-1,0,7,0,-1,5.0,-0.8571428571428568
500100010,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6600)",-1,-1,0,0,0,-1,0.0,0.0
500100011,False,True,,1,-1,0,9,0,-1,2.0,2.4444444444444446
500100012,False,True,,1,-1,0,5,0,-1,5.0,-0.7999999999999998
500100013,False,True,,1,-1,0,10,0,-1,2.8,2.5
500100014,True,False,"Expecting ',' delimiter: line 272 column 5 (char 7842)",-1,-1,0,0,0,-1,0.0,0.0
500100015,False,True,,1,-1,0,6,0,-1,5.0,-0.666666666666667
500100016,False,True,,1,-1,0,5,0,-1,5.0,-0.7999999999999998
