QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1433792,0,I am satisfied with my current job role.,I am satisfied with the job-related training my organization offers.,0.5263157894736842,0.2349392420445052,0.0314954014246384
1433792,1,I am confident in my ability to advance in my current organization.,I am satisfied with the job-related training my organization offers.,0.3478260869565217,0.21015394750177357,0.018273994690616233
1433792,2,I have a clear understanding of my long-term career goals.,I am satisfied that I have the opportunities to apply my talents and expertise.,0.2399999999999999,0.12546388699020275,0.006607544363658211
1433792,3,I feel supported in my career development by my organization.,I am satisfied with the job-related training my organization offers.,0.2857142857142856,0.16351276742581086,0.010300795299255
1433792,4,I am satisfied with my current work-life balance.,I am satisfied with the job-related training my organization offers.,0.5,0.19429288170437717,0.036539923501681656
1433792,5,I am confident in my ability to adapt to changing job requirements.,I would be in favour to change location.,0.4,0.19376598763555283,0.013101112669282853
1433792,6,I have a clear understanding of the skills and knowledge required for my next career step.,I am satisfied that I have the opportunities to apply my talents and expertise.,0.2666666666666666,0.13789145720180201,0.007773110884410251
1433792,7,I am satisfied with my current career progression.,I am satisfied with the job-related training my organization offers.,0.5263157894736842,0.21483063719905826,0.04392845062231847
1433792,8,I am confident in my ability to take calculated risks in my career.,I am satisfied with the investment my organization makes in training and education.,0.3076923076923077,0.1929330218895436,0.01501617720799217
1433792,9,I am satisfied with my overall career satisfaction.,I am satisfied with the job-related training my organization offers.,0.5263157894736842,0.21483063719905826,0.04392845062231847
5100003,0,What was the most valuable or memorable part of the course session?,The quality of the material was appropriate for this course...,0.3636363636363636,0.15944605282419924,0.0179896541986542
5100003,1,How would you rate the overall quality of the course session?,The quality of the material was appropriate for this course...,0.4761904761904761,0.21905570275135489,0.027088731568910212
5100003,2,What did you find most challenging or confusing about the course session?,Did the session achieved the target goals? ,0.3157894736842105,0.14876044002188163,0.008431391913010363
5100003,3,How did the course session relate to your current job or future career goals?,Did the session achieved the target goals? ,0.3809523809523809,0.18490400404193502,0.013371880193527808
5100003,4,What suggestions do you have for improving the course session?,Any additional comments or suggestions for improving?,0.3529411764705882,0.17870257193786604,0.010657080579760666
5100003,5,How likely are you to recommend the course session to a colleague?,How likely is it that you would recommend this session to a friend or colleague?,0.5925925925925926,0.19978050913405604,0.03452154811359619
5100003,6,How would you rate the instructor's teaching style and effectiveness?,"Overall, how much you were satisfied from the information received?",0.2857142857142856,0.14033603775451597,0.008729432976705379
5100003,7,Is there anything else you would like to share about the course session?,How likely is it that you would recommend this session to a friend or colleague?,0.2857142857142857,0.13502587991718423,0.010063716891923749
500100023,0,Have you considered moving to a different role or department within the company?,Have you ever explored or applied for an internal job opportunity within the company?,0.4444444444444445,0.242998593869674,0.017729311896811744
500100023,1,How would you rate the availability of internal job postings?,How would you rate the transparency of the internal job posting and application process?,0.75,0.3230723868494766,0.04097752056845406
500100023,2,Have you been approached by HR or a manager about a potential internal job opportunity?,Have you ever explored or applied for an internal job opportunity within the company?,0.4137931034482759,0.18464609650561523,0.01704705297118878
500100023,3,How would you rate the support you've received from HR or a manager in exploring internal job opportunities?,How would you rate the transparency of the internal job posting and application process?,0.4242424242424242,0.2594438658268445,0.01621474847844826
500100023,4,Have you experienced any barriers or challenges in pursuing internal job opportunities?,Have you ever explored or applied for an internal job opportunity within the company?,0.4615384615384615,0.22538827271799405,0.015958414642884264
500100023,5,How would you rate the overall internal mobility experience?,How would you rate the transparency of the internal job posting and application process?,0.5217391304347826,0.2963436417964406,0.016916299832896976
500100023,6,What would you like to see improved or changed to make internal mobility opportunities more appealing to you?,Have you ever explored or applied for an internal job opportunity within the company?,0.25,0.16468221138129605,0.004157436261484767
500100023,7,What internal mobility opportunities would you like to see more of?,Which improvements would you suggest?,0.25,0.16417895441664537,0.0034601450972332943
500100028,0,How would you rate the overall effectiveness of the kick-off meeting?,"How would you rate the overall effectiveness of the kick-off meeting? (1 being very ineffective, 5 being highly effective)",0.7499999999999999,0.39170401027543883,0.05017216895183214
500100028,1,Were the meeting's objectives and agenda clearly communicated?,Were the objectives and agenda of the kick-off meeting clearly communicated in advance?,0.6086956521739131,0.2608646462824637,0.038056203022802236
500100028,2,How would you rate the level of engagement and participation from the team and stakeholders?,How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.4516129032258064,0.25397374387197447,0.01681980965762794
500100028,3,Were the meeting's outcomes and next steps clearly defined and communicated?,Were the roles and responsibilities of team members clearly defined during the meeting?,0.4,0.21992650206935918,0.02094783763284905
500100028,4,What did you find most valuable or useful about the kick-off meeting?,How well did the kick-off meeting address the goals and objectives of the project/initiative?,0.3448275862068966,0.24456843775755746,0.010286603911931628
500100028,5,"What, if anything, did you find least valuable or useful about the kick-off meeting?",How well did the kick-off meeting address the goals and objectives of the project/initiative?,0.3225806451612903,0.22807875851409382,0.009213206460245088
500100028,6,Do you have any suggestions or recommendations for improving the kick-off meeting?,How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.3448275862068966,0.24832166318565974,0.005529138514858751
500100047,0,Have you participated in any training or development programs in the past 6 months?,How satisfied are you with the quality of training and development programs offered by the company?,0.3333333333333333,0.25328407224958943,0.006793115581547722
500100047,1,How would you rate the relevance of the training or development programs you have participated in to your current role or future career goals?,Did the training programs you attended align with your career goals and development needs?,0.3684210526315789,0.2655544971024847,0.008417018495496932
500100047,2,What type of training or development programs would you like to see offered by the company to support your growth and development?,How satisfied are you with the quality of training and development programs offered by the company?,0.4210526315789474,0.2691204362256993,0.010832333963492962
500100047,3,How would you rate the support and resources provided by the company to help you apply the skills and knowledge you have gained through training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.3181818181818182,0.2219274401648942,0.0036493177238373265
500100047,4,Do you feel that the company provides adequate opportunities for you to share your knowledge and expertise with others through training and development programs or other means?,How satisfied are you with the quality of training and development programs offered by the company?,0.2790697674418604,0.20755454425335307,0.004172971248227217
500100048,0,What type of training or development programs are you most interested in? (Select all that apply),What types of training and development programs would you like to see offered in the future?,0.5,0.24137913772078542,0.014796855809013161
500100048,1,How often would you like to receive training or development opportunities?,Have you participated in any training or development programs provided by the company?,0.3333333333333333,0.21671894963490884,0.009934055677576045
500100048,2,What format would you prefer for training or development programs? (Select all that apply),Have you participated in any training or development programs provided by the company?,0.3703703703703704,0.23030061574072894,0.008839084063939786
500100048,3,"On a scale of 1 to 5, how satisfied are you with the training and development programs currently offered by the company? (1 being very dissatisfied, 5 being very satisfied)",Have you participated in any training or development programs provided by the company?,0.3255813953488372,0.25039762998544757,0.004668211278308825
500100048,4,Do you feel that you have the necessary resources and support to excel in your role?,How relevant do you find the topics covered in the training and development programs to your role and career growth?,0.3888888888888888,0.20306141651756643,0.012623669994660284
500100048,5,What do you think is the most effective way for the company to measure the impact of training and development programs?,How can the company improve the delivery or format of existing training and development programs?,0.4444444444444444,0.31417539938173583,0.006784500972336696
500100048,6,What do you think is the most important aspect of training and development programs for you?,Do you feel that the training and development programs have helped you acquire new skills or knowledge?,0.4848484848484848,0.3386780945591006,0.01093501643144775
500100048,7,Any additional comments or feedback regarding training and development programs?,Any additional comments or suggestions regarding training and development programs?,0.9,0.314810169701474,0.07881665795867862
500100064,0,How would you rate the overall comfort and temperature of the workspace?,"On a scale of 1 to 10, how would you rate the overall workplace environment? (1 being very poor, 5 being excellent)",0.3529411764705882,0.23879498873686428,0.009944066856591233
500100064,1,Do you feel that the workspace is well-organized and easy to navigate?,"Do you feel that the physical work environment (e.g., office layout, facilities) supports your productivity and well-being?",0.3749999999999999,0.21258241758241753,0.010348101074749417
500100064,2,How would you rate the availability and cleanliness of break rooms and other common areas?,Are you satisfied with the level of cleanliness and maintenance in the workplace?,0.2857142857142857,0.2046728470257882,0.006157532956752251
500100064,3,Do you feel that you have a sense of community and camaraderie with your coworkers?,"Do you feel that the physical work environment (e.g., office layout, facilities) supports your productivity and well-being?",0.2941176470588235,0.15481744540568065,0.009244405235432254
500100064,4,What specific changes would you like to see in the workplace environment to improve your overall job satisfaction?,Are you satisfied with the level of cleanliness and maintenance in the workplace?,0.2580645161290323,0.24134099495389819,0.00024722018201236
