QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 1 column 2406 (char 2405)",-1,-1,0,0,0,-1,0,0
1146004,True,False,"Expecting ',' delimiter: line 1 column 420 (char 419)",-1,-1,0,0,0,-1,0,0
1173001,True,False,"Expecting ',' delimiter: line 1 column 2466 (char 2465)",-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 1 column 2780 (char 2779)",-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 1 column 1574 (char 1573)",-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 1 column 1076 (char 1075)",-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 1 column 543 (char 542)",-1,-1,0,0,0,-1,0,0
1213249,True,False,"Expecting ',' delimiter: line 1 column 618 (char 617)",-1,-1,0,0,0,-1,0,0
1433792,False,True,,1,-1,0,10,0,6.0,2.0,2.7
5100002,True,False,"Expecting ',' delimiter: line 1 column 3582 (char 3581)",-1,-1,0,0,0,-1,0,0
5100003,False,True,,1,-1,0,8,0,-1.0,3.75,1.375
500000002,True,False,"Expecting ',' delimiter: line 1 column 434 (char 433)",-1,-1,0,0,0,-1,0,0
500000003,True,False,"Expecting ',' delimiter: line 1 column 2549 (char 2548)",-1,-1,0,0,0,-1,0,0
500000005,True,False,"Expecting ',' delimiter: line 1 column 435 (char 434)",-1,-1,0,0,0,-1,0,0
500100002,True,False,"Expecting ',' delimiter: line 1 column 2820 (char 2819)",-1,-1,0,0,0,-1,0,0
500100003,True,False,"Expecting ',' delimiter: line 1 column 2613 (char 2612)",-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 1 column 2283 (char 2282)",-1,-1,0,0,0,-1,0,0
500100005,True,False,"Expecting ',' delimiter: line 1 column 2833 (char 2832)",-1,-1,0,0,0,-1,0,0
500100006,True,False,Expecting property name enclosed in double quotes: line 1 column 592 (char 591),-1,-1,0,0,0,-1,0,0
500100007,True,False,"Expecting ',' delimiter: line 1 column 5241 (char 5240)",-1,-1,0,0,0,-1,0,0
500100008,True,False,Unterminated string starting at: line 1 column 10836 (char 10835),-1,-1,0,0,0,-1,0,0
500100009,True,False,Expecting property name enclosed in double quotes: line 1 column 696 (char 695),-1,-1,0,0,0,-1,0,0
500100010,True,False,"Expecting ',' delimiter: line 1 column 2725 (char 2724)",-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 1 column 2398 (char 2397)",-1,-1,0,0,0,-1,0,0
500100012,True,False,"Expecting ',' delimiter: line 1 column 1287 (char 1286)",-1,-1,0,0,0,-1,0,0
500100013,True,False,"Expecting ',' delimiter: line 1 column 3460 (char 3459)",-1,-1,0,0,0,-1,0,0
500100014,True,False,Unterminated string starting at: line 1 column 11601 (char 11600),-1,-1,0,0,0,-1,0,0
500100015,True,False,"Expecting ',' delimiter: line 1 column 1867 (char 1866)",-1,-1,0,0,0,-1,0,0
500100016,True,False,"Expecting ',' delimiter: line 1 column 1468 (char 1467)",-1,-1,0,0,0,-1,0,0
500100017,True,False,"Expecting ',' delimiter: line 1 column 2017 (char 2016)",-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting property name enclosed in double quotes: line 1 column 467 (char 466),-1,-1,0,0,0,-1,0,0
500100019,True,False,"Expecting ',' delimiter: line 1 column 1773 (char 1772)",-1,-1,0,0,0,-1,0,0
500100020,True,False,Expecting property name enclosed in double quotes: line 1 column 588 (char 587),-1,-1,0,0,0,-1,0,0
500100021,True,False,"Expecting ',' delimiter: line 1 column 1686 (char 1685)",-1,-1,0,0,0,-1,0,0
500100022,True,False,"Expecting ',' delimiter: line 1 column 4368 (char 4367)",-1,-1,0,0,0,-1,0,0
500100023,False,True,,1,-1,0,8,-1,0.0,3.0,1.2857142857142856
500100024,True,False,"Expecting ',' delimiter: line 1 column 2157 (char 2156)",-1,-1,0,0,0,-1,0,0
500100025,True,False,"Expecting ',' delimiter: line 1 column 1782 (char 1781)",-1,-1,0,0,0,-1,0,0
500100026,True,False,"Expecting ',' delimiter: line 1 column 2884 (char 2883)",-1,-1,0,0,0,-1,0,0
500100027,True,False,"Expecting ',' delimiter: line 1 column 4014 (char 4013)",-1,-1,0,0,0,-1,0,0
500100028,False,True,,1,-1,0,7,0,1.0,2.2857142857142856,1.8571428571428577
500100029,True,False,"Expecting ',' delimiter: line 1 column 499 (char 498)",-1,-1,0,0,0,-1,0,0
500100030,True,False,"Expecting ',' delimiter: line 1 column 1901 (char 1900)",-1,-1,0,0,0,-1,0,0
500100031,True,False,"Expecting ',' delimiter: line 1 column 2408 (char 2407)",-1,-1,0,0,0,-1,0,0
500100032,True,False,Unterminated string starting at: line 1 column 19233 (char 19232),-1,-1,0,0,0,-1,0,0
500100033,True,False,"Expecting ',' delimiter: line 1 column 2497 (char 2496)",-1,-1,0,0,0,-1,0,0
500100034,True,False,"Expecting ',' delimiter: line 1 column 447 (char 446)",-1,-1,0,0,0,-1,0,0
500100035,True,False,"Expecting ',' delimiter: line 1 column 437 (char 436)",-1,-1,0,0,0,-1,0,0
500100036,True,False,"Expecting ',' delimiter: line 1 column 2257 (char 2256)",-1,-1,0,0,0,-1,0,0
500100037,True,False,"Expecting ',' delimiter: line 1 column 3302 (char 3301)",-1,-1,0,0,0,-1,0,0
500100038,True,False,"Expecting ',' delimiter: line 1 column 444 (char 443)",-1,-1,0,0,0,-1,0,0
500100039,True,False,"Expecting ',' delimiter: line 1 column 2083 (char 2082)",-1,-1,0,0,0,-1,0,0
500100040,True,False,Expecting property name enclosed in double quotes: line 1 column 464 (char 463),-1,-1,0,0,0,-1,0,0
500100041,True,False,Expecting property name enclosed in double quotes: line 1 column 403 (char 402),-1,-1,0,0,0,-1,0,0
500100042,True,False,"Expecting ',' delimiter: line 1 column 2006 (char 2005)",-1,-1,0,0,0,-1,0,0
500100043,True,False,"Expecting ',' delimiter: line 1 column 1476 (char 1475)",-1,-1,0,0,0,-1,0,0
500100044,True,False,"Expecting ',' delimiter: line 1 column 1703 (char 1702)",-1,-1,0,0,0,-1,0,0
500100045,True,False,"Expecting ',' delimiter: line 1 column 1285 (char 1284)",-1,-1,0,0,0,-1,0,0
