QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1433792,0.0,0,Agree,Agree,1.0,0.3444444444444444,0.17851851851851847
1433792,0.0,1,Disagree,Disagree,1.0,0.45555555555555555,0.16074074074074077
1433792,1.0,0,Agree,Agree,1.0,0.3444444444444444,0.17851851851851847
1433792,1.0,1,Disagree,Disagree,1.0,0.45555555555555555,0.16074074074074077
1433792,2.0,0,Agree,Agree,1.0,0.3444444444444444,0.17851851851851847
1433792,2.0,1,Disagree,Disagree,1.0,0.45555555555555555,0.16074074074074077
1433792,3.0,0,Agree,Agree,1.0,0.3444444444444444,0.17851851851851847
1433792,3.0,1,Disagree,Disagree,1.0,0.45555555555555555,0.16074074074074077
1433792,4.0,0,Agree,Agree,1.0,0.3444444444444444,0.17851851851851847
1433792,4.0,1,Disagree,Disagree,1.0,0.45555555555555555,0.16074074074074077
1433792,5.0,0,Agree,Yes,0.0,0.0,0.0
1433792,5.0,1,Disagree,Yes,0.0,0.0,0.0
1433792,6.0,0,Agree,Working in team,0.0,0.0,0.0
1433792,6.0,1,Disagree,Working in team,0.0,0.0,0.0
1433792,8.0,0,Agree,Less than three months,0.0,0.0,0.0
1433792,8.0,1,Disagree,Less than three months,0.0,0.0,0.0
1433792,9.0,0,Agree,Sales,0.0,0.0,0.0
1433792,9.0,1,Disagree,Sales,0.0,0.0,0.0
5100003,0.0,0,The instructor's presentation,Not at all likely,0.0,0.0,0.0
5100003,0.0,1,The group discussions,Not at all likely,0.0,0.0,0.0
5100003,0.0,2,The hands-on activities,Not at all likely,0.0,0.0,0.0
5100003,0.0,3,The Q&A session,Not at all likely,0.0,0.0,0.0
5100003,0.0,4,Other (please specify): __________________,Not at all likely,0.0,0.0,0.0
5100003,1.0,0,Excellent,Yes,0.0,0.0,0.0
5100003,1.0,1,Good,Yes,0.0,0.0,0.0
5100003,1.0,2,Fair,Yes,0.0,0.0,0.0
5100003,1.0,3,Poor,Yes,0.0,0.0,0.0
5100003,1.0,4,Very Poor,Yes,0.0,0.0,0.0
5100003,2.0,0,The material was too complex,Strongly agree,0.0,0.0,0.0
5100003,2.0,1,The pace was too fast,Strongly agree,0.0,0.0,0.0
5100003,2.0,2,The instructor was unclear,Strongly agree,0.0,0.0,0.0
5100003,2.0,3,The hands-on activities were too difficult,Strongly agree,0.0,0.0,0.0
5100003,2.0,4,Other (please specify): __________________,Strongly agree,0.0,0.0,0.0
5100003,3.0,0,Very relevant,Strongly agree,0.0,0.0,0.0
5100003,3.0,1,Somewhat relevant,Somewhat disagree,0.5,0.08333333333333333,0.04166666666666667
5100003,3.0,2,Not very relevant,Strongly agree,0.0,0.0,0.0
5100003,3.0,3,Not at all relevant,Strongly agree,0.0,0.0,0.0
5100003,3.0,4,Other (please specify): __________________,Strongly agree,0.0,0.0,0.0
5100003,5.0,0,Very likely,Strongly agree,0.0,0.0,0.0
5100003,5.0,1,Somewhat likely,Somewhat disagree,0.5,0.08333333333333333,0.04166666666666667
5100003,5.0,2,Not very likely,Strongly agree,0.0,0.0,0.0
5100003,5.0,3,Not at all likely,Strongly agree,0.0,0.0,0.0
5100003,5.0,4,Other (please specify): __________________,Strongly agree,0.0,0.0,0.0
5100003,6.0,0,Excellent,Very satisfied,0.0,0.0,0.0
5100003,6.0,1,Good,Very satisfied,0.0,0.0,0.0
5100003,6.0,2,Fair,Very satisfied,0.0,0.0,0.0
5100003,6.0,3,Poor,Very satisfied,0.0,0.0,0.0
5100003,6.0,4,Very Poor,Very satisfied,0.5,0.2,0.07500000000000001
500100023,0.0,0,Yes,Executive/Senior Management,0.0,0.0,0.0
500100023,0.0,1,No,Executive/Senior Management,0.0,0.0,0.0
500100023,0.0,2,Maybe,Executive/Senior Management,0.0,0.0,0.0
500100023,1.0,0,Excellent,Less than 1 year,0.0,0.0,0.0
500100023,1.0,1,Good,Less than 1 year,0.0,0.0,0.0
500100023,1.0,2,Fair,Less than 1 year,0.0,0.0,0.0
500100023,1.0,3,Poor,Less than 1 year,0.0,0.0,0.0
500100023,1.0,4,Very Poor,Less than 1 year,0.0,0.0,0.0
500100023,2.0,0,Yes,1,0.0,0.0,0.0
500100023,2.0,1,No,1,0.0,0.0,0.0
500100023,2.0,2,Maybe,1,0.0,0.0,0.0
500100023,3.0,0,Excellent,Yes,0.0,0.0,0.0
500100023,3.0,1,Good,Yes,0.0,0.0,0.0
500100023,3.0,2,Fair,Yes,0.0,0.0,0.0
