QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,False,True,,1,-1,0,7,0,-1,3.857142857142857,6.142857142857142
1146004,True,False,"Expecting ',' delimiter: line 214 column 5 (char 5336)",-1,-1,0,0,0,-1,0.0,0.0
1173001,True,False,"Expecting ',' delimiter: line 241 column 5 (char 7029)",-1,-1,0,0,0,-1,0.0,0.0
1173002,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6574)",-1,-1,0,0,0,-1,0.0,0.0
1173003,False,True,,1,-1,0,6,0,-1,3.3333333333333335,1.1666666666666665
1173004,True,False,Extra data: line 87 column 1 (char 2521),-1,-1,0,0,0,-1,0.0,0.0
1173005,False,True,,1,-1,0,4,0,-1,6.25,-3.25
1213249,True,False,Extra data: line 55 column 1 (char 1383),-1,-1,0,0,0,-1,0.0,0.0
1433792,True,False,"Expecting ',' delimiter: line 202 column 5 (char 7093)",-1,-1,0,0,0,-1,0.0,0.0
5100002,True,False,"Expecting ',' delimiter: line 287 column 5 (char 7799)",-1,-1,0,0,0,-1,0.0,0.0
5100003,False,True,,1,-1,0,8,0,-1,5.0,0.125
500000002,True,False,Invalid control character at: line 154 column 31 (char 4446),-1,-1,0,0,0,-1,0.0,0.0
500000003,True,False,"Expecting ',' delimiter: line 195 column 5 (char 6476)",-1,-1,0,0,0,-1,0.0,0.0
500000005,False,True,,1,-1,0,5,0,-1,4.6,-0.7999999999999998
500100002,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6793)",-1,-1,0,0,0,-1,0.0,0.0
500100003,True,False,"Expecting ',' delimiter: line 190 column 5 (char 5661)",-1,-1,0,0,0,-1,0.0,0.0
500100004,True,False,"Expecting ',' delimiter: line 218 column 5 (char 6002)",-1,-1,0,0,0,-1,0.0,0.0
500100005,True,False,"Expecting ',' delimiter: line 169 column 5 (char 5597)",-1,-1,0,0,0,-1,0.0,0.0
500100006,False,True,,1,-1,0,9,0,-1,2.0,1.7777777777777777
500100007,False,True,,1,-1,0,8,6,-1,2.125,1.0892857142857144
500100008,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6065)",-1,-1,0,0,0,-1,0.0,0.0
500100009,True,False,Extra data: line 113 column 1 (char 3155),-1,-1,0,0,0,-1,0.0,0.0
500100010,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6065)",-1,-1,0,0,0,-1,0.0,0.0
500100011,False,True,,1,-1,0,9,0,-1,2.0,2.4444444444444446
500100012,True,False,Extra data: line 130 column 1 (char 3270),-1,-1,0,0,0,-1,0.0,0.0
500100013,True,False,"Expecting ',' delimiter: line 175 column 5 (char 5495)",-1,-1,0,0,0,-1,0.0,0.0
500100014,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6220)",-1,-1,0,0,0,-1,0.0,0.0
500100015,True,False,Extra data: line 159 column 1 (char 3950),-1,-1,0,0,0,-1,0.0,0.0
500100016,True,False,Extra data: line 145 column 1 (char 3565),-1,-1,0,0,0,-1,0.0,0.0
