ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very positive,Executive/Senior Management,0
0,0.0,Very positive,Manager,0
0,0.0,Very positive,Staff/Employee,0
1,0.0,Somewhat positive,Executive/Senior Management,0
1,0.0,Somewhat positive,Manager,0
1,0.0,Somewhat positive,Staff/Employee,0
2,0.0,Neutral,Executive/Senior Management,0
2,0.0,Neutral,Manager,0
2,0.0,Neutral,Staff/Employee,0
3,0.0,Somewhat negative,Executive/Senior Management,0
3,0.0,Somewhat negative,Manager,0
3,0.0,Somewhat negative,Staff/Employee,0
4,0.0,Very negative,Executive/Senior Management,0
4,0.0,Very negative,Manager,0
4,0.0,Very negative,Staff/Employee,0
0,1.0,Extremely easy,Yes,0
0,1.0,Extremely easy,No,0
0,1.0,Extremely easy,Not sure,0
1,1.0,Somewhat easy,Yes,0
1,1.0,Somewhat easy,No,0
1,1.0,Somewhat easy,Not sure,0
2,1.0,Neutral,Yes,0
2,1.0,Neutral,No,0
2,1.0,Neutral,Not sure,0
3,1.0,Somewhat difficult,Yes,0
3,1.0,Somewhat difficult,No,0
3,1.0,Somewhat difficult,Not sure,0
4,1.0,Extremely difficult,Yes,0
4,1.0,Extremely difficult,No,0
4,1.0,Extremely difficult,Not sure,0
0,2.0,"Yes, exceeded expectations",Very involved,0
0,2.0,"Yes, exceeded expectations",Somewhat involved,0
0,2.0,"Yes, exceeded expectations",Neutral,0
0,2.0,"Yes, exceeded expectations",Not very involved,0
0,2.0,"Yes, exceeded expectations",Not involved at all,0
1,2.0,"Somewhat yes, met expectations",Very involved,0
1,2.0,"Somewhat yes, met expectations",Somewhat involved,0.10748233812739852
1,2.0,"Somewhat yes, met expectations",Neutral,0
1,2.0,"Somewhat yes, met expectations",Not very involved,0
1,2.0,"Somewhat yes, met expectations",Not involved at all,0
2,2.0,Neutral,Very involved,0
2,2.0,Neutral,Somewhat involved,0
2,2.0,Neutral,Neutral,1.0
2,2.0,Neutral,Not very involved,0
2,2.0,Neutral,Not involved at all,0
3,2.0,"Somewhat no, did not meet expectations",Very involved,0
3,2.0,"Somewhat no, did not meet expectations",Somewhat involved,0.07728215553472559
3,2.0,"Somewhat no, did not meet expectations",Neutral,0
3,2.0,"Somewhat no, did not meet expectations",Not very involved,0
3,2.0,"Somewhat no, did not meet expectations",Not involved at all,0
4,2.0,"No, did not meet expectations at all",Very involved,0
4,2.0,"No, did not meet expectations at all",Somewhat involved,0
4,2.0,"No, did not meet expectations at all",Neutral,0
4,2.0,"No, did not meet expectations at all",Not very involved,0
4,2.0,"No, did not meet expectations at all",Not involved at all,0.2182178902359924
0,3.0,Very good,Very clear,0.18616487055295167
0,3.0,Very good,Somewhat clear,0.0
0,3.0,Very good,Very unclear,0.18616487055295167
1,3.0,Somewhat good,Very clear,0
1,3.0,Somewhat good,Somewhat clear,0.18616487055295167
1,3.0,Somewhat good,Very unclear,0
2,3.0,Neutral,Very clear,0
2,3.0,Neutral,Somewhat clear,0
2,3.0,Neutral,Very unclear,0
3,3.0,Somewhat bad,Very clear,0
3,3.0,Somewhat bad,Somewhat clear,0.18616487055295167
3,3.0,Somewhat bad,Very unclear,0
4,3.0,Very bad,Very clear,0.18616487055295167
4,3.0,Very bad,Somewhat clear,0.0
4,3.0,Very bad,Very unclear,0.18616487055295167
