ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,"On a scale of 1 to 5, how would you rate the course overall?",How do you rate this course?,0.10482848367219184
0,"On a scale of 1 to 5, how would you rate the course overall?",What's your preferred device?,0.0
0,"On a scale of 1 to 5, how would you rate the course overall?",Send us feedback,0.0
0,"On a scale of 1 to 5, how would you rate the course overall?",What's important for you,0.03807927913956097
0,"On a scale of 1 to 5, how would you rate the course overall?",How do you split the welfare amount?,0.053852233004558006
1,Did you enjoy the course?,How do you rate this course?,0.10386715051229284
1,Did you enjoy the course?,What's your preferred device?,0.0
1,Did you enjoy the course?,Send us feedback,0.0
1,Did you enjoy the course?,What's important for you,0.08970612889970507
1,Did you enjoy the course?,How do you split the welfare amount?,0.0850392303589936
2,How would you rate the course materials?,How do you rate this course?,0.26726124191242434
2,How would you rate the course materials?,What's your preferred device?,0.0
2,How would you rate the course materials?,Send us feedback,0.0
2,How would you rate the course materials?,What's important for you,0.06806702140179671
2,How would you rate the course materials?,How do you split the welfare amount?,0.11789553938779
3,How would you rate the course instructor?,How do you rate this course?,0.26726124191242434
3,How would you rate the course instructor?,What's your preferred device?,0.0
3,How would you rate the course instructor?,Send us feedback,0.0
3,How would you rate the course instructor?,What's important for you,0.06806702140179671
3,How would you rate the course instructor?,How do you split the welfare amount?,0.11789553938779
4,Would you recommend this course to a friend?,How do you rate this course?,0.08617758951473893
4,Would you recommend this course to a friend?,What's your preferred device?,0.0
4,Would you recommend this course to a friend?,Send us feedback,0.0
4,Would you recommend this course to a friend?,What's important for you,0.06093675793218261
4,Would you recommend this course to a friend?,How do you split the welfare amount?,0.06093675793218261
