ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very satisfied,Executive/Senior Management,0
0,0.0,Very satisfied,Manager,0
0,0.0,Very satisfied,Staff/Employee,0
0,0.0,Very satisfied,Intern,0
0,0.0,Very satisfied,Other (please specify): __________________,0
1,0.0,Somewhat satisfied,Executive/Senior Management,0
1,0.0,Somewhat satisfied,Manager,0
1,0.0,Somewhat satisfied,Staff/Employee,0
1,0.0,Somewhat satisfied,Intern,0
1,0.0,Somewhat satisfied,Other (please specify): __________________,0
2,0.0,Neutral,Executive/Senior Management,0
2,0.0,Neutral,Manager,0
2,0.0,Neutral,Staff/Employee,0
2,0.0,Neutral,Intern,0
2,0.0,Neutral,Other (please specify): __________________,0
3,0.0,Somewhat dissatisfied,Executive/Senior Management,0
3,0.0,Somewhat dissatisfied,Manager,0
3,0.0,Somewhat dissatisfied,Staff/Employee,0
3,0.0,Somewhat dissatisfied,Intern,0
3,0.0,Somewhat dissatisfied,Other (please specify): __________________,0
4,0.0,Very dissatisfied,Executive/Senior Management,0
4,0.0,Very dissatisfied,Manager,0
4,0.0,Very dissatisfied,Staff/Employee,0
4,0.0,Very dissatisfied,Intern,0
4,0.0,Very dissatisfied,Other (please specify): __________________,0
0,1.0,Strongly agree,Less than 1 year,0
0,1.0,Strongly agree,1-3 years,0
0,1.0,Strongly agree,3-5 years,0
0,1.0,Strongly agree,5-10 years,0
0,1.0,Strongly agree,More than 10 years,0
1,1.0,Somewhat agree,Less than 1 year,0
1,1.0,Somewhat agree,1-3 years,0
1,1.0,Somewhat agree,3-5 years,0
1,1.0,Somewhat agree,5-10 years,0
1,1.0,Somewhat agree,More than 10 years,0
2,1.0,Neutral,Less than 1 year,0
2,1.0,Neutral,1-3 years,0
2,1.0,Neutral,3-5 years,0
2,1.0,Neutral,5-10 years,0
2,1.0,Neutral,More than 10 years,0
3,1.0,Somewhat disagree,Less than 1 year,0
3,1.0,Somewhat disagree,1-3 years,0
3,1.0,Somewhat disagree,3-5 years,0
3,1.0,Somewhat disagree,5-10 years,0
3,1.0,Somewhat disagree,More than 10 years,0
4,1.0,Strongly disagree,Less than 1 year,0
4,1.0,Strongly disagree,1-3 years,0
4,1.0,Strongly disagree,3-5 years,0
4,1.0,Strongly disagree,5-10 years,0
4,1.0,Strongly disagree,More than 10 years,0
0,2.0,Almost never,Very often,0
0,2.0,Almost never,Often,0
0,2.0,Almost never,Sometimes,0
0,2.0,Almost never,Rarely,0
0,2.0,Almost never,Never,0
1,2.0,Less than 1/4 of the time,Very often,0
1,2.0,Less than 1/4 of the time,Often,0
1,2.0,Less than 1/4 of the time,Sometimes,0
1,2.0,Less than 1/4 of the time,Rarely,0
1,2.0,Less than 1/4 of the time,Never,0
2,2.0,More than 1/4 but less than 1/2 of the time,Very often,0
2,2.0,More than 1/4 but less than 1/2 of the time,Often,0
2,2.0,More than 1/4 but less than 1/2 of the time,Sometimes,0
2,2.0,More than 1/4 but less than 1/2 of the time,Rarely,0
2,2.0,More than 1/4 but less than 1/2 of the time,Never,0
3,2.0,More than 1/2 but less than 3/4 of the time,Very often,0
3,2.0,More than 1/2 but less than 3/4 of the time,Often,0
3,2.0,More than 1/2 but less than 3/4 of the time,Sometimes,0
3,2.0,More than 1/2 but less than 3/4 of the time,Rarely,0
3,2.0,More than 1/2 but less than 3/4 of the time,Never,0
4,2.0,Almost always,Very often,0
4,2.0,Almost always,Often,0
4,2.0,Almost always,Sometimes,0
4,2.0,Almost always,Rarely,0
4,2.0,Almost always,Never,0
0,3.0,Almost never,Yes,0
0,3.0,Almost never,No,0
0,3.0,Almost never,Sometimes,0
1,3.0,Less than 1/4 of the time,Yes,0
1,3.0,Less than 1/4 of the time,No,0
1,3.0,Less than 1/4 of the time,Sometimes,0
2,3.0,More than 1/4 but less than 1/2 of the time,Yes,0
2,3.0,More than 1/4 but less than 1/2 of the time,No,0
2,3.0,More than 1/4 but less than 1/2 of the time,Sometimes,0
3,3.0,More than 1/2 but less than 3/4 of the time,Yes,0
3,3.0,More than 1/2 but less than 3/4 of the time,No,0
3,3.0,More than 1/2 but less than 3/4 of the time,Sometimes,0
4,3.0,Almost always,Yes,0
4,3.0,Almost always,No,0
4,3.0,Almost always,Sometimes,0
