ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Yes,1,0
0,0.0,Yes,2,0
0,0.0,Yes,3,0
0,0.0,Yes,4,0
0,0.0,Yes,5,0
0,0.0,Yes,6,0
0,0.0,Yes,7,0
0,0.0,Yes,8,0
0,0.0,Yes,9,0
0,0.0,Yes,10,0
1,0.0,No,1,0
1,0.0,No,2,0
1,0.0,No,3,0
1,0.0,No,4,0
1,0.0,No,5,0
1,0.0,No,6,0
1,0.0,No,7,0
1,0.0,No,8,0
1,0.0,No,9,0
1,0.0,No,10,0
0,1.0,Always,"Yes, very aware",0
0,1.0,Always,"Yes, somewhat aware",0
0,1.0,Always,"No, not very aware",0
0,1.0,Always,"No, not aware at all",0
1,1.0,Most of the time,"Yes, very aware",0
1,1.0,Most of the time,"Yes, somewhat aware",0
1,1.0,Most of the time,"No, not very aware",0
1,1.0,Most of the time,"No, not aware at all",0
2,1.0,Half of the time,"Yes, very aware",0
2,1.0,Half of the time,"Yes, somewhat aware",0
2,1.0,Half of the time,"No, not very aware",0
2,1.0,Half of the time,"No, not aware at all",0
3,1.0,Less than half of the time,"Yes, very aware",0
3,1.0,Less than half of the time,"Yes, somewhat aware",0
3,1.0,Less than half of the time,"No, not very aware",0
3,1.0,Less than half of the time,"No, not aware at all",0
4,1.0,Never,"Yes, very aware",0
4,1.0,Never,"Yes, somewhat aware",0
4,1.0,Never,"No, not very aware",0
4,1.0,Never,"No, not aware at all",0
0,2.0,Yes,"Yes, completely",0
0,2.0,Yes,"Yes, to some extent",0
0,2.0,Yes,"No, not really",0
0,2.0,Yes,"No, not at all",0
1,2.0,No,"Yes, completely",0
1,2.0,No,"Yes, to some extent",0
1,2.0,No,"No, not really",0
1,2.0,No,"No, not at all",0
