ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Yes,1,0
0,0.0,Yes,2,0
0,0.0,Yes,3,0
0,0.0,Yes,4,0
0,0.0,Yes,5,0
1,0.0,No,1,0
1,0.0,No,2,0
1,0.0,No,3,0
1,0.0,No,4,0
1,0.0,No,5,0
0,1.0,"Yes, completely transparent and fair",Very frequently,0
0,1.0,"Yes, completely transparent and fair",Frequently,0
0,1.0,"Yes, completely transparent and fair",Occasionally,0
0,1.0,"Yes, completely transparent and fair",Rarely,0
0,1.0,"Yes, completely transparent and fair",Never,0
1,1.0,"Yes, but there is still room for improvement",Very frequently,0
1,1.0,"Yes, but there is still room for improvement",Frequently,0
1,1.0,"Yes, but there is still room for improvement",Occasionally,0
1,1.0,"Yes, but there is still room for improvement",Rarely,0
1,1.0,"Yes, but there is still room for improvement",Never,0
2,1.0,"No, not transparent and fair at all",Very frequently,0
2,1.0,"No, not transparent and fair at all",Frequently,0
2,1.0,"No, not transparent and fair at all",Occasionally,0
2,1.0,"No, not transparent and fair at all",Rarely,0
2,1.0,"No, not transparent and fair at all",Never,0
0,2.0,Extremely important,"Yes, always",0
0,2.0,Extremely important,"Yes, sometimes",0
0,2.0,Extremely important,"No, not often",0
0,2.0,Extremely important,"No, never",0
1,2.0,"Important, but not the only factor","Yes, always",0
1,2.0,"Important, but not the only factor","Yes, sometimes",0
1,2.0,"Important, but not the only factor","No, not often",0.07728215553472559
1,2.0,"Important, but not the only factor","No, never",0
2,2.0,Not important at all,"Yes, always",0
2,2.0,Not important at all,"Yes, sometimes",0
2,2.0,Not important at all,"No, not often",0
2,2.0,Not important at all,"No, never",0
0,3.0,"Yes, it is a good way to measure performance",Very transparent,0
0,3.0,"Yes, it is a good way to measure performance",Somewhat transparent,0
0,3.0,"Yes, it is a good way to measure performance",Neutral,0
0,3.0,"Yes, it is a good way to measure performance",Not very transparent,0
0,3.0,"Yes, it is a good way to measure performance",Not transparent at all,0
1,3.0,"No, it can be demotivating",Very transparent,0
1,3.0,"No, it can be demotivating",Somewhat transparent,0
1,3.0,"No, it can be demotivating",Neutral,0
1,3.0,"No, it can be demotivating",Not very transparent,0
1,3.0,"No, it can be demotivating",Not transparent at all,0
