ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,Do you feel that you have the necessary resources and support to develop in your current job?,What is your role in the company?,0.17647058823529413,0.42857142857142855,0.25,0.0,0.0,0.0,0.058823529411764705,0.14285714285714285,0.08333333333333333
0,Do you feel that you have the necessary resources and support to develop in your current job?,How long have you been with this role?,0.11764705882352941,0.25,0.15999999999999998,0.0,0.0,0.0,0.058823529411764705,0.125,0.07999999999999999
0,Do you feel that you have the necessary resources and support to develop in your current job?,Do you feel that opportunities for career growth and advancement within the company are effectively communicated?,0.35294117647058826,0.375,0.3636363636363636,0.1875,0.2,0.19354838709677422,0.29411764705882354,0.3125,0.30303030303030304
0,Do you feel that you have the necessary resources and support to develop in your current job?,Do you think the company offer clear and transparent path for career growth within the company?,0.23529411764705882,0.25,0.24242424242424243,0.0625,0.06666666666666667,0.06451612903225808,0.23529411764705882,0.25,0.24242424242424243
0,Do you feel that you have the necessary resources and support to develop in your current job?,Have you had any discussions with your manager about your career goals and aspirations?,0.23529411764705882,0.2857142857142857,0.2580645161290323,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.12903225806451615
0,Do you feel that you have the necessary resources and support to develop in your current job?,How satisfied are you with the training and development opportunities provided by the company?,0.23529411764705882,0.2857142857142857,0.2580645161290323,0.0,0.0,0.0,0.23529411764705882,0.2857142857142857,0.2580645161290323
0,Do you feel that you have the necessary resources and support to develop in your current job?,Are there any training and development opportunities you participated in in the recent past? (Select all that apply),0.35294117647058826,0.3333333333333333,0.34285714285714286,0.0,0.0,0.0,0.17647058823529413,0.16666666666666666,0.17142857142857143
0,Do you feel that you have the necessary resources and support to develop in your current job?,Do you feel that the training and development opportunities provided align with your career goals?,0.47058823529411764,0.5333333333333333,0.5,0.1875,0.21428571428571427,0.19999999999999998,0.47058823529411764,0.5333333333333333,0.5
0,Do you feel that you have the necessary resources and support to develop in your current job?,Rate the level of support you receive by your manager to advance your career,0.29411764705882354,0.35714285714285715,0.3225806451612903,0.0,0.0,0.0,0.23529411764705882,0.2857142857142857,0.2580645161290323
0,Do you feel that you have the necessary resources and support to develop in your current job?,Rate the level of support you receive by HR to advance your career,0.29411764705882354,0.38461538461538464,0.33333333333333337,0.0,0.0,0.0,0.23529411764705882,0.3076923076923077,0.26666666666666666
0,Do you feel that you have the necessary resources and support to develop in your current job?,Have you have received a follow up initiative from your manager following a career development request?,0.23529411764705882,0.25,0.24242424242424243,0.0625,0.06666666666666667,0.06451612903225808,0.17647058823529413,0.1875,0.1818181818181818
0,Do you feel that you have the necessary resources and support to develop in your current job?,What improvements would you suggest to enhance career development opportunities within the company?,0.23529411764705882,0.3076923076923077,0.26666666666666666,0.0,0.0,0.0,0.17647058823529413,0.23076923076923078,0.20000000000000004
0,Do you feel that you have the necessary resources and support to develop in your current job?,Are there any specific training or development programs you would like to see implemented?,0.17647058823529413,0.21428571428571427,0.1935483870967742,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.12903225806451615
0,Do you feel that you have the necessary resources and support to develop in your current job?,Do you have any additional comments or feedback regarding career development?,0.23529411764705882,0.36363636363636365,0.2857142857142857,0.125,0.2,0.15384615384615385,0.23529411764705882,0.36363636363636365,0.2857142857142857
1,How often do you get the opportunity to discuss your career development with your manager?,What is your role in the company?,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.09090909090909091
1,How often do you get the opportunity to discuss your career development with your manager?,How long have you been with this role?,0.2,0.375,0.26086956521739135,0.0,0.0,0.0,0.2,0.375,0.26086956521739135
1,How often do you get the opportunity to discuss your career development with your manager?,Do you feel that opportunities for career growth and advancement within the company are effectively communicated?,0.3333333333333333,0.3125,0.3225806451612903,0.07142857142857142,0.06666666666666667,0.0689655172413793,0.26666666666666666,0.25,0.2580645161290323
1,How often do you get the opportunity to discuss your career development with your manager?,Do you think the company offer clear and transparent path for career growth within the company?,0.26666666666666666,0.25,0.2580645161290323,0.07142857142857142,0.06666666666666667,0.0689655172413793,0.26666666666666666,0.25,0.2580645161290323
1,How often do you get the opportunity to discuss your career development with your manager?,Have you had any discussions with your manager about your career goals and aspirations?,0.4666666666666667,0.5,0.4827586206896552,0.21428571428571427,0.23076923076923078,0.22222222222222224,0.3333333333333333,0.35714285714285715,0.3448275862068965
1,How often do you get the opportunity to discuss your career development with your manager?,How satisfied are you with the training and development opportunities provided by the company?,0.4,0.42857142857142855,0.4137931034482759,0.0,0.0,0.0,0.26666666666666666,0.2857142857142857,0.2758620689655172
1,How often do you get the opportunity to discuss your career development with your manager?,Are there any training and development opportunities you participated in in the recent past? (Select all that apply),0.26666666666666666,0.2222222222222222,0.2424242424242424,0.0,0.0,0.0,0.13333333333333333,0.1111111111111111,0.1212121212121212
1,How often do you get the opportunity to discuss your career development with your manager?,Do you feel that the training and development opportunities provided align with your career goals?,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.4,0.4,0.4000000000000001
1,How often do you get the opportunity to discuss your career development with your manager?,Rate the level of support you receive by your manager to advance your career,0.4666666666666667,0.5,0.4827586206896552,0.14285714285714285,0.15384615384615385,0.14814814814814817,0.26666666666666666,0.2857142857142857,0.2758620689655172
1,How often do you get the opportunity to discuss your career development with your manager?,Rate the level of support you receive by HR to advance your career,0.3333333333333333,0.38461538461538464,0.3571428571428571,0.07142857142857142,0.08333333333333333,0.07692307692307691,0.26666666666666666,0.3076923076923077,0.28571428571428575
1,How often do you get the opportunity to discuss your career development with your manager?,Have you have received a follow up initiative from your manager following a career development request?,0.3333333333333333,0.3125,0.3225806451612903,0.14285714285714285,0.13333333333333333,0.1379310344827586,0.26666666666666666,0.25,0.2580645161290323
1,How often do you get the opportunity to discuss your career development with your manager?,What improvements would you suggest to enhance career development opportunities within the company?,0.4,0.46153846153846156,0.42857142857142855,0.07142857142857142,0.08333333333333333,0.07692307692307691,0.26666666666666666,0.3076923076923077,0.28571428571428575
1,How often do you get the opportunity to discuss your career development with your manager?,Are there any specific training or development programs you would like to see implemented?,0.2,0.21428571428571427,0.20689655172413796,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.1379310344827586
1,How often do you get the opportunity to discuss your career development with your manager?,Do you have any additional comments or feedback regarding career development?,0.26666666666666666,0.36363636363636365,0.30769230769230765,0.14285714285714285,0.2,0.16666666666666666,0.26666666666666666,0.36363636363636365,0.30769230769230765
2,Do you feel that you have a clear career path in your current organization?,What is your role in the company?,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.09523809523809523
2,Do you feel that you have a clear career path in your current organization?,How long have you been with this role?,0.14285714285714285,0.25,0.18181818181818182,0.0,0.0,0.0,0.07142857142857142,0.125,0.09090909090909091
2,Do you feel that you have a clear career path in your current organization?,Do you feel that opportunities for career growth and advancement within the company are effectively communicated?,0.35714285714285715,0.3125,0.3333333333333333,0.23076923076923078,0.2,0.21428571428571427,0.35714285714285715,0.3125,0.3333333333333333
2,Do you feel that you have a clear career path in your current organization?,Do you think the company offer clear and transparent path for career growth within the company?,0.35714285714285715,0.3125,0.3333333333333333,0.07692307692307693,0.06666666666666667,0.07142857142857144,0.2857142857142857,0.25,0.26666666666666666
2,Do you feel that you have a clear career path in your current organization?,Have you had any discussions with your manager about your career goals and aspirations?,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
2,Do you feel that you have a clear career path in your current organization?,How satisfied are you with the training and development opportunities provided by the company?,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
2,Do you feel that you have a clear career path in your current organization?,Are there any training and development opportunities you participated in in the recent past? (Select all that apply),0.21428571428571427,0.16666666666666666,0.1875,0.0,0.0,0.0,0.14285714285714285,0.1111111111111111,0.125
2,Do you feel that you have a clear career path in your current organization?,Do you feel that the training and development opportunities provided align with your career goals?,0.42857142857142855,0.4,0.4137931034482759,0.23076923076923078,0.21428571428571427,0.22222222222222224,0.35714285714285715,0.3333333333333333,0.3448275862068965
2,Do you feel that you have a clear career path in your current organization?,Rate the level of support you receive by your manager to advance your career,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
2,Do you feel that you have a clear career path in your current organization?,Rate the level of support you receive by HR to advance your career,0.21428571428571427,0.23076923076923078,0.22222222222222224,0.0,0.0,0.0,0.14285714285714285,0.15384615384615385,0.14814814814814817
2,Do you feel that you have a clear career path in your current organization?,Have you have received a follow up initiative from your manager following a career development request?,0.35714285714285715,0.3125,0.3333333333333333,0.07692307692307693,0.06666666666666667,0.07142857142857144,0.2857142857142857,0.25,0.26666666666666666
2,Do you feel that you have a clear career path in your current organization?,What improvements would you suggest to enhance career development opportunities within the company?,0.14285714285714285,0.15384615384615385,0.14814814814814817,0.0,0.0,0.0,0.14285714285714285,0.15384615384615385,0.14814814814814817
