QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0,Do you feel that you have enough information to understand the causes of work-related stress?,I don't feel 100% comfortable working with some of my colleagues.,0.1428571428571428,0.09289250890972223,0.001403492069450497
1146002,1,Do you feel that you have enough support from your organization to help you cope with work-related stress?,I don't feel 100% comfortable working with some of my colleagues.,0.1290322580645161,0.10049007687934221,0.0008101546482069448
1146002,2,Do you feel that you have enough control over your work to reduce work-related stress?,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.1764705882352941,0.10969923159879787,0.002044715150598315
1146002,3,Do you feel that you have enough support from your colleagues to help you cope with work-related stress?,I don't feel 100% comfortable working with some of my colleagues.,0.1290322580645161,0.10049007687934221,0.0008101546482069448
1146002,4,"Do you feel that you have enough resources (time, money, etc.) to help you cope with work-related stress?",I often work overtime and I don't have time for myself,0.1290322580645161,0.10970666674109338,0.0006311400619310148
1146002,5,Do you feel that you have enough control over your work environment to reduce work-related stress?,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.1714285714285714,0.10628097634037939,0.0019250211573716555
1146002,6,Do you feel that you have enough opportunities to participate in decision making to reduce work-related stress?,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.1818181818181818,0.10379181975820628,0.002130483952988357
1173003,0,"On a scale of 1-10, how would you rate your onboarding experience?",Would you like to add any additional comment for us to improve our onboarding program?,0.2142857142857142,0.15543066420259397,0.0029300656231708846
1173003,1,Did you feel welcome and part of the team during onboarding?,Did you receive an adeguate Training?,0.2352941176470588,0.16024746151681132,0.0037471296393258788
1173003,2,Do you think the onboarding process was effective in making you feel prepared for your role?,Did you receive all your equipments on time?,0.1666666666666666,0.11357047174251472,0.0016188740284378122
1173003,3,Were you provided with all necessary resources and materials during onboarding?,Did you receive all your equipments on time?,0.2105263157894737,0.14063961837955644,0.0025223273669912807
1173003,4,Do you feel like you have a good understanding of the company culture and values?,Would you recommend joining our company to other colleagues?,0.1666666666666666,0.10468053519028027,0.0014225205316894828
1173003,5,Do you feel like you have a good support system in place to help you in your new role?,Were you introduced to colleagues from your team or other departments?,0.1999999999999999,0.14478133340878435,0.0017640953768261862
5100003,0,The course content was engaging and useful,Teachers were engaging and prepared,0.3333333333333333,0.1716239127229839,0.017216818289968745
5100003,1,The course materials were well-organized,The quality of the material was appropriate for this course...,0.25,0.13213369555281318,0.008983711871575609
5100003,2,The course instructor was knowledgeable,The duration of the course was appropriate given the target goals...,0.3749999999999999,0.14712009803921566,0.01992862892706101
5100003,3,The course materials were easy to understand,The quality of the material was appropriate for this course...,0.2352941176470588,0.13510743212755594,0.00572649411895344
5100003,4,The course provided an opportunity to ask questions and get answers,The quality of the material was appropriate for this course...,0.1904761904761905,0.11930996238061453,0.00409485337771334
5100003,5,The course helped to improve knowledge and skills,The quality of the material was appropriate for this course...,0.2222222222222222,0.15641612392184473,0.002443903628789189
5100003,6,The course was interactive and encouraged participation,The duration of the course was appropriate given the target goals...,0.3333333333333332,0.15079057938965057,0.012988591911698136
5100003,7,"Overall, the course was a good experience",The duration of the course was appropriate given the target goals...,0.3333333333333332,0.14286887003605267,0.014042657284556373
500000003,0,What is the employee's current performance level?,Is attentive to details,0.1666666666666666,0.03645833333333333,0.0046812996031746
500000003,1,How well does the employee adapt to new situations?,Takes the risk to decide for the Team,0.2352941176470588,0.06426753393665158,0.008802061929453297
500000003,2,Is the employee a good problem solver?,Is attentive to details,0.1818181818181818,0.05725108225108223,0.006431757275913118
500000003,3,Does the employee have the ability to learn quickly?,Takes the risk to decide for the Team,0.2352941176470588,0.06426753393665158,0.008802061929453297
500000003,4,Is the employee able to work well under pressure?,Is attentive to details,0.3076923076923076,0.0991233031674208,0.01913349202368033
500000003,5,How well does the employee communicate with others?,Has always a positive attitude with collagues,0.1333333333333333,0.03229166666666666,0.003580109126984126
500000003,6,How is the employee's decision-making skills?,Is attentive to details,0.1666666666666666,0.03645833333333333,0.0046812996031746
500000003,7,Is the employee a team player?,Takes the risk to decide for the Team,0.2857142857142857,0.07994505494505494,0.013453085376162298
500000005,0,How would you rate the overall quality of the course?,How do you rate this course?,0.5,0.1972549019607843,0.04944944252210688
500000005,1,How would you rate the course materials and resources?,How do you rate this course?,0.5333333333333333,0.2102380952380952,0.05611933106575964
500000005,2,How would you rate the course instructor?,How do you rate this course?,0.6153846153846153,0.24212454212454207,0.07425700063062698
500000005,3,How well did the course meet your learning objectives?,How do you rate this course?,0.2666666666666666,0.13190476190476189,0.016756235827664397
500000005,4,Would you recommend this course to others?,How do you rate this course?,0.4615384615384615,0.15421245421245416,0.0355740718378081
500100009,0,Do you feel that your current role aligns with your career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.3225806451612903,0.13381459369064644,0.011068713403391765
500100009,1,Do you have a clear understanding of the steps needed to progress in your career?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.1935483870967742,0.17023704164822884,0.0012698091595576822
500100009,2,Do you feel that your skills and abilities are being fully utilized in your current role?,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.1818181818181818,0.12702547422130905,0.0026910414338682533
500100009,3,Do you feel that you have the necessary resources and support to progress in your career?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.3125,0.18252267310086087,0.004406517862174987
500100009,4,Do you feel that you have a clear career path and end goal?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.1874999999999999,0.09757638873124329,0.0036902776838943717
500100009,5,Do you feel that you have a clear understanding of the skills and qualifications needed to progress in your career?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.2222222222222222,0.15360266488086033,0.001885652967502309
500100009,6,Do you feel that you have the opportunity to progress and move up in your career?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.25,0.17359410167228945,0.002256692599395303
500100015,0,"On a scale of 1-10, how would you rate the effectiveness of the current feedback mechanism?","On a scale of 1 to 10, how satisfied are you with the existing feedback mechanisms in the company? (1 being very dissatisfied, 10 being very satisfied)",0.5,0.22495845204178536,0.020733035048755018
500100015,1,How often do you feel the need for a more efficient feedback mechanism?,How often do you receive feedback from your manager/supervisor regarding your performance?,0.3846153846153846,0.28863202015375927,0.011085076104397523
500100015,2,Do you think the current feedback mechanism encourages open communication?,Do you think that the feedback processes is transparent?,0.5263157894736842,0.27684143828847013,0.018680886237785944
500100015,3,How would you rate the ease of use of the current feedback mechanism?,Do you think that the feedback processes is transparent?,0.2727272727272727,0.20694921021007973,0.003866172711686838
500100015,4,Do you feel like you have enough options to provide feedback?,Do you feel comfortable providing feedback to your manager/supervisor?,0.4761904761904761,0.20139611850138162,0.030578496500652592
500100015,5,Do you feel like the current feedback mechanism is inclusive and not exclusive?,Do you think that the feedback processes is transparent?,0.4545454545454546,0.24599965252139164,0.017632436781335144
500100016,0,"On a scale of 1-10, how would you rate the effectiveness of the current feedback mechanism?",How long have you been with the company?,0.24,0.1577542242703533,0.0036577332757591436
500100016,1,Do you think the current feedback mechanism encourages open and honest communication?,Do you feel comfortable providing feedback to your manager or supervisor?,0.2608695652173913,0.19014962154550252,0.0038179866300676905
500100016,2,How often do you provide feedback through the current feedback mechanism?,Do you feel comfortable providing feedback to your manager or supervisor?,0.3636363636363636,0.25410738968633706,0.012361812048688569
500100016,3,How would you rate the ease of use of the current feedback mechanism?,How long have you been with the company?,0.2857142857142857,0.18455026455026452,0.005111754990061869
500100016,4,Do you feel that the current feedback mechanism is an effective way to communicate feedback?,Do you feel comfortable providing feedback to your manager or supervisor?,0.3846153846153846,0.21264612449020243,0.01148992462794835
