ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very important,Executive/Senior Management,0
0,0.0,Very important,Manager,0
0,0.0,Very important,Staff/Employee,0
1,0.0,Somewhat important,Executive/Senior Management,0
1,0.0,Somewhat important,Manager,0
1,0.0,Somewhat important,Staff/Employee,0
2,0.0,Not very important,Executive/Senior Management,0
2,0.0,Not very important,Manager,0
2,0.0,Not very important,Staff/Employee,0
3,0.0,Not at all important,Executive/Senior Management,0
3,0.0,Not at all important,Manager,0
3,0.0,Not at all important,Staff/Employee,0
0,1.0,New challenges and opportunities,Less than 1 year,0
0,1.0,New challenges and opportunities,1-3 years,0
0,1.0,New challenges and opportunities,3-5 years,0
0,1.0,New challenges and opportunities,5-10 years,0
0,1.0,New challenges and opportunities,More than 10 years,0
1,1.0,Career advancement and growth,Less than 1 year,0
1,1.0,Career advancement and growth,1-3 years,0
1,1.0,Career advancement and growth,3-5 years,0
1,1.0,Career advancement and growth,5-10 years,0
1,1.0,Career advancement and growth,More than 10 years,0
2,1.0,Better work-life balance,Less than 1 year,0
2,1.0,Better work-life balance,1-3 years,0
2,1.0,Better work-life balance,3-5 years,0
2,1.0,Better work-life balance,5-10 years,0
2,1.0,Better work-life balance,More than 10 years,0
3,1.0,Other (please specify),Less than 1 year,0
3,1.0,Other (please specify),1-3 years,0
3,1.0,Other (please specify),3-5 years,0
3,1.0,Other (please specify),5-10 years,0
3,1.0,Other (please specify),More than 10 years,0
0,2.0,Clear career paths and development opportunities,"Yes, regularly",0
0,2.0,Clear career paths and development opportunities,"Yes, occasionally",0
0,2.0,Clear career paths and development opportunities,"No, not really",0
0,2.0,Clear career paths and development opportunities,"No, not at all",0
1,2.0,Competitive compensation and benefits,"Yes, regularly",0
1,2.0,Competitive compensation and benefits,"Yes, occasionally",0
1,2.0,Competitive compensation and benefits,"No, not really",0
1,2.0,Competitive compensation and benefits,"No, not at all",0
2,2.0,Strong company culture and values,"Yes, regularly",0
2,2.0,Strong company culture and values,"Yes, occasionally",0
2,2.0,Strong company culture and values,"No, not really",0
2,2.0,Strong company culture and values,"No, not at all",0
3,2.0,Other (please specify),"Yes, regularly",0
3,2.0,Other (please specify),"Yes, occasionally",0
3,2.0,Other (please specify),"No, not really",0
3,2.0,Other (please specify),"No, not at all",0
