QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500100063,0.0,0,Very satisfied,Less than 1 year,0.0,0.0,0.0
500100063,0.0,1,Slightly satisfied,Less than 1 year,0.0,0.0,0.0
500100063,0.0,2,Neutral,Less than 1 year,0.0,0.0,0.0
500100063,0.0,3,Slightly dissatisfied,Less than 1 year,0.0,0.0,0.0
500100063,0.0,4,Very dissatisfied,Less than 1 year,0.0,0.0,0.0
500100063,1.0,0,Very well,1,0.0,0.0,0.0
500100063,1.0,1,Somewhat well,1,0.0,0.0,0.0
500100063,1.0,2,Neutral,1,0.0,0.0,0.0
500100063,1.0,3,Somewhat poorly,1,0.0,0.0,0.0
500100063,1.0,4,Very poorly,1,0.0,0.0,0.0
500100063,2.0,0,"Yes, completely",Always,0.0,0.0,0.0
500100063,2.0,1,"Yes, to some extent",Always,0.0,0.0,0.0
500100063,2.0,2,Neutral,Always,0.0,0.0,0.0
500100063,2.0,3,"No, not really",Always,0.0,0.0,0.0
500100063,2.0,4,"No, not at all",Always,0.0,0.0,0.0
500100063,3.0,0,Very well,Very comfortable,0.1861648705529516,0.07446594822118065,0.01039720770839917
500100063,3.0,1,Somewhat well,Very comfortable,0.0,0.0,0.0
500100063,3.0,2,Neutral,Neutral,1.0,0.2,0.20000000000000004
500100063,3.0,3,Somewhat poorly,Very comfortable,0.0,0.0,0.0
500100063,3.0,4,Very poorly,Very comfortable,0.1861648705529516,0.07446594822118065,0.01039720770839917
500100063,4.0,0,"Yes, completely","Yes, the initiatives were effective",0.0415389973804918,0.027692664920327865,0.0005751627677921682
500100063,4.0,1,"Yes, to some extent","Yes, the initiatives were effective",0.0837073290999634,0.055804886066642266,0.0023356389816831928
500100063,4.0,2,Neutral,"Yes, the initiatives were effective",0.0,0.0,0.0
500100063,4.0,3,"No, not really","Yes, the initiatives were effective",0.0,0.0,0.0
500100063,4.0,4,"No, not at all","Yes, the initiatives were effective",0.0,0.0,0.0
