QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
5100002,0,How would you rate your current training experience?,"Would you like to follow a training course, carry out a skills assessment?",0.2857142857142857,0.12671847176958204,0.005803576589728961
5100002,1,What topics would you like to see covered in future training sessions?,"Would you like to follow a training course, carry out a skills assessment?",0.4,0.1746739492391666,0.01318666964610475
5100002,2,How often would you like to receive training updates and refreshers?,"Would you like to follow a training course, carry out a skills assessment?",0.4166666666666666,0.15246495614689803,0.012571340541158592
5100002,3,What type of training format do you prefer?,What do you think it takes to reach them?,0.3529411764705882,0.16893912926193802,0.0092978672018117
5100002,4,How important is it for you to receive training on new features and updates?,Do you know the terms of access to training?,0.2608695652173913,0.13497788007751774,0.004193425391086362
500100007,0,What motivates you to advance in your career?,Rate the level of support you receive by HR to advance your career,0.4761904761904762,0.24695606371399112,0.013939118269198037
500100007,1,What are your greatest strengths that you bring to your current role?,What is your role in the company?,0.3157894736842105,0.1727980379892769,0.0052800162787018925
500100007,2,What are the most significant obstacles you face in your current role?,What is your role in the company?,0.3157894736842105,0.1663511515423905,0.004606694109021385
500100007,3,How do you prioritize your goals and objectives for the next 6-12 months?,Do you think the company offer clear and transparent path for career growth within the company?,0.3333333333333333,0.1963214540431289,0.006134275602226371
500100007,4,What are the top 3 skills or areas you would like to develop or improve in the next 6-12 months?,Are there any specific training or development programs you would like to see implemented?,0.3428571428571428,0.1656716505274894,0.0070478196891728875
500100020,0,What is your understanding of our organization's health and safety policy?,What specific health and safety measures do you believe the company should implement or improve?,0.2962962962962963,0.21687216248506572,0.00703027884476761
500100020,1,Have you received training on our organization's health and safety procedures?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.3333333333333333,0.2576272401433692,0.005198281368430519
500100020,2,How would you rate your understanding of our organization's health and safety procedures?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.3125,0.2556534621189793,0.005529691053904372
500100020,3,Have you ever witnessed or experienced a near-miss or accident at work?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.1874999999999999,0.0943592697624955,0.005281386245842407
500100020,4,What do you think is the most effective way to promote health and safety in our organization?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.3888888888888889,0.3048549534756431,0.0034534668053155144
500100022,0,Do you have a clear understanding of the health and safety policies and procedures in your workplace?,Have you received adequate training on health and safety protocols in the workplace?,0.4000000000000001,0.25215547509326314,0.01298057251867763
500100022,1,Have you received training on health and safety protocols and procedures?,Have you received adequate training on health and safety protocols in the workplace?,0.7500000000000001,0.2484243101121504,0.05794837529358673
500100022,2,Do you feel comfortable reporting any health and safety concerns or incidents to your supervisor or HR department?,Do you feel that safety concerns raised by employees are addressed promptly by the company?,0.303030303030303,0.18846748233845007,0.008438985863419181
500100022,3,How would you rate the overall health and safety culture in your workplace?,Have you received adequate training on health and safety protocols in the workplace?,0.4615384615384615,0.2953823271795622,0.017244168549920485
500100022,4,Do you think the health and safety measures in place are effective in preventing injuries or illnesses?,Have you received adequate training on health and safety protocols in the workplace?,0.3333333333333333,0.24308975202984415,0.008218199927841249
