QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 81 column 2 (char 1205)",-1,-1,0,0,0,-1,0,0
1146004,False,True,,1,-1,0,5,2,-1,4.8,-1.7999999999999998
1173001,True,False,"Expecting ',' delimiter: line 121 column 1 (char 1571)",-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 53 column 2 (char 814)",-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 94 column 1 (char 1471)",-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1372)",-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 105 column 1 (char 1327)",-1,-1,0,0,0,-1,0,0
1213249,True,False,"Expecting ',' delimiter: line 53 column 2 (char 761)",-1,-1,0,0,0,-1,0,0
1433792,True,False,"Expecting ',' delimiter: line 100 column 1 (char 1429)",-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 99 column 1 (char 1657)",-1,-1,0,0,0,-1,0,0
5100003,True,False,"Expecting ',' delimiter: line 142 column 1 (char 1739)",-1,-1,0,0,0,-1,0,0
500000002,False,True,,1,-1,0,6,10,-1,5.0,-3.125
500000003,True,False,"Expecting ',' delimiter: line 76 column 2 (char 1190)",-1,-1,0,0,0,-1,0,0
500000005,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1639)",-1,-1,0,0,0,-1,0,0
500100002,True,False,"Expecting ',' delimiter: line 67 column 2 (char 1055)",-1,-1,0,0,0,-1,0,0
500100003,True,False,"Expecting ',' delimiter: line 97 column 1 (char 1788)",-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 97 column 1 (char 1788)",-1,-1,0,0,0,-1,0,0
500100005,True,False,"Expecting ',' delimiter: line 97 column 1 (char 1788)",-1,-1,0,0,0,-1,0,0
500100006,False,True,,1,-1,0,4,5,-1,4.0,-0.22222222222222232
500100007,False,True,,1,-1,0,6,8,-1,5.0,-1.7857142857142856
500100008,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1503)",-1,-1,0,0,0,-1,0,0
500100009,True,False,"Expecting ',' delimiter: line 53 column 2 (char 771)",-1,-1,0,0,0,-1,0,0
500100010,True,False,"Expecting ',' delimiter: line 53 column 2 (char 771)",-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 53 column 2 (char 771)",-1,-1,0,0,0,-1,0,0
500100012,True,False,Extra data: line 130 column 1 (char 3120),-1,-1,0,0,0,-1,0,0
500100013,True,False,"Expecting ',' delimiter: line 97 column 1 (char 1266)",-1,-1,0,0,0,-1,0,0
500100014,True,False,"Expecting ',' delimiter: line 44 column 2 (char 674)",-1,-1,0,0,0,-1,0,0
500100015,True,False,"Expecting ',' delimiter: line 100 column 1 (char 1328)",-1,-1,0,0,0,-1,0,0
500100016,True,False,Expecting property name enclosed in double quotes: line 86 column 1 (char 1265),-1,-1,0,0,0,-1,0,0
500100017,True,False,Expecting property name enclosed in double quotes: line 86 column 1 (char 1265),-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting property name enclosed in double quotes: line 86 column 1 (char 1265),-1,-1,0,0,0,-1,0,0
500100019,True,False,"Expecting ',' delimiter: line 99 column 1 (char 1828)",-1,-1,0,0,0,-1,0,0
500100020,True,False,"Expecting ',' delimiter: line 84 column 1 (char 1308)",-1,-1,0,0,0,-1,0,0
500100021,True,False,"Expecting ',' delimiter: line 84 column 1 (char 1308)",-1,-1,0,0,0,-1,0,0
500100022,True,False,"Expecting ',' delimiter: line 84 column 1 (char 1308)",-1,-1,0,0,0,-1,0,0
500100023,True,False,"Expecting ',' delimiter: line 117 column 1 (char 1828)",-1,-1,0,0,0,-1,0,0
500100024,True,False,"Expecting ',' delimiter: line 93 column 2 (char 1417)",-1,-1,0,0,0,-1,0,0
500100025,True,False,"Expecting ',' delimiter: line 93 column 2 (char 1417)",-1,-1,0,0,0,-1,0,0
500100026,True,False,"Expecting ',' delimiter: line 93 column 2 (char 1417)",-1,-1,0,0,0,-1,0,0
