QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,Expecting ':' delimiter: line 8 column 19 (char 155),-1,-1,0,0,0,-1,0,0
1146004,True,False,Invalid control character at: line 4 column 51 (char 105),-1,-1,0,0,0,-1,0,0
1173001,True,False,Expecting ':' delimiter: line 8 column 20 (char 179),-1,-1,0,0,0,-1,0,0
1173002,True,False,Invalid control character at: line 5 column 12 (char 74),-1,-1,0,0,0,-1,0,0
1173003,True,False,Invalid control character at: line 5 column 12 (char 74),-1,-1,0,0,0,-1,0,0
1173004,True,False,Invalid control character at: line 6 column 12 (char 74),-1,-1,0,0,0,-1,0,0
1173005,True,False,Invalid control character at: line 6 column 12 (char 73),-1,-1,0,0,0,-1,0,0
1213249,True,False,Invalid control character at: line 5 column 12 (char 88),-1,-1,0,0,0,-1,0,0
1433792,True,False,Invalid control character at: line 6 column 12 (char 71),-1,-1,0,0,0,-1,0,0
5100002,True,False,Invalid control character at: line 6 column 12 (char 80),-1,-1,0,0,0,-1,0,0
5100003,True,False,Invalid control character at: line 6 column 12 (char 84),-1,-1,0,0,0,-1,0,0
500000002,True,False,Invalid control character at: line 6 column 12 (char 74),-1,-1,0,0,0,-1,0,0
500000003,True,False,Expecting ':' delimiter: line 8 column 20 (char 153),-1,-1,0,0,0,-1,0,0
500000005,True,False,Expecting property name enclosed in double quotes: line 8 column 1 (char 163),-1,-1,0,0,0,-1,0,0
500100002,True,False,Invalid control character at: line 6 column 12 (char 72),-1,-1,0,0,0,-1,0,0
500100003,True,False,Invalid control character at: line 6 column 12 (char 72),-1,-1,0,0,0,-1,0,0
500100004,True,False,Invalid control character at: line 6 column 12 (char 72),-1,-1,0,0,0,-1,0,0
