ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,What is the overall cleanliness of your workplace?,"On a scale of 1 to 10, how would you rate the overall workplace environment? (1 being very poor, 5 being excellent)",0.5,0.18181818181818182,0.26666666666666666,0.14285714285714285,0.047619047619047616,0.07142857142857142,0.375,0.13636363636363635,0.19999999999999998
0,What is the overall cleanliness of your workplace?,"Do you feel that the physical work environment (e.g., office layout, facilities) supports your productivity and well-being?",0.25,0.10526315789473684,0.14814814814814814,0.0,0.0,0.0,0.25,0.10526315789473684,0.14814814814814814
0,What is the overall cleanliness of your workplace?,Are you satisfied with the level of cleanliness and maintenance in the workplace?,0.5,0.3076923076923077,0.380952380952381,0.0,0.0,0.0,0.375,0.23076923076923078,0.2857142857142857
0,What is the overall cleanliness of your workplace?,I feel safe in the work environment.,0.125,0.14285714285714285,0.13333333333333333,0.0,0.0,0.0,0.125,0.14285714285714285,0.13333333333333333
0,What is the overall cleanliness of your workplace?,How can the company enhance the work environment to better meet your needs and expectations?,0.25,0.13333333333333333,0.1739130434782609,0.0,0.0,0.0,0.25,0.13333333333333333,0.1739130434782609
1,How noisy is your workplace?,"On a scale of 1 to 10, how would you rate the overall workplace environment? (1 being very poor, 5 being excellent)",0.4,0.09090909090909091,0.14814814814814814,0.0,0.0,0.0,0.4,0.09090909090909091,0.14814814814814814
1,How noisy is your workplace?,"Do you feel that the physical work environment (e.g., office layout, facilities) supports your productivity and well-being?",0.2,0.05263157894736842,0.08333333333333333,0.0,0.0,0.0,0.2,0.05263157894736842,0.08333333333333333
1,How noisy is your workplace?,Are you satisfied with the level of cleanliness and maintenance in the workplace?,0.2,0.07692307692307693,0.1111111111111111,0.0,0.0,0.0,0.2,0.07692307692307693,0.1111111111111111
1,How noisy is your workplace?,I feel safe in the work environment.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,How noisy is your workplace?,How can the company enhance the work environment to better meet your needs and expectations?,0.4,0.13333333333333333,0.2,0.0,0.0,0.0,0.4,0.13333333333333333,0.2
