ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very poor,"None, I work fully remote",0
0,0.0,Very poor,At most 2 days per week,0
0,0.0,Very poor,Almost everyday,0
0,0.0,Very poor,Everyday,0
1,0.0,Poor,"None, I work fully remote",0
1,0.0,Poor,At most 2 days per week,0
1,0.0,Poor,Almost everyday,0
1,0.0,Poor,Everyday,0
2,0.0,Okay,"None, I work fully remote",0
2,0.0,Okay,At most 2 days per week,0
2,0.0,Okay,Almost everyday,0
2,0.0,Okay,Everyday,0
3,0.0,Good,"None, I work fully remote",0
3,0.0,Good,At most 2 days per week,0
3,0.0,Good,Almost everyday,0
3,0.0,Good,Everyday,0
4,0.0,Very good,"None, I work fully remote",0
4,0.0,Very good,At most 2 days per week,0
4,0.0,Very good,Almost everyday,0
4,0.0,Very good,Everyday,0
0,1.0,Very poor,Completely agree,0
0,1.0,Very poor,Partially agree,0
0,1.0,Very poor,Neutral,0
0,1.0,Very poor,Partially disagree,0
0,1.0,Very poor,Completely disagree,0
1,1.0,Poor,Completely agree,0
1,1.0,Poor,Partially agree,0
1,1.0,Poor,Neutral,0
1,1.0,Poor,Partially disagree,0
1,1.0,Poor,Completely disagree,0
2,1.0,Okay,Completely agree,0
2,1.0,Okay,Partially agree,0
2,1.0,Okay,Neutral,0
2,1.0,Okay,Partially disagree,0
2,1.0,Okay,Completely disagree,0
3,1.0,Good,Completely agree,0
3,1.0,Good,Partially agree,0
3,1.0,Good,Neutral,0
3,1.0,Good,Partially disagree,0
3,1.0,Good,Completely disagree,0
4,1.0,Very good,Completely agree,0
4,1.0,Very good,Partially agree,0
4,1.0,Very good,Neutral,0
4,1.0,Very good,Partially disagree,0
4,1.0,Very good,Completely disagree,0
0,2.0,Very poor,Excellent,0
0,2.0,Very poor,Good,0
0,2.0,Very poor,Neutral,0
0,2.0,Very poor,Poor,0
0,2.0,Very poor,Very poor,1.0
1,2.0,Poor,Excellent,0
1,2.0,Poor,Good,0
1,2.0,Poor,Neutral,0
1,2.0,Poor,Poor,1.0
1,2.0,Poor,Very poor,0
2,2.0,Okay,Excellent,0
2,2.0,Okay,Good,0
2,2.0,Okay,Neutral,0
2,2.0,Okay,Poor,0
2,2.0,Okay,Very poor,0
3,2.0,Good,Excellent,0
3,2.0,Good,Good,1.0
3,2.0,Good,Neutral,0
3,2.0,Good,Poor,0
3,2.0,Good,Very poor,0
4,2.0,Very good,Excellent,0
4,2.0,Very good,Good,0
4,2.0,Very good,Neutral,0
4,2.0,Very good,Poor,0
4,2.0,Very good,Very poor,0.18616487055295167
0,3.0,Very poor,"Yes, completely",0
0,3.0,Very poor,"Yes, to some extent",0
0,3.0,Very poor,"No, not really",0
0,3.0,Very poor,"No, not at all",0
1,3.0,Poor,"Yes, completely",0
1,3.0,Poor,"Yes, to some extent",0
1,3.0,Poor,"No, not really",0
1,3.0,Poor,"No, not at all",0
2,3.0,Okay,"Yes, completely",0
2,3.0,Okay,"Yes, to some extent",0
2,3.0,Okay,"No, not really",0
2,3.0,Okay,"No, not at all",0
3,3.0,Good,"Yes, completely",0
3,3.0,Good,"Yes, to some extent",0
3,3.0,Good,"No, not really",0
3,3.0,Good,"No, not at all",0
4,3.0,Very good,"Yes, completely",0
4,3.0,Very good,"Yes, to some extent",0
4,3.0,Very good,"No, not really",0
4,3.0,Very good,"No, not at all",0
