ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Executive/Senior Management,Very satisfied,0
0,0.0,Executive/Senior Management,Somewhat satisfied,0
0,0.0,Executive/Senior Management,Neither satisfied nor dissatisfied,0
0,0.0,Executive/Senior Management,Somewhat dissatisfied,0
0,0.0,Executive/Senior Management,Very dissatisfied,0
1,0.0,Manager,Very satisfied,0
1,0.0,Manager,Somewhat satisfied,0
1,0.0,Manager,Neither satisfied nor dissatisfied,0
1,0.0,Manager,Somewhat dissatisfied,0
1,0.0,Manager,Very dissatisfied,0
2,0.0,Staff/Employee,Very satisfied,0
2,0.0,Staff/Employee,Somewhat satisfied,0
2,0.0,Staff/Employee,Neither satisfied nor dissatisfied,0
2,0.0,Staff/Employee,Somewhat dissatisfied,0
2,0.0,Staff/Employee,Very dissatisfied,0
0,1.0,Daily,Very satisfied,0
0,1.0,Daily,Somewhat satisfied,0
0,1.0,Daily,Neither satisfied nor dissatisfied,0
0,1.0,Daily,Somewhat dissatisfied,0
0,1.0,Daily,Very dissatisfied,0
1,1.0,Weekly,Very satisfied,0
1,1.0,Weekly,Somewhat satisfied,0
1,1.0,Weekly,Neither satisfied nor dissatisfied,0
1,1.0,Weekly,Somewhat dissatisfied,0
1,1.0,Weekly,Very dissatisfied,0
2,1.0,Monthly,Very satisfied,0
2,1.0,Monthly,Somewhat satisfied,0
2,1.0,Monthly,Neither satisfied nor dissatisfied,0
2,1.0,Monthly,Somewhat dissatisfied,0
2,1.0,Monthly,Very dissatisfied,0
3,1.0,Quarterly,Very satisfied,0
3,1.0,Quarterly,Somewhat satisfied,0
3,1.0,Quarterly,Neither satisfied nor dissatisfied,0
3,1.0,Quarterly,Somewhat dissatisfied,0
3,1.0,Quarterly,Very dissatisfied,0
4,1.0,Rarely,Very satisfied,0
4,1.0,Rarely,Somewhat satisfied,0
4,1.0,Rarely,Neither satisfied nor dissatisfied,0
4,1.0,Rarely,Somewhat dissatisfied,0
4,1.0,Rarely,Very dissatisfied,0
5,1.0,Never,Very satisfied,0
5,1.0,Never,Somewhat satisfied,0
5,1.0,Never,Neither satisfied nor dissatisfied,0
5,1.0,Never,Somewhat dissatisfied,0
5,1.0,Never,Very dissatisfied,0
0,2.0,Home Office,Too many distractions at home,0
0,2.0,Home Office,Childcare,0
