ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Too High,Executive/Senior Management,0
0,0.0,Too High,Manager,0
0,0.0,Too High,Staff/Employee,0
0,0.0,Too High,Intern,0
0,0.0,Too High,Other (please specify): __________________,0
1,0.0,Too Low,Executive/Senior Management,0
1,0.0,Too Low,Manager,0
1,0.0,Too Low,Staff/Employee,0
1,0.0,Too Low,Intern,0
1,0.0,Too Low,Other (please specify): __________________,0
2,0.0,Just Right,Executive/Senior Management,0
2,0.0,Just Right,Manager,0
2,0.0,Just Right,Staff/Employee,0
2,0.0,Just Right,Intern,0
2,0.0,Just Right,Other (please specify): __________________,0
0,2.0,Urgency,"Yes, always",0
0,2.0,Urgency,"Yes, sometimes",0
0,2.0,Urgency,"No, not often",0
0,2.0,Urgency,"No, never",0
1,2.0,Importance,"Yes, always",0
1,2.0,Importance,"Yes, sometimes",0
1,2.0,Importance,"No, not often",0
1,2.0,Importance,"No, never",0
2,2.0,Both,"Yes, always",0
2,2.0,Both,"Yes, sometimes",0
2,2.0,Both,"No, not often",0
2,2.0,Both,"No, never",0
