ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How often do you feel overwhelmed by your workload?,What is your role in the company?,0.05524220127634179
0,How often do you feel overwhelmed by your workload?,How long have you been with the company?,0.07812427026034686
0,How often do you feel overwhelmed by your workload?,How often do you feel pressure at work?,0.5270462766947299
0,How often do you feel overwhelmed by your workload?,What are the main sources of pressure you experience at work? (Select all that apply),0.028362291828317978
0,How often do you feel overwhelmed by your workload?,Which of the following contribute most to your work-related pressure? (Select up to 3),0.03169540195136687
0,How often do you feel overwhelmed by your workload?,How does work-related pressure affect your job performance?,0.07812427026034686
0,How often do you feel overwhelmed by your workload?,Have you ever taken time off work due to stress or pressure?,0.039582766879518234
0,How often do you feel overwhelmed by your workload?,"If yes, please describe the circumstances:",0.0
0,How often do you feel overwhelmed by your workload?,How does work-related pressure affect your relationships with colleagues?,0.07812427026034686
0,How often do you feel overwhelmed by your workload?,How effective are the resources provided by the company in helping you manage work-related pressure?,0.04912493046574233
0,How often do you feel overwhelmed by your workload?,Which of the following resources do you find helpful in managing pressure at work? (Select all that apply),0.0613132401952404
0,How often do you feel overwhelmed by your workload?,What additional resources or support would help you manage work-related pressure better?,0.039582766879518234
0,How often do you feel overwhelmed by your workload?,Do you feel comfortable discussing work-related pressure with your manager or HR?,0.1462613413027904
0,How often do you feel overwhelmed by your workload?,"If no or sometimes, what would make you feel more comfortable?",0.133456233819468
1,What is the most common source of pressure at work?,What is your role in the company?,0.18257418583505533
1,What is the most common source of pressure at work?,How long have you been with the company?,0.050580904312838224
1,What is the most common source of pressure at work?,How often do you feel pressure at work?,0.25819888974716104
1,What is the most common source of pressure at work?,What are the main sources of pressure you experience at work? (Select all that apply),0.22147368276206608
1,What is the most common source of pressure at work?,Which of the following contribute most to your work-related pressure? (Select up to 3),0.058725865244846784
1,What is the most common source of pressure at work?,How does work-related pressure affect your job performance?,0.050580904312838224
1,What is the most common source of pressure at work?,Have you ever taken time off work due to stress or pressure?,0.0
1,What is the most common source of pressure at work?,"If yes, please describe the circumstances:",0.050580904312838224
1,What is the most common source of pressure at work?,How does work-related pressure affect your relationships with colleagues?,0.050580904312838224
1,What is the most common source of pressure at work?,How effective are the resources provided by the company in helping you manage work-related pressure?,0.030678869261727353
1,What is the most common source of pressure at work?,Which of the following resources do you find helpful in managing pressure at work? (Select all that apply),0.14977632137240718
1,What is the most common source of pressure at work?,What additional resources or support would help you manage work-related pressure better?,0.05856561269278807
1,What is the most common source of pressure at work?,Do you feel comfortable discussing work-related pressure with your manager or HR?,0.04141214187941538
1,What is the most common source of pressure at work?,"If no or sometimes, what would make you feel more comfortable?",0.0
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",What is your role in the company?,0
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",How long have you been with the company?,0.032274177804583096
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",How often do you feel pressure at work?,0.14852213144650114
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",What are the main sources of pressure you experience at work? (Select all that apply),0.045642579965682134
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",Which of the following contribute most to your work-related pressure? (Select up to 3),0.045642579965682134
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",How does work-related pressure affect your job performance?,0
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",Have you ever taken time off work due to stress or pressure?,0.045642579965682134
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?","If yes, please describe the circumstances:",0
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",How does work-related pressure affect your relationships with colleagues?,0
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",How effective are the resources provided by the company in helping you manage work-related pressure?,0.032274177804583096
2,"On a scale of 1 to 10, how stressed do you feel when facing a tight deadline?",Which of the following resources do you find helpful in managing pressure at work? (Select all that apply),0.09902148638286434
