ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you describe the overall culture of your workplace?,How long have you been with the company?,0.08760869616261553
0,How would you describe the overall culture of your workplace?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.08147561464869016
0,How would you describe the overall culture of your workplace?,What aspects of the workplace culture do you find most positive and engaging?,0.07494251106701809
0,How would you describe the overall culture of your workplace?,What aspects do you find least positive or in need of improvement?,0.05856561269278807
0,How would you describe the overall culture of your workplace?,Do you feel that the company's values are reflected in the workplace culture?,0.05299235777463638
0,How would you describe the overall culture of your workplace?,Do you feel that there is open and effective communication among colleagues and teams?,0.03390539410750599
0,How would you describe the overall culture of your workplace?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.04794946818443979
0,How would you describe the overall culture of your workplace?,Feel free to leave additional comments or feedback regarding workplace culture.,0.0
1,How would you rate the level of trust and respect among team members?,How long have you been with the company?,0.0702324349442283
1,How would you rate the level of trust and respect among team members?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.12319586076293453
1,How would you rate the level of trust and respect among team members?,What aspects of the workplace culture do you find most positive and engaging?,0.08109743044178618
1,How would you rate the level of trust and respect among team members?,What aspects do you find least positive or in need of improvement?,0.057344543002191384
1,How would you rate the level of trust and respect among team members?,Do you feel that the company's values are reflected in the workplace culture?,0.057344543002191384
1,How would you rate the level of trust and respect among team members?,Do you feel that there is open and effective communication among colleagues and teams?,0.06503250121663393
1,How would you rate the level of trust and respect among team members?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.07509306416699653
1,How would you rate the level of trust and respect among team members?,Feel free to leave additional comments or feedback regarding workplace culture.,0.0
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,How long have you been with the company?,0.03398889967229363
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.01936629126477541
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,What aspects of the workplace culture do you find most positive and engaging?,0.0480675628866961
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,What aspects do you find least positive or in need of improvement?,0.0480675628866961
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,Do you feel that the company's values are reflected in the workplace culture?,0.20412414523193154
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,Do you feel that there is open and effective communication among colleagues and teams?,0.20412414523193154
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.0
2,Do you feel like your opinions and ideas are valued and considered in meetings and discussions?,Feel free to leave additional comments or feedback regarding workplace culture.,0.0
3,How would you rate the level of communication and transparency within the organization?,How long have you been with the company?,0.0702324349442283
3,How would you rate the level of communication and transparency within the organization?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.16831758930770718
3,How would you rate the level of communication and transparency within the organization?,What aspects of the workplace culture do you find most positive and engaging?,0.08109743044178618
3,How would you rate the level of communication and transparency within the organization?,What aspects do you find least positive or in need of improvement?,0.057344543002191384
3,How would you rate the level of communication and transparency within the organization?,Do you feel that the company's values are reflected in the workplace culture?,0.0702324349442283
3,How would you rate the level of communication and transparency within the organization?,Do you feel that there is open and effective communication among colleagues and teams?,0.06503250121663393
3,How would you rate the level of communication and transparency within the organization?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.12840769800495438
3,How would you rate the level of communication and transparency within the organization?,Feel free to leave additional comments or feedback regarding workplace culture.,0.0
4,Do you feel like you are able to take time off or adjust your schedule as needed?,How long have you been with the company?,0.032274177804583096
4,Do you feel like you are able to take time off or adjust your schedule as needed?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.028509940522094636
4,Do you feel like you are able to take time off or adjust your schedule as needed?,What aspects of the workplace culture do you find most positive and engaging?,0.032274177804583096
4,Do you feel like you are able to take time off or adjust your schedule as needed?,What aspects do you find least positive or in need of improvement?,0.045642579965682134
4,Do you feel like you are able to take time off or adjust your schedule as needed?,Do you feel that the company's values are reflected in the workplace culture?,0.17149858514250885
4,Do you feel like you are able to take time off or adjust your schedule as needed?,Do you feel that there is open and effective communication among colleagues and teams?,0.14852213144650114
4,Do you feel like you are able to take time off or adjust your schedule as needed?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.0
4,Do you feel like you are able to take time off or adjust your schedule as needed?,Feel free to leave additional comments or feedback regarding workplace culture.,0.045642579965682134
5,How would you rate the level of support and resources provided to employees?,How long have you been with the company?,0.0702324349442283
5,How would you rate the level of support and resources provided to employees?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.1349543038622497
5,How would you rate the level of support and resources provided to employees?,What aspects of the workplace culture do you find most positive and engaging?,0.08109743044178618
5,How would you rate the level of support and resources provided to employees?,What aspects do you find least positive or in need of improvement?,0.057344543002191384
5,How would you rate the level of support and resources provided to employees?,Do you feel that the company's values are reflected in the workplace culture?,0.057344543002191384
5,How would you rate the level of support and resources provided to employees?,Do you feel that there is open and effective communication among colleagues and teams?,0.05309881489255981
5,How would you rate the level of support and resources provided to employees?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.05309881489255981
5,How would you rate the level of support and resources provided to employees?,Feel free to leave additional comments or feedback regarding workplace culture.,0.0405487152208931
6,Do you feel like you are able to grow and develop professionally within the organization?,How long have you been with the company?,0.05078479526020709
6,Do you feel like you are able to grow and develop professionally within the organization?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.07085829428423313
6,Do you feel like you are able to grow and develop professionally within the organization?,What aspects of the workplace culture do you find most positive and engaging?,0.06219841753961052
6,Do you feel like you are able to grow and develop professionally within the organization?,What aspects do you find least positive or in need of improvement?,0.03591027310966287
6,Do you feel like you are able to grow and develop professionally within the organization?,Do you feel that the company's values are reflected in the workplace culture?,0.21821789023599233
6,Do you feel like you are able to grow and develop professionally within the organization?,Do you feel that there is open and effective communication among colleagues and teams?,0.1951800145897066
6,Do you feel like you are able to grow and develop professionally within the organization?,"There is a high-degree of collaboration within the workplace, even among different team members.",0.09759000729485329
6,Do you feel like you are able to grow and develop professionally within the organization?,Feel free to leave additional comments or feedback regarding workplace culture.,0.03591027310966287
7,Is there anything that you think would improve the workplace culture?,How long have you been with the company?,0.06602885419955529
