ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Too high,Executive/Senior Management,0
0,0.0,Too high,Manager,0
0,0.0,Too high,Staff/Employee,0
0,0.0,Too high,Intern,0
0,0.0,Too high,Other (please specify): ________________,0
1,0.0,High,Executive/Senior Management,0
1,0.0,High,Manager,0
1,0.0,High,Staff/Employee,0
1,0.0,High,Intern,0
1,0.0,High,Other (please specify): ________________,0
2,0.0,Medium,Executive/Senior Management,0
2,0.0,Medium,Manager,0
2,0.0,Medium,Staff/Employee,0
2,0.0,Medium,Intern,0
2,0.0,Medium,Other (please specify): ________________,0
3,0.0,Low,Executive/Senior Management,0
3,0.0,Low,Manager,0
3,0.0,Low,Staff/Employee,0
3,0.0,Low,Intern,0
3,0.0,Low,Other (please specify): ________________,0
4,0.0,Too low,Executive/Senior Management,0
4,0.0,Too low,Manager,0
4,0.0,Too low,Staff/Employee,0
4,0.0,Too low,Intern,0
4,0.0,Too low,Other (please specify): ________________,0
0,1.0,Yes,Less than 1 year,0
0,1.0,Yes,1-3 years,0
0,1.0,Yes,3-5 years,0
0,1.0,Yes,5-10 years,0
0,1.0,Yes,More than 10 years,0
1,1.0,No,Less than 1 year,0
1,1.0,No,1-3 years,0
1,1.0,No,3-5 years,0
1,1.0,No,5-10 years,0
1,1.0,No,More than 10 years,0
2,1.0,Somewhat,Less than 1 year,0
2,1.0,Somewhat,1-3 years,0
2,1.0,Somewhat,3-5 years,0
2,1.0,Somewhat,5-10 years,0
2,1.0,Somewhat,More than 10 years,0
0,2.0,Too many tasks,Always,0
0,2.0,Too many tasks,Almost always,0
0,2.0,Too many tasks,Often,0
0,2.0,Too many tasks,Sometimes,0
0,2.0,Too many tasks,Rarely,0
0,2.0,Too many tasks,Never,0
1,2.0,Lack of resources,Always,0
1,2.0,Lack of resources,Almost always,0
1,2.0,Lack of resources,Often,0
1,2.0,Lack of resources,Sometimes,0
1,2.0,Lack of resources,Rarely,0
1,2.0,Lack of resources,Never,0
2,2.0,Inadequate training,Always,0
2,2.0,Inadequate training,Almost always,0
2,2.0,Inadequate training,Often,0
2,2.0,Inadequate training,Sometimes,0
2,2.0,Inadequate training,Rarely,0
2,2.0,Inadequate training,Never,0
3,2.0,Poor communication,Always,0
3,2.0,Poor communication,Almost always,0
3,2.0,Poor communication,Often,0
3,2.0,Poor communication,Sometimes,0
3,2.0,Poor communication,Rarely,0
3,2.0,Poor communication,Never,0
4,2.0,Other (please specify),Always,0
4,2.0,Other (please specify),Almost always,0
4,2.0,Other (please specify),Often,0
4,2.0,Other (please specify),Sometimes,0
4,2.0,Other (please specify),Rarely,0
4,2.0,Other (please specify),Never,0
0,3.0,Based on urgency,Yes,0
0,3.0,Based on urgency,No,0
0,3.0,Based on urgency,Sometimes,0
1,3.0,Based on importance,Yes,0
1,3.0,Based on importance,No,0
1,3.0,Based on importance,Sometimes,0
2,3.0,Based on deadlines,Yes,0
2,3.0,Based on deadlines,No,0
2,3.0,Based on deadlines,Sometimes,0
3,3.0,Based on personal preference,Yes,0
3,3.0,Based on personal preference,No,0
3,3.0,Based on personal preference,Sometimes,0
4,3.0,Other (please specify),Yes,0
4,3.0,Other (please specify),No,0
4,3.0,Other (please specify),Sometimes,0
0,4.0,Yes,Yes,1.0
0,4.0,Yes,No,0.0
0,4.0,Yes,Not sure,0.0
1,4.0,No,Yes,0
1,4.0,No,No,1.0
1,4.0,No,Not sure,0
2,4.0,Somewhat,Yes,0
2,4.0,Somewhat,No,0
2,4.0,Somewhat,Not sure,0
0,5.0,Prioritize tasks,Yes,0
0,5.0,Prioritize tasks,No,0
1,5.0,Delegate tasks,Yes,0
1,5.0,Delegate tasks,No,0
2,5.0,Seek support from colleagues,Yes,0
2,5.0,Seek support from colleagues,No,0
3,5.0,Take breaks,Yes,0
3,5.0,Take breaks,No,0
4,5.0,Other (please specify),Yes,0
4,5.0,Other (please specify),No,0
0,6.0,Yes,Yes,1.0
0,6.0,Yes,No,0.0
0,6.0,Yes,Sometimes,0.0
1,6.0,No,Yes,0
1,6.0,No,No,1.0
1,6.0,No,Sometimes,0
2,6.0,Somewhat,Yes,0
2,6.0,Somewhat,No,0
2,6.0,Somewhat,Sometimes,0
