ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,I often feel overwhelmed at work,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.6,0.21428571428571427,0.3157894736842105,0.6666666666666666,0.26666666666666666,0.3809523809523809
0,I often feel overwhelmed at work,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.16666666666666666
0,I often feel overwhelmed at work,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.3333333333333333,0.11764705882352941,0.1739130434782609,0.0,0.0,0.0,0.3333333333333333,0.11764705882352941,0.1739130434782609
0,I often feel overwhelmed at work,I often work overtime and I don't have time for myself,0.5,0.25,0.3333333333333333,0.2,0.09090909090909091,0.12500000000000003,0.5,0.25,0.3333333333333333
0,I often feel overwhelmed at work,The place where I use to work for most of my time is not really comfortable.,0.3333333333333333,0.125,0.18181818181818182,0.0,0.0,0.0,0.3333333333333333,0.125,0.18181818181818182
0,I often feel overwhelmed at work,I would like more occasions to talk with my manager and explain my view and expectations.,0.16666666666666666,0.0625,0.09090909090909091,0.0,0.0,0.0,0.16666666666666666,0.0625,0.09090909090909091
0,I often feel overwhelmed at work,I don't feel 100% comfortable working with some of my colleagues.,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
1,I frequently experience anxiety at work,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.09523809523809522
1,I frequently experience anxiety at work,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.16666666666666666
1,I frequently experience anxiety at work,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.16666666666666666,0.058823529411764705,0.08695652173913045,0.0,0.0,0.0,0.16666666666666666,0.058823529411764705,0.08695652173913045
1,I frequently experience anxiety at work,I often work overtime and I don't have time for myself,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222
1,I frequently experience anxiety at work,The place where I use to work for most of my time is not really comfortable.,0.3333333333333333,0.125,0.18181818181818182,0.0,0.0,0.0,0.3333333333333333,0.125,0.18181818181818182
1,I frequently experience anxiety at work,I would like more occasions to talk with my manager and explain my view and expectations.,0.16666666666666666,0.0625,0.09090909090909091,0.0,0.0,0.0,0.16666666666666666,0.0625,0.09090909090909091
1,I frequently experience anxiety at work,I don't feel 100% comfortable working with some of my colleagues.,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222
2,I feel like I'm constantly under pressure,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.5,0.26666666666666666,0.3478260869565218,0.14285714285714285,0.07142857142857142,0.09523809523809523,0.5,0.26666666666666666,0.3478260869565218
2,I feel like I'm constantly under pressure,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.5,0.2222222222222222,0.30769230769230765,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.25,0.1111111111111111,0.15384615384615383
2,I feel like I'm constantly under pressure,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.375,0.17647058823529413,0.24,0.14285714285714285,0.0625,0.08695652173913043,0.375,0.17647058823529413,0.24
2,I feel like I'm constantly under pressure,I often work overtime and I don't have time for myself,0.25,0.16666666666666666,0.2,0.0,0.0,0.0,0.25,0.16666666666666666,0.2
