ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1 - Not effective at all,Sales & Marketing,0
0,0.0,1 - Not effective at all,R&D,0
0,0.0,1 - Not effective at all,Customer support,0
0,0.0,1 - Not effective at all,Human Resources,0
0,0.0,1 - Not effective at all,Finance,0
1,0.0,2 - Somewhat effective,Sales & Marketing,0
1,0.0,2 - Somewhat effective,R&D,0
1,0.0,2 - Somewhat effective,Customer support,0
1,0.0,2 - Somewhat effective,Human Resources,0
1,0.0,2 - Somewhat effective,Finance,0
2,0.0,3 - Neutral,Sales & Marketing,0
2,0.0,3 - Neutral,R&D,0
2,0.0,3 - Neutral,Customer support,0
2,0.0,3 - Neutral,Human Resources,0
2,0.0,3 - Neutral,Finance,0
3,0.0,4 - Somewhat effective,Sales & Marketing,0
3,0.0,4 - Somewhat effective,R&D,0
3,0.0,4 - Somewhat effective,Customer support,0
3,0.0,4 - Somewhat effective,Human Resources,0
3,0.0,4 - Somewhat effective,Finance,0
4,0.0,5 - Very effective,Sales & Marketing,0
4,0.0,5 - Very effective,R&D,0
4,0.0,5 - Very effective,Customer support,0
4,0.0,5 - Very effective,Human Resources,0
4,0.0,5 - Very effective,Finance,0
0,1.0,The project overview,1,0
0,1.0,The project overview,2,0
0,1.0,The project overview,3,0
0,1.0,The project overview,4,0
0,1.0,The project overview,5,0
1,1.0,The team introductions,1,0
1,1.0,The team introductions,2,0
1,1.0,The team introductions,3,0
1,1.0,The team introductions,4,0
1,1.0,The team introductions,5,0
2,1.0,The project timeline,1,0
2,1.0,The project timeline,2,0
2,1.0,The project timeline,3,0
2,1.0,The project timeline,4,0
2,1.0,The project timeline,5,0
3,1.0,The goals and objectives,1,0
3,1.0,The goals and objectives,2,0
3,1.0,The goals and objectives,3,0
3,1.0,The goals and objectives,4,0
3,1.0,The goals and objectives,5,0
4,1.0,Other (please specify),1,0
4,1.0,Other (please specify),2,0
4,1.0,Other (please specify),3,0
4,1.0,Other (please specify),4,0
4,1.0,Other (please specify),5,0
0,2.0,The project overview,Yes,0
0,2.0,The project overview,No,0
0,2.0,The project overview,Partially,0
1,2.0,The team introductions,Yes,0
1,2.0,The team introductions,No,0
1,2.0,The team introductions,Partially,0
2,2.0,The project timeline,Yes,0
2,2.0,The project timeline,No,0
2,2.0,The project timeline,Partially,0
3,2.0,The goals and objectives,Yes,0
3,2.0,The goals and objectives,No,0
3,2.0,The goals and objectives,Partially,0
4,2.0,Other (please specify),Yes,0
4,2.0,Other (please specify),No,0
4,2.0,Other (please specify),Partially,0
0,3.0,1 - Not effective at all,Very well,0
0,3.0,1 - Not effective at all,Well,0
0,3.0,1 - Not effective at all,Neutral,0
0,3.0,1 - Not effective at all,Poorly,0
0,3.0,1 - Not effective at all,Very poorly,0
1,3.0,2 - Somewhat effective,Very well,0
1,3.0,2 - Somewhat effective,Well,0
1,3.0,2 - Somewhat effective,Neutral,0
1,3.0,2 - Somewhat effective,Poorly,0
1,3.0,2 - Somewhat effective,Very poorly,0
2,3.0,3 - Neutral,Very well,0
2,3.0,3 - Neutral,Well,0
2,3.0,3 - Neutral,Neutral,0.13531520539516304
2,3.0,3 - Neutral,Poorly,0
2,3.0,3 - Neutral,Very poorly,0
3,3.0,4 - Somewhat effective,Very well,0
3,3.0,4 - Somewhat effective,Well,0
3,3.0,4 - Somewhat effective,Neutral,0
3,3.0,4 - Somewhat effective,Poorly,0
3,3.0,4 - Somewhat effective,Very poorly,0
4,3.0,5 - Very effective,Very well,0.10748233812739852
4,3.0,5 - Very effective,Well,0.0
4,3.0,5 - Very effective,Neutral,0.0
4,3.0,5 - Very effective,Poorly,0.0
4,3.0,5 - Very effective,Very poorly,0.10748233812739852
0,4.0,More time for team introductions,Yes,0
0,4.0,More time for team introductions,No,0
0,4.0,More time for team introductions,Partially,0
1,4.0,More detailed project overview,Yes,0
1,4.0,More detailed project overview,No,0
1,4.0,More detailed project overview,Partially,0
2,4.0,More time for questions and answers,Yes,0
2,4.0,More time for questions and answers,No,0
2,4.0,More time for questions and answers,Partially,0
3,4.0,Other (please specify),Yes,0
3,4.0,Other (please specify),No,0
3,4.0,Other (please specify),Partially,0
0,5.0,1 - Not effective at all,Very satisfied,0
0,5.0,1 - Not effective at all,Satisfied,0
0,5.0,1 - Not effective at all,Neutral,0
0,5.0,1 - Not effective at all,Dissatisfied,0
0,5.0,1 - Not effective at all,Very dissatisfied,0
1,5.0,2 - Somewhat effective,Very satisfied,0
1,5.0,2 - Somewhat effective,Satisfied,0
1,5.0,2 - Somewhat effective,Neutral,0
