ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,What motivates you to come to work every day?,How long have you been with the company?,0.05524220127634179
0,What motivates you to come to work every day?,How motivated do you feel to perform well in your job on a daily basis?,0.040110337763590895
0,What motivates you to come to work every day?,What factors motivate you to perform well in your job? (Select all that apply),0.11711692658192524
0,What motivates you to come to work every day?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.03169540195136687
0,What motivates you to come to work every day?,What could the company do to increase your motivation and job satisfaction?,0.05597848575726725
1,How often do you feel recognized and rewarded for your work?,How long have you been with the company?,0.06602885419955529
1,How often do you feel recognized and rewarded for your work?,How motivated do you feel to perform well in your job on a daily basis?,0.2095937805266146
1,How often do you feel recognized and rewarded for your work?,What factors motivate you to perform well in your job? (Select all that apply),0.05026779223527293
1,How often do you feel recognized and rewarded for your work?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.16230978780557673
1,How often do you feel recognized and rewarded for your work?,What could the company do to increase your motivation and job satisfaction?,0.07384108577210045
2,Do you feel that your contributions to the company are valued and appreciated?,How long have you been with the company?,0.057344543002191384
2,Do you feel that your contributions to the company are valued and appreciated?,How motivated do you feel to perform well in your job on a daily basis?,0.13729450664040765
2,Do you feel that your contributions to the company are valued and appreciated?,What factors motivate you to perform well in your job? (Select all that apply),0.07509306416699653
2,Do you feel that your contributions to the company are valued and appreciated?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.44481731405508346
2,Do you feel that your contributions to the company are valued and appreciated?,What could the company do to increase your motivation and job satisfaction?,0.17902871850985821
3,What would make you feel more motivated to take on new challenges and responsibilities at work?,How long have you been with the company?,0.03398889967229363
3,What would make you feel more motivated to take on new challenges and responsibilities at work?,How motivated do you feel to perform well in your job on a daily basis?,0.14433756729740646
3,What would make you feel more motivated to take on new challenges and responsibilities at work?,What factors motivate you to perform well in your job? (Select all that apply),0.058870501125773717
3,What would make you feel more motivated to take on new challenges and responsibilities at work?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.11180339887498951
3,What would make you feel more motivated to take on new challenges and responsibilities at work?,What could the company do to increase your motivation and job satisfaction?,0.058870501125773717
4,Any additional comments or suggestions on what would motivate you to be more engaged and motivated at work?,How long have you been with the company?,0.03073379140218457
4,Any additional comments or suggestions on what would motivate you to be more engaged and motivated at work?,How motivated do you feel to perform well in your job on a daily basis?,0.06146758280436915
4,Any additional comments or suggestions on what would motivate you to be more engaged and motivated at work?,What factors motivate you to perform well in your job? (Select all that apply),0.140028008402801
4,Any additional comments or suggestions on what would motivate you to be more engaged and motivated at work?,Do you feel that your efforts and contributions are adequately recognized by the company?,0.04346414462411504
4,Any additional comments or suggestions on what would motivate you to be more engaged and motivated at work?,What could the company do to increase your motivation and job satisfaction?,0.04346414462411504
