QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
500100034,0,How would you rate your overall onboarding experience?,How would you rate the clarity of information provided during the onboarding process?,0.4761904761904762,0.27731829573934835,0.024447836382937304
500100034,1,What was the most helpful part of the onboarding process?,How would you rate the clarity of information provided during the onboarding process?,0.4347826086956522,0.295462991115165,0.016681202863640467
500100034,2,What was the most challenging part of the onboarding process?,How would you rate the clarity of information provided during the onboarding process?,0.4347826086956522,0.295462991115165,0.016681202863640467
500100034,3,How would you rate the communication from the company during the onboarding process?,How would you rate the clarity of information provided during the onboarding process?,0.6923076923076923,0.3584497494842322,0.03275919236645479
500100034,4,What changes would you suggest to improve the onboarding experience?,How would you rate the clarity of information provided during the onboarding process?,0.3478260869565217,0.257382713904453,0.004481699157722565
500100034,5,Any additional comments or suggestions regarding the onboarding experience?,How can the company enhance the onboarding experience for new employees?,0.3,0.1987157287157287,0.0027222770687705755
500100066,0,How would you rate the overall cleanliness and organization of the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.3846153846153846,0.22952573742047422,0.012026400866694919
500100066,1,How would you rate the comfort and ergonomics of the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.32,0.24368312084559224,0.006926177467101328
500100066,2,How would you rate the noise level in the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.3333333333333333,0.23513410278116156,0.009796779860351608
500100066,3,How would you rate the lighting in the workspace?,How long have you been with the company?,0.3529411764705882,0.24660226409404337,0.010723551297187205
500100066,4,How would you rate the overall atmosphere and morale in the workspace?,What improvements would you suggest to enhance the overall workplace environment within the company?,0.3846153846153846,0.24547908232118756,0.013868937369896243
500100066,5,Do you feel that you have a sense of ownership and control over your workspace?,Do you feel supported by your colleagues and supervisors in the workplace?,0.2962962962962963,0.1374919631505624,0.006602661659152132
500100066,6,Do you feel that you have adequate resources and tools to perform your job effectively?,Do you feel supported by your colleagues and supervisors in the workplace?,0.2962962962962963,0.12075172473544714,0.008111796137873302
500100066,7,Do you feel that you have a good work-life balance?,Do you feel supported by your colleagues and supervisors in the workplace?,0.2608695652173913,0.09410918600849949,0.008651262221816605
500100066,8,Any additional comments or feedback regarding the workplace environment?,Are there any aspects of the physical environment that you find distracting or uncomfortable?,0.2608695652173913,0.14434541932715114,0.009848348148256544
