ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,How would you rate the overall cleanliness of the workplace?,How long have you been with the company?,0.3,0.375,0.33333333333333326,0.0,0.0,0.0,0.3,0.375,0.33333333333333326
0,How would you rate the overall cleanliness of the workplace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.9,0.36,0.5142857142857143,0.5555555555555556,0.20833333333333334,0.30303030303030304,0.7,0.28,0.4
0,How would you rate the overall cleanliness of the workplace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.4,0.3076923076923077,0.34782608695652173,0.1111111111111111,0.08333333333333333,0.09523809523809525,0.3,0.23076923076923078,0.2608695652173913
0,How would you rate the overall cleanliness of the workplace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.3,0.2,0.24,0.0,0.0,0.0,0.3,0.2,0.24
0,How would you rate the overall cleanliness of the workplace?,Do you think that the company did enough to enhance the workplace environment?,0.4,0.3076923076923077,0.34782608695652173,0.1111111111111111,0.08333333333333333,0.09523809523809525,0.4,0.3076923076923077,0.34782608695652173
0,How would you rate the overall cleanliness of the workplace?,How can the company better foster a sense of community and belonging in the workplace?,0.5,0.3333333333333333,0.4,0.1111111111111111,0.07142857142857142,0.08695652173913043,0.5,0.3333333333333333,0.4
1,Do you feel comfortable sharing ideas and opinions in the workplace?,How long have you been with the company?,0.18181818181818182,0.25,0.2105263157894737,0.0,0.0,0.0,0.18181818181818182,0.25,0.2105263157894737
1,Do you feel comfortable sharing ideas and opinions in the workplace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.2727272727272727,0.12,0.16666666666666666,0.0,0.0,0.0,0.2727272727272727,0.12,0.16666666666666666
1,Do you feel comfortable sharing ideas and opinions in the workplace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.3,0.25,0.2727272727272727,0.45454545454545453,0.38461538461538464,0.41666666666666663
1,Do you feel comfortable sharing ideas and opinions in the workplace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.2727272727272727,0.2,0.23076923076923075,0.0,0.0,0.0,0.18181818181818182,0.13333333333333333,0.15384615384615383
1,Do you feel comfortable sharing ideas and opinions in the workplace?,Do you think that the company did enough to enhance the workplace environment?,0.36363636363636365,0.3076923076923077,0.33333333333333337,0.2,0.16666666666666666,0.1818181818181818,0.36363636363636365,0.3076923076923077,0.33333333333333337
1,Do you feel comfortable sharing ideas and opinions in the workplace?,How can the company better foster a sense of community and belonging in the workplace?,0.36363636363636365,0.26666666666666666,0.30769230769230765,0.2,0.14285714285714285,0.16666666666666666,0.36363636363636365,0.26666666666666666,0.30769230769230765
2,How would you rate the noise level in the workplace?,How long have you been with the company?,0.3,0.375,0.33333333333333326,0.0,0.0,0.0,0.3,0.375,0.33333333333333326
2,How would you rate the noise level in the workplace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.7,0.28,0.4,0.4444444444444444,0.16666666666666666,0.24242424242424243,0.6,0.24,0.34285714285714286
2,How would you rate the noise level in the workplace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.3,0.23076923076923078,0.2608695652173913,0.1111111111111111,0.08333333333333333,0.09523809523809525,0.3,0.23076923076923078,0.2608695652173913
2,How would you rate the noise level in the workplace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.5,0.3333333333333333,0.4,0.1111111111111111,0.07142857142857142,0.08695652173913043,0.5,0.3333333333333333,0.4
2,How would you rate the noise level in the workplace?,Do you think that the company did enough to enhance the workplace environment?,0.4,0.3076923076923077,0.34782608695652173,0.1111111111111111,0.08333333333333333,0.09523809523809525,0.4,0.3076923076923077,0.34782608695652173
2,How would you rate the noise level in the workplace?,How can the company better foster a sense of community and belonging in the workplace?,0.5,0.3333333333333333,0.4,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.5,0.3333333333333333,0.4
3,Do you feel that you have the necessary resources and equipment to perform your job effectively?,How long have you been with the company?,0.1875,0.375,0.25,0.0,0.0,0.0,0.125,0.25,0.16666666666666666
