QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,Expecting property name enclosed in double quotes: line 1 column 126 (char 125),-1,-1,0,0,0,-1,0,0
1146004,True,False,Expecting ':' delimiter: line 1 column 101 (char 100),-1,-1,0,0,0,-1,0,0
1173001,True,False,Expecting property name enclosed in double quotes: line 1 column 158 (char 157),-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 1 column 183 (char 182)",-1,-1,0,0,0,-1,0,0
1173003,True,False,Expecting property name enclosed in double quotes: line 1 column 116 (char 115),-1,-1,0,0,0,-1,0,0
1173004,True,False,Expecting value: line 1 column 76 (char 75),-1,-1,0,0,0,-1,0,0
1173005,True,False,Expecting property name enclosed in double quotes: line 1 column 160 (char 159),-1,-1,0,0,0,-1,0,0
1213249,True,False,Expecting property name enclosed in double quotes: line 1 column 128 (char 127),-1,-1,0,0,0,-1,0,0
1433792,True,False,Expecting value: line 1 column 118 (char 117),-1,-1,0,0,0,-1,0,0
5100002,True,False,Expecting ':' delimiter: line 1 column 150 (char 149),-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting property name enclosed in double quotes: line 1 column 142 (char 141),-1,-1,0,0,0,-1,0,0
500000002,True,False,Expecting property name enclosed in double quotes: line 1 column 136 (char 135),-1,-1,0,0,0,-1,0,0
500000003,True,False,Expecting property name enclosed in double quotes: line 1 column 131 (char 130),-1,-1,0,0,0,-1,0,0
500000005,True,False,"Expecting ',' delimiter: line 1 column 121 (char 120)",-1,-1,0,0,0,-1,0,0
500100002,True,False,Expecting property name enclosed in double quotes: line 1 column 215 (char 214),-1,-1,0,0,0,-1,0,0
