ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,Have you received an onboarding package?,Were you introduced to colleagues from your team or other departments?,0.03358668634495712
0,Have you received an onboarding package?,Did you receive all your equipments on time?,0.055375084189264345
0,Have you received an onboarding package?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.0
0,Have you received an onboarding package?,Did you receive an adeguate Training?,0.10929347248663587
0,Have you received an onboarding package?,Would you recommend joining our company to other colleagues?,0.04687399678049146
0,Have you received an onboarding package?,Would you like to add any additional comment for us to improve our onboarding program?,0.024386670019121072
1,Do you feel that the onboarding process has prepared you for your new role?,Were you introduced to colleagues from your team or other departments?,0.053852233004558006
1,Do you feel that the onboarding process has prepared you for your new role?,Did you receive all your equipments on time?,0.053852233004558006
1,Do you feel that the onboarding process has prepared you for your new role?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.03807927913956097
1,Do you feel that the onboarding process has prepared you for your new role?,Did you receive an adeguate Training?,0.03807927913956097
1,Do you feel that the onboarding process has prepared you for your new role?,Would you recommend joining our company to other colleagues?,0.03807927913956097
1,Do you feel that the onboarding process has prepared you for your new role?,Would you like to add any additional comment for us to improve our onboarding program?,0.06140847484936466
2,How would you rate the communication during your onboarding process?,Were you introduced to colleagues from your team or other departments?,0.06472501194735139
2,How would you rate the communication during your onboarding process?,Did you receive all your equipments on time?,0.0715322008763116
2,How would you rate the communication during your onboarding process?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.037471255533509044
2,How would you rate the communication during your onboarding process?,Did you receive an adeguate Training?,0.050580904312838224
2,How would you rate the communication during your onboarding process?,Would you recommend joining our company to other colleagues?,0.050580904312838224
2,How would you rate the communication during your onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.04338647298820589
3,Do you feel that the training materials were easily understood?,Were you introduced to colleagues from your team or other departments?,0.04576749486035247
3,Do you feel that the training materials were easily understood?,Did you receive all your equipments on time?,0.050580904312838224
3,Do you feel that the training materials were easily understood?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.0
3,Do you feel that the training materials were easily understood?,Did you receive an adeguate Training?,0.050580904312838224
3,Do you feel that the training materials were easily understood?,Would you recommend joining our company to other colleagues?,0.050580904312838224
3,Do you feel that the training materials were easily understood?,Would you like to add any additional comment for us to improve our onboarding program?,0.030678869261727353
4,Do you feel that your work station is set up properly for your role?,Were you introduced to colleagues from your team or other departments?,0.053852233004558006
4,Do you feel that your work station is set up properly for your role?,Did you receive all your equipments on time?,0.053852233004558006
4,Do you feel that your work station is set up properly for your role?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.06595524618531728
4,Do you feel that your work station is set up properly for your role?,Did you receive an adeguate Training?,0.03807927913956097
4,Do you feel that your work station is set up properly for your role?,Would you recommend joining our company to other colleagues?,0.03807927913956097
4,Do you feel that your work station is set up properly for your role?,Would you like to add any additional comment for us to improve our onboarding program?,0.0501398097544925
5,Do you feel that you have been able to ask questions and get answers during onboarding?,Were you introduced to colleagues from your team or other departments?,0.0480675628866961
5,Do you feel that you have been able to ask questions and get answers during onboarding?,Did you receive all your equipments on time?,0.03398889967229363
5,Do you feel that you have been able to ask questions and get answers during onboarding?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.0480675628866961
5,Do you feel that you have been able to ask questions and get answers during onboarding?,Did you receive an adeguate Training?,0.03398889967229363
5,Do you feel that you have been able to ask questions and get answers during onboarding?,Would you recommend joining our company to other colleagues?,0.0480675628866961
5,Do you feel that you have been able to ask questions and get answers during onboarding?,Would you like to add any additional comment for us to improve our onboarding program?,0.0480675628866961
