ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Excellent,Executive/Senior Management,0
0,0.0,Excellent,Manager,0
0,0.0,Excellent,Staff/Employee,0
1,0.0,Good,Executive/Senior Management,0
1,0.0,Good,Manager,0
1,0.0,Good,Staff/Employee,0
2,0.0,Fair,Executive/Senior Management,0
2,0.0,Fair,Manager,0
2,0.0,Fair,Staff/Employee,0
3,0.0,Poor,Executive/Senior Management,0
3,0.0,Poor,Manager,0
3,0.0,Poor,Staff/Employee,0
0,1.0,Always,Extremely Effective,0
0,1.0,Always,Very Effective,0
0,1.0,Always,Moderately Effective,0
0,1.0,Always,Slightly Effective,0
0,1.0,Always,Not Effective at All,0
1,1.0,Mostly,Extremely Effective,0
1,1.0,Mostly,Very Effective,0
1,1.0,Mostly,Moderately Effective,0
1,1.0,Mostly,Slightly Effective,0
1,1.0,Mostly,Not Effective at All,0
2,1.0,Sometimes,Extremely Effective,0
2,1.0,Sometimes,Very Effective,0
2,1.0,Sometimes,Moderately Effective,0
2,1.0,Sometimes,Slightly Effective,0
2,1.0,Sometimes,Not Effective at All,0
3,1.0,Rarely,Extremely Effective,0
3,1.0,Rarely,Very Effective,0
3,1.0,Rarely,Moderately Effective,0
3,1.0,Rarely,Slightly Effective,0
3,1.0,Rarely,Not Effective at All,0
0,2.0,Highly effective,Clear Communication,0
0,2.0,Highly effective,Empathy and Understanding,0
0,2.0,Highly effective,Decisiveness,0
0,2.0,Highly effective,Integrity and Honesty,0
0,2.0,Highly effective,Vision and Strategic Thinking,0
0,2.0,Highly effective,Supportiveness and Encouragement,0
0,2.0,Highly effective,Ability to Inspire and Motivate,0
0,2.0,Highly effective,Adaptability and Flexibility,0
0,2.0,Highly effective,Transparency and Openness,0
0,2.0,Highly effective,Accountability and Responsibility,0
0,2.0,Highly effective,Other (please specify),0
1,2.0,Effective,Clear Communication,0
1,2.0,Effective,Empathy and Understanding,0
1,2.0,Effective,Decisiveness,0
1,2.0,Effective,Integrity and Honesty,0
1,2.0,Effective,Vision and Strategic Thinking,0
1,2.0,Effective,Supportiveness and Encouragement,0
1,2.0,Effective,Ability to Inspire and Motivate,0
1,2.0,Effective,Adaptability and Flexibility,0
1,2.0,Effective,Transparency and Openness,0
1,2.0,Effective,Accountability and Responsibility,0
1,2.0,Effective,Other (please specify),0
2,2.0,Somewhat effective,Clear Communication,0
2,2.0,Somewhat effective,Empathy and Understanding,0
2,2.0,Somewhat effective,Decisiveness,0
2,2.0,Somewhat effective,Integrity and Honesty,0
2,2.0,Somewhat effective,Vision and Strategic Thinking,0
2,2.0,Somewhat effective,Supportiveness and Encouragement,0
2,2.0,Somewhat effective,Ability to Inspire and Motivate,0
2,2.0,Somewhat effective,Adaptability and Flexibility,0
2,2.0,Somewhat effective,Transparency and Openness,0
2,2.0,Somewhat effective,Accountability and Responsibility,0
2,2.0,Somewhat effective,Other (please specify),0
3,2.0,Not effective,Clear Communication,0
3,2.0,Not effective,Empathy and Understanding,0
3,2.0,Not effective,Decisiveness,0
3,2.0,Not effective,Integrity and Honesty,0
3,2.0,Not effective,Vision and Strategic Thinking,0
3,2.0,Not effective,Supportiveness and Encouragement,0
3,2.0,Not effective,Ability to Inspire and Motivate,0
3,2.0,Not effective,Adaptability and Flexibility,0
3,2.0,Not effective,Transparency and Openness,0
3,2.0,Not effective,Accountability and Responsibility,0
3,2.0,Not effective,Other (please specify),0
0,3.0,Always prioritize and delegate tasks,Yes,0
0,3.0,Always prioritize and delegate tasks,No,0
0,3.0,Always prioritize and delegate tasks,Sometimes,0
1,3.0,Mostly prioritize and delegate tasks,Yes,0
1,3.0,Mostly prioritize and delegate tasks,No,0
1,3.0,Mostly prioritize and delegate tasks,Sometimes,0
2,3.0,Sometimes prioritize and delegate tasks,Yes,0
2,3.0,Sometimes prioritize and delegate tasks,No,0
2,3.0,Sometimes prioritize and delegate tasks,Sometimes,0.08970612889970507
3,3.0,Rarely prioritize and delegate tasks,Yes,0
3,3.0,Rarely prioritize and delegate tasks,No,0
3,3.0,Rarely prioritize and delegate tasks,Sometimes,0
0,4.0,Highly effective,Very Transparent and Inclusive,0
0,4.0,Highly effective,Mostly Transparent and Inclusive,0
0,4.0,Highly effective,Somewhat Transparent and Inclusive,0
0,4.0,Highly effective,Slightly Transparent and Inclusive,0
0,4.0,Highly effective,Not Transparent and Inclusive at All,0
1,4.0,Effective,Very Transparent and Inclusive,0
