ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,I feel valued and recognized for my contributions to the company.,How long have you been with the company?,0.046689450558483385
0,I feel valued and recognized for my contributions to the company.,How motivated do you feel to perform well in your job on a daily basis?,0.04589955709595567
0,I feel valued and recognized for my contributions to the company.,What factors motivate you to perform well in your job? (Select all that apply),0.035544696764837964
0,I feel valued and recognized for my contributions to the company.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.07948035820579454
0,I feel valued and recognized for my contributions to the company.,What could the company do to increase your motivation and job satisfaction?,0.07384108577210045
1,I have a clear understanding of how my role contributes to the company's overall goals.,How long have you been with the company?,0.05078479526020709
1,I have a clear understanding of how my role contributes to the company's overall goals.,How motivated do you feel to perform well in your job on a daily basis?,0.05078479526020709
1,I have a clear understanding of how my role contributes to the company's overall goals.,What factors motivate you to perform well in your job? (Select all that apply),0.03591027310966287
1,I have a clear understanding of how my role contributes to the company's overall goals.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.03591027310966287
1,I have a clear understanding of how my role contributes to the company's overall goals.,What could the company do to increase your motivation and job satisfaction?,0.05078479526020709
2,I have the autonomy to make decisions and take ownership of my work.,How long have you been with the company?,0.057344543002191384
2,I have the autonomy to make decisions and take ownership of my work.,How motivated do you feel to perform well in your job on a daily basis?,0.03476662734731439
2,I have the autonomy to make decisions and take ownership of my work.,What factors motivate you to perform well in your job? (Select all that apply),0.03754653208349827
2,I have the autonomy to make decisions and take ownership of my work.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.05309881489255981
2,I have the autonomy to make decisions and take ownership of my work.,What could the company do to increase your motivation and job satisfaction?,0.0702324349442283
3,I feel supported and encouraged by my supervisor and colleagues.,How long have you been with the company?,0
3,I feel supported and encouraged by my supervisor and colleagues.,How motivated do you feel to perform well in your job on a daily basis?,0.030678869261727353
3,I feel supported and encouraged by my supervisor and colleagues.,What factors motivate you to perform well in your job? (Select all that apply),0
3,I feel supported and encouraged by my supervisor and colleagues.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.058725865244846784
3,I feel supported and encouraged by my supervisor and colleagues.,What could the company do to increase your motivation and job satisfaction?,0.04141214187941538
4,I am satisfied with my job and feel it aligns with my long-term career goals.,How long have you been with the company?,0.03591027310966287
4,I am satisfied with my job and feel it aligns with my long-term career goals.,How motivated do you feel to perform well in your job on a daily basis?,0.05078479526020709
4,I am satisfied with my job and feel it aligns with my long-term career goals.,What factors motivate you to perform well in your job? (Select all that apply),0.0
4,I am satisfied with my job and feel it aligns with my long-term career goals.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.05078479526020709
4,I am satisfied with my job and feel it aligns with my long-term career goals.,What could the company do to increase your motivation and job satisfaction?,0.05078479526020709
