ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very satisfied,Executive/Senior Management,0
0,0.0,Very satisfied,Manager,0
0,0.0,Very satisfied,Staff/Employee,0
0,0.0,Very satisfied,Intern,0
0,0.0,Very satisfied,Other (please specify): __________________,0
1,0.0,Satisfied,Executive/Senior Management,0
1,0.0,Satisfied,Manager,0
1,0.0,Satisfied,Staff/Employee,0
1,0.0,Satisfied,Intern,0
1,0.0,Satisfied,Other (please specify): __________________,0
2,0.0,Neutral,Executive/Senior Management,0
2,0.0,Neutral,Manager,0
2,0.0,Neutral,Staff/Employee,0
2,0.0,Neutral,Intern,0
2,0.0,Neutral,Other (please specify): __________________,0
3,0.0,Dissatisfied,Executive/Senior Management,0
3,0.0,Dissatisfied,Manager,0
3,0.0,Dissatisfied,Staff/Employee,0
3,0.0,Dissatisfied,Intern,0
3,0.0,Dissatisfied,Other (please specify): __________________,0
4,0.0,Very dissatisfied,Executive/Senior Management,0
4,0.0,Very dissatisfied,Manager,0
4,0.0,Very dissatisfied,Staff/Employee,0
4,0.0,Very dissatisfied,Intern,0
4,0.0,Very dissatisfied,Other (please specify): __________________,0
0,1.0,Excellent,Less than 1 year,0
0,1.0,Excellent,1-3 years,0
0,1.0,Excellent,3-5 years,0
0,1.0,Excellent,5-10 years,0
0,1.0,Excellent,More than 10 years,0
1,1.0,Good,Less than 1 year,0
1,1.0,Good,1-3 years,0
1,1.0,Good,3-5 years,0
1,1.0,Good,5-10 years,0
1,1.0,Good,More than 10 years,0
2,1.0,Fair,Less than 1 year,0
2,1.0,Fair,1-3 years,0
2,1.0,Fair,3-5 years,0
2,1.0,Fair,5-10 years,0
2,1.0,Fair,More than 10 years,0
3,1.0,Poor,Less than 1 year,0
3,1.0,Poor,1-3 years,0
3,1.0,Poor,3-5 years,0
3,1.0,Poor,5-10 years,0
3,1.0,Poor,More than 10 years,0
4,1.0,Very poor,Less than 1 year,0
4,1.0,Very poor,1-3 years,0
4,1.0,Very poor,3-5 years,0
4,1.0,Very poor,5-10 years,0
4,1.0,Very poor,More than 10 years,0
0,2.0,"Yes, very much",1,0
0,2.0,"Yes, very much",2,0
0,2.0,"Yes, very much",3,0
0,2.0,"Yes, very much",4,0
0,2.0,"Yes, very much",5,0
0,2.0,"Yes, very much",6,0
0,2.0,"Yes, very much",7,0
0,2.0,"Yes, very much",8,0
0,2.0,"Yes, very much",9,0
0,2.0,"Yes, very much",10,0
1,2.0,"Yes, somewhat",1,0
1,2.0,"Yes, somewhat",2,0
1,2.0,"Yes, somewhat",3,0
1,2.0,"Yes, somewhat",4,0
1,2.0,"Yes, somewhat",5,0
1,2.0,"Yes, somewhat",6,0
1,2.0,"Yes, somewhat",7,0
1,2.0,"Yes, somewhat",8,0
1,2.0,"Yes, somewhat",9,0
1,2.0,"Yes, somewhat",10,0
2,2.0,"No, not very much",1,0
2,2.0,"No, not very much",2,0
2,2.0,"No, not very much",3,0
2,2.0,"No, not very much",4,0
2,2.0,"No, not very much",5,0
2,2.0,"No, not very much",6,0
2,2.0,"No, not very much",7,0
2,2.0,"No, not very much",8,0
2,2.0,"No, not very much",9,0
2,2.0,"No, not very much",10,0
3,2.0,"No, not at all",1,0
3,2.0,"No, not at all",2,0
3,2.0,"No, not at all",3,0
3,2.0,"No, not at all",4,0
3,2.0,"No, not at all",5,0
3,2.0,"No, not at all",6,0
3,2.0,"No, not at all",7,0
3,2.0,"No, not at all",8,0
3,2.0,"No, not at all",9,0
3,2.0,"No, not at all",10,0
