ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Yes,Yes,1.0
0,0.0,Yes,No,0.0
1,0.0,No,Yes,0
1,0.0,No,No,1.0
0,1.0,"Yes, I have received proper training","Yes, always",0.07728215553472559
0,1.0,"Yes, I have received proper training","Yes, sometimes",0.07728215553472559
0,1.0,"Yes, I have received proper training","No, not often",0.0
0,1.0,"Yes, I have received proper training","No, never",0.0
1,1.0,"Yes, I have received some training","Yes, always",0.07728215553472559
1,1.0,"Yes, I have received some training","Yes, sometimes",0.07728215553472559
1,1.0,"Yes, I have received some training","No, not often",0.0
1,1.0,"Yes, I have received some training","No, never",0.0
2,1.0,"No, I have not received any training","Yes, always",0
2,1.0,"No, I have not received any training","Yes, sometimes",0
2,1.0,"No, I have not received any training","No, not often",0.09626130481676062
2,1.0,"No, I have not received any training","No, never",0.06806702140179671
0,2.0,Yes,"Yes, always",0
0,2.0,Yes,"Yes, sometimes",0
0,2.0,Yes,"No, not often",0
0,2.0,Yes,"No, never",0
1,2.0,No,"Yes, always",0
1,2.0,No,"Yes, sometimes",0
1,2.0,No,"No, not often",0
1,2.0,No,"No, never",0
