ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,I often feel overwhelmed at work,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.16671346822953628
0,I often feel overwhelmed at work,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.012355851403383336
0,I often feel overwhelmed at work,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.020371355026368134
0,I often feel overwhelmed at work,I often work overtime and I don't have time for myself,0.1374320205911133
0,I often feel overwhelmed at work,The place where I use to work for most of my time is not really comfortable.,0.020642870502123833
0,I often feel overwhelmed at work,I would like more occasions to talk with my manager and explain my view and expectations.,0.014596713715207514
0,I often feel overwhelmed at work,I don't feel 100% comfortable working with some of my colleagues.,0.0474987473442096
1,I frequently experience anxiety at work,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.020371355026368134
1,I frequently experience anxiety at work,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.012355851403383336
1,I frequently experience anxiety at work,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.0
1,I frequently experience anxiety at work,I often work overtime and I don't have time for myself,0.0474987473442096
1,I frequently experience anxiety at work,The place where I use to work for most of my time is not really comfortable.,0.020642870502123833
1,I frequently experience anxiety at work,I would like more occasions to talk with my manager and explain my view and expectations.,0.014596713715207514
1,I frequently experience anxiety at work,I don't feel 100% comfortable working with some of my colleagues.,0.03358668634495712
2,I feel like I'm constantly under pressure,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.04337134514658596
2,I feel like I'm constantly under pressure,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.02825378820614608
2,I feel like I'm constantly under pressure,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.02504045779549758
2,I feel like I'm constantly under pressure,I often work overtime and I don't have time for myself,0.0384386804966846
2,I feel like I'm constantly under pressure,The place where I use to work for most of my time is not really comfortable.,0.018817335441526466
2,I feel like I'm constantly under pressure,I would like more occasions to talk with my manager and explain my view and expectations.,0.02661173098913064
2,I feel like I'm constantly under pressure,I don't feel 100% comfortable working with some of my colleagues.,0.05436050327813753
3,I often feel like I'm not doing enough,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.24447291707388596
3,I often feel like I'm not doing enough,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.08676702161612536
3,I often feel like I'm not doing enough,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.1093316122469756
3,I often feel like I'm not doing enough,I often work overtime and I don't have time for myself,0.12988546503156082
3,I often feel like I'm not doing enough,The place where I use to work for most of my time is not really comfortable.,0.031702963472184105
3,I often feel like I'm not doing enough,I would like more occasions to talk with my manager and explain my view and expectations.,0.031702963472184105
3,I often feel like I'm not doing enough,I don't feel 100% comfortable working with some of my colleagues.,0.05922893334552937
4,I feel like my work-life balance is suffering,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.040707410882607445
4,I feel like my work-life balance is suffering,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.03426562672824169
4,I feel like my work-life balance is suffering,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.0
4,I feel like my work-life balance is suffering,I often work overtime and I don't have time for myself,0.04188118041106984
4,I feel like my work-life balance is suffering,The place where I use to work for most of my time is not really comfortable.,0.03882804192047237
4,I feel like my work-life balance is suffering,I would like more occasions to talk with my manager and explain my view and expectations.,0.03882804192047237
4,I feel like my work-life balance is suffering,I don't feel 100% comfortable working with some of my colleagues.,0.07254033235293138
5,I feel like my job is affecting my overall well-being,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.04794946818443979
5,I feel like my job is affecting my overall well-being,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.04350519099868173
5,I feel like my job is affecting my overall well-being,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.0
5,I feel like my job is affecting my overall well-being,I often work overtime and I don't have time for myself,0.04576749486035247
5,I feel like my job is affecting my overall well-being,The place where I use to work for most of my time is not really comfortable.,0.048080671877069485
5,I feel like my job is affecting my overall well-being,I would like more occasions to talk with my manager and explain my view and expectations.,0.05551877770208828
5,I feel like my job is affecting my overall well-being,I don't feel 100% comfortable working with some of my colleagues.,0.07927162643327791
6,I feel like I'm not able to manage my workload effectively,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.16230978780557673
6,I feel like I'm not able to manage my workload effectively,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.1353603234278781
6,I feel like I'm not able to manage my workload effectively,I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.12572462101949167
6,I feel like I'm not able to manage my workload effectively,I often work overtime and I don't have time for myself,0.046689450558483385
6,I feel like I'm not able to manage my workload effectively,The place where I use to work for most of my time is not really comfortable.,0.059270989299562184
6,I feel like I'm not able to manage my workload effectively,I would like more occasions to talk with my manager and explain my view and expectations.,0.059270989299562184
6,I feel like I'm not able to manage my workload effectively,I don't feel 100% comfortable working with some of my colleagues.,0.0808685005447683
