QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 90 column 1 (char 3120)",-1,-1,0,0,0,-1,0,0
1146004,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
1173001,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
1173002,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
1173003,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 68 column 1 (char 1672)",-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 186 column 1 (char 2624)",-1,-1,0,0,0,-1,0,0
1213249,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
1433792,True,False,"Expecting ',' delimiter: line 1 column 3087 (char 3086)",-1,-1,0,0,0,-1,0,0
5100002,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
5100003,True,False,"Expecting ',' delimiter: line 25 column 1 (char 416)",-1,-1,0,0,0,-1,0,0
500000002,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
500000003,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
500000005,False,True,,1,-1,0,16,-11,-9.0,3.625,0.17499999999999982
500100002,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
500100003,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
500100004,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
500100005,True,False,Extra data: line 1 column 8 (char 7),-1,-1,0,0,0,-1,0,0
