QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
500000005,0.0,0,Completely agree,Excellent,0.0,0.0,0.0
500000005,0.0,1,Partially agree,Excellent,0.0,0.0,0.0
500000005,0.0,2,Neutral,Excellent,0.0,0.0,0.0
500000005,0.0,3,Partially disagree,Excellent,0.0,0.0,0.0
500000005,0.0,4,Completely disagree,Excellent,0.0,0.0,0.0
500000005,1.0,0,Yes,Laptop,0.0,0.0,0.0
500000005,1.0,1,No,Laptop,0.0,0.0,0.0
500000005,3.0,0,Completely agree,Project,0.0,0.0,0.0
500000005,3.0,1,Partially agree,Project,0.0,0.0,0.0
500000005,3.0,2,Neutral,Project,0.0,0.0,0.0
500000005,3.0,3,Partially disagree,Project,0.0,0.0,0.0
500000005,3.0,4,Completely disagree,Project,0.0,0.0,0.0
500000005,4.0,0,Yes,Health insurance,0.0,0.0,0.0
500000005,4.0,1,No,Health insurance,0.0,0.0,0.0
