QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1213249,0,How would you rate the overall quality of the training?,How would you judge the effectiveness of the Training on the employee?,0.6363636363636365,0.31818181818181823,0.20247933884297528
1213249,1,To what extent did the training meet your needs?,How would you judge the effectiveness of the Training on the employee?,0.1904761904761905,0.09523809523809525,0.018140589569161
1213249,2,How would you rate the relevance of the training to your job?,How would you judge the effectiveness of the Training on the employee?,0.5833333333333334,0.2916666666666667,0.17013888888888892
1213249,3,"What changes, if any, have you made in your work practices since the training?",How would you judge the effectiveness of the Training on the employee?,0.2307692307692307,0.11538461538461535,0.026627218934911226
500000002,0,How would you rate your overall job satisfaction?,Ã¯Â¿Â½I am satisfied with my overall compensation.,0.1333333333333333,0.02272478070175438,0.002414697310710987
500000002,1,How would you rate the quality of your work-life balance?,Ã¯Â¿Â½I feel completely involved in my work.,0.1111111111111111,0.04776855089355087,0.0025048357720511933
500000002,2,How would you rate the communication style of your supervisor?,I am satisfied with the job-related training my organization offers.,0.0952380952380952,0.028291925465838502,0.0018910261521117575
500000005,0,How would you rate the overall quality of the course?,How do you rate this course?,0.5,0.1972549019607843,0.04944944252210688
500000005,1,What did you find most valuable about the course?,What's important for you,0.2857142857142857,0.18904761904761902,0.01423922902494331
500000005,2,What could the course do better?,What's your preferred device?,0.1818181818181818,0.1368298368298368,0.005987524518993048
500100008,0,I am clear about my career goals,How can the company better support employees in navigating their career paths and achieving their professional goals?,0.1666666666666666,0.07116218375292784,0.00339097344797238
500100008,1,I have a clear understanding of the skills and qualifications needed for my desired career,"On a scale of 1 to 5, how much you think access to career advancement is fair and transparent for all employees?",0.2162162162162162,0.1179932509799491,0.002349305836150997
500100008,2,I am confident in my ability to achieve my career goals,"On a scale of 1 to 10, how confident are you in your ability to advance in your career within the company? (1 being not confident at all, 10 being very confident)",0.2325581395348837,0.1117552179311532,0.004578989232539081
500100013,0,How would you rate your overall job satisfaction?,How long have you been with the company?,0.25,0.161017316017316,0.004970134763424807
500100013,1,What are your greatest strengths and accomplishments in your current role?,What do you consider to be your key strengths in your role?,0.5217391304347826,0.18356521739130433,0.02297605171649279
500100013,2,What areas do you think you need to improve or develop to better perform in your role?,What areas do you feel you need to improve upon to enhance your performance?,0.6451612903225806,0.27344938820912124,0.027722783054930377
500100014,0,How would you rate your overall job satisfaction?,"On a scale of 1 to 5, how would you rate your potential for growth and advancement within the company? (1 being low, 5 being high)",0.2941176470588235,0.1847156941860132,0.002938307296252445
500100014,1,What motivates you to perform at your best?,In what areas do you feel you have room for improvement to maximize your potential?,0.3478260869565218,0.20454328314033524,0.010539582881315098
500100014,2,What do you think is the most significant factor in your job performance?,Do you feel supported by the company in your efforts to reach your full potential?,0.3571428571428571,0.2042825663680877,0.00813403900406023
500100028,0,How would you rate the overall effectiveness of the kick-off meeting?,"How would you rate the overall effectiveness of the kick-off meeting? (1 being very ineffective, 5 being highly effective)",0.7499999999999999,0.39170401027543883,0.05017216895183214
500100028,1,What did you find most valuable or useful about the kick-off meeting?,How well did the kick-off meeting address the goals and objectives of the project/initiative?,0.3448275862068966,0.24456843775755746,0.010286603911931628
500100028,2,What could be improved or changed about the kick-off meeting?,Were the objectives and agenda of the kick-off meeting clearly communicated in advance?,0.32,0.23329473196560266,0.006455758411412007
500100037,0,I often feel overwhelmed at work,How often do you feel pressure at work?,0.5714285714285715,0.13697139940505706,0.02001992126735325
500100037,1,I frequently experience stress at work,How often do you feel pressure at work?,0.2857142857142857,0.10744379889116729,0.008820660324805706
500100037,2,I feel like I'm constantly running out of time,How often do you feel pressure at work?,0.1111111111111111,0.043974527887571356,0.002159329742696218
500100046,0,How would you rate the overall effectiveness of the teambuilding initiatives?,Have you noticed any positive changes in team dynamics or morale as a result of participating in team-building initiatives?,0.1935483870967741,0.132206234830432,0.0027056446771550773
500100046,1,What did you enjoy most about the teambuilding initiatives?,What aspects of past team-building initiatives do you think need improvement?,0.1904761904761905,0.14631207760011003,0.0016967418027121644
500100046,2,What could be improved about the teambuilding initiatives?,What aspects of past team-building initiatives do you think need improvement?,0.2,0.09147688060731539,0.007747307702749238
500100046,3,Would you recommend the teambuilding initiatives to other team members?,Which team or department do you belong to?,0.2222222222222222,0.1289035280339628,0.0030579352144859775
500100047,0,What is the primary goal of training and development programs in your organization?,How satisfied are you with the quality of training and development programs offered by the company?,0.4137931034482758,0.30661415324083985,0.005977329248351815
500100047,1,How often do you participate in training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.4615384615384615,0.3103076923076923,0.01291585798816568
500100047,2,What type of training and development programs do you prefer?,Any additional comments or feedback regarding training and development programs?,0.4000000000000001,0.27892307692307694,0.011759644970414202
500100051,0,How often do you feel overwhelmed by work-related tasks?,How often do you feel that work interferes with your personal life or vice versa?,0.48,0.2233190883190883,0.02882575620327757
500100051,1,Do you feel like you have enough time for personal activities?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.5925925925925926,0.19425800969660614,0.05122076468617599
500100051,2,How would you rate your overall satisfaction with your current work-life balance?,How often do you feel that work interferes with your personal life or vice versa?,0.3571428571428571,0.2671988080034057,0.009792230840229463
