QUESTIONNAIRE_ID,ASW_ROUGE_SCORE_MEAN,ASW_ROUGE_SCORE_VAR,QST_ROUGE_SCORE_MEAN,QST_ROUGE_SCORE_VAR
1146002,0.0,0.0,0.15490037912398155,0.00035412518562369003
1146004,0.0,0.0,0.019047619047619042,0.0025396825396825384
1173001,,,,
1173002,,,,
1173003,0.09523809523809523,0.09047619047619046,0.26327538053344507,0.014130728152837838
1173004,0.0,0.0,0.19821366373090507,0.002923440733252799
1173005,0.0,0.0,0.20058275058275055,0.0023012806928890835
1213249,0.02797619047619047,0.002204979213907784,0.35344827586206895,0.04295481569560049
1433792,,,,
5100002,,,,
5100003,,,,
500000002,,,,
500000003,,,,
500000005,0.10526315789473684,0.09941520467836257,0.5098901098901099,0.019659461417703174
500100002,0.025,0.012499999999999997,0.2999244822033427,0.012322180060921843
500100003,,,,
500100004,,,,
500100005,,,,
500100006,0.1111111111111111,0.1045751633986928,0.3834878662033505,0.006440947895392016
500100007,,,,
500100008,,,,
500100009,0.0,0.0,0.1577520538457527,0.0010337332414761117
500100010,0.11428571428571428,0.1042016806722689,0.19417202945687734,0.001131353368046167
500100011,,,,
500100012,0.03333333333333333,0.022222222222222223,0.17367832167832167,0.003971464619296786
500100013,,,,
500100014,,,,
500100015,0.0,0.0,0.011494252873563216,0.0007927070947284974
500100016,0.037037037037037035,0.037037037037037035,0.35677655677655673,0.006246092125213001
500100017,0.0,0.0,0.3596392496392497,0.015795136064833036
500100018,,,,
500100019,0.4,0.26666666666666666,0.19535088426883127,0.003134946258210461
500100020,0.3333333333333333,0.19753086419753088,0.32684877223446646,0.0077541971426580295
500100021,0.3444444444444444,0.07851851851851852,0.2734967623791463,0.010751960265590511
500100022,0.46153846153846156,0.2692307692307692,0.244369143503338,0.004245516655009478
500100023,,,,
500100024,,,,
500100025,,,,
500100026,,,,
500100027,,,,
500100028,,,,
500100029,0.03636363636363636,0.005876951331496786,0.3611122586686496,0.001942123081713516
500100030,,,,
500100031,0.05,0.04999999999999999,0.19947089947089944,0.0036628649813834993
500100032,,,,
500100033,0.3833333333333333,0.19912280701754384,0.3526059829253854,0.008906068438236794
500100034,0.19999999999999998,0.12380952380952384,0.6508244841578175,0.0022404673962992216
500100035,0.09777777777777776,0.04435978835978837,0.47548500881834216,0.018587621473829592
500100036,,,,
500100037,,,,
500100038,,,,
500100039,,,,
500100040,,,,
500100041,,,,
500100042,,,,
500100043,0.08333333333333333,0.07971014492753623,0.40252750602917453,0.024810749162389678
500100044,0.0,0.0,0.2646026831785346,0.0075110481159494395
500100045,,,,
500100046,0.14047619047619048,0.05678266178266178,0.15764851090938045,0.005222419827391888
500100047,0.0,0.0,0.3222797331492983,0.006892381642459157
500100048,0.06211180124223604,0.029361942405420668,0.39019230769230767,0.02037392223161454
500100049,,,,
500100050,,,,
500100051,0.0625,0.0625,0.4557796564680623,0.005860662751540081
500100052,,,,
500100053,,,,
500100054,,,,
500100055,,,,
500100056,0.07407407407407407,0.04647785039941903,0.3223550724637681,0.0054305752467968885
500100057,0.06666666666666667,0.026666666666666672,0.37545731336012667,0.022741611314454253
500100058,0.1564814814814815,0.07558978998155243,0.41351267779839207,0.00418820013903502
500100059,0.09230769230769233,0.030769230769230774,0.32528311561185363,0.006998511566505419
500100060,0.11594202898550723,0.06675450153711023,0.4968797168236158,0.007364085848527661
500100061,0.28985507246376807,0.20509442248572682,0.3078693528693528,0.009579653781302131
500100062,,,,
500100063,0.15774493705528186,0.06398632505364853,0.3583658661071174,0.024871169690433542
500100064,0.6,0.2526315789473685,0.34217125886817357,0.041175526948280146
500100065,0.0,0.0,0.4648757040061388,0.010655712204517843
500100066,,,,
