QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,False,True,,1,-1,0,7,0,-1,2.0,8.0
1146004,False,True,,1,-1,0,7,0,-1,5.714285714285714,-2.7142857142857144
1173001,True,False,"Expecting ',' delimiter: line 286 column 1 (char 7352)",-1,-1,0,0,0,-1,0.0,0.0
1173002,True,False,"Expecting ',' delimiter: line 189 column 1 (char 2415)",-1,-1,0,0,0,-1,0.0,0.0
1173003,False,True,,1,-1,0,6,0,-1,3.8333333333333335,0.6666666666666665
1173004,False,True,,1,-1,0,3,0,-1,5.666666666666667,-4.666666666666667
1173005,False,True,,1,-1,0,4,0,-1,6.0,-3.0
1213249,False,True,,1,-1,0,2,0,-1,10.5,-8.5
1433792,True,False,"Expecting ',' delimiter: line 41 column 1 (char 626)",-1,-1,0,0,0,-1,0.0,0.0
5100002,True,False,"Expecting ',' delimiter: line 272 column 5 (char 7299)",-1,-1,0,0,0,-1,0.0,0.0
5100003,True,False,"Expecting ',' delimiter: line 202 column 1 (char 2753)",-1,-1,0,0,0,-1,0.0,0.0
500000002,True,False,"Expecting ',' delimiter: line 287 column 5 (char 7327)",-1,-1,0,0,0,-1,0.0,0.0
500000003,True,False,"Expecting ',' delimiter: line 147 column 1 (char 1997)",-1,-1,0,0,0,-1,0.0,0.0
500000005,False,True,,1,-1,0,5,0,-1,4.6,-0.7999999999999998
500100002,False,True,,1,-1,0,9,0,-1,3.6666666666666665,-0.5555555555555554
500100003,True,False,"Expecting ',' delimiter: line 176 column 7 (char 5091)",-1,-1,0,0,0,-1,0.0,0.0
500100004,True,False,Expecting property name enclosed in double quotes: line 57 column 15 (char 1636),-1,-1,0,0,0,-1,0.0,0.0
500100005,True,False,"Expecting ',' delimiter: line 227 column 3 (char 6617)",-1,-1,0,0,0,-1,0.0,0.0
500100006,True,True,'_TF_ANSWERS',1,1,0,9,0,-1,3.2222222222222223,0.5555555555555554
500100007,True,False,Extra data: line 328 column 1 (char 8361),-1,-1,0,0,0,-1,0.0,0.0
500100008,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6148)",-1,-1,0,0,0,-1,0.0,0.0
500100009,False,True,,1,-1,0,7,0,-1,5.0,-0.8571428571428568
500100010,False,True,,1,-1,0,10,0,-1,5.0,-1.0
500100011,True,False,Extra data: line 221 column 5 (char 5683),-1,-1,0,0,0,-1,0.0,0.0
500100012,False,True,,1,-1,0,5,0,-1,5.0,-0.7999999999999998
500100013,True,False,"Expecting ',' delimiter: line 287 column 5 (char 7654)",-1,-1,0,0,0,-1,0.0,0.0
500100014,True,False,"Expecting ',' delimiter: line 241 column 5 (char 6013)",-1,-1,0,0,0,-1,0.0,0.0
500100015,False,True,,1,-1,0,6,0,-1,3.0,1.333333333333333
500100016,False,True,,1,-1,0,5,0,-1,6.4,-2.2
500100017,False,True,,1,-1,0,7,0,-1,4.285714285714286,-1.5714285714285712
500100018,True,False,"Expecting ',' delimiter: line 218 column 5 (char 5796)",-1,-1,0,0,0,-1,0.0,0.0
500100019,False,True,,1,-1,0,7,0,-1,2.2857142857142856,1.4285714285714288
500100020,False,True,,1,-1,0,5,0,-1,4.0,-2.0
500100021,False,True,,1,-1,0,6,0,-1,2.3333333333333335,0.6666666666666665
500100022,False,True,,1,-1,0,7,0,-1,2.2857142857142856,0.7142857142857144
500100023,True,False,"Expecting ',' delimiter: line 169 column 1 (char 2501)",-1,-1,0,0,0,-1,0.0,0.0
500100024,True,False,Expecting property name enclosed in double quotes: line 96 column 1 (char 1451),-1,-1,0,0,0,-1,0.0,0.0
500100025,True,False,"Expecting ',' delimiter: line 93 column 2 (char 1989)",-1,-1,0,0,0,-1,0.0,0.0
500100026,True,False,Expecting property name enclosed in double quotes: line 62 column 2 (char 999),-1,-1,0,0,0,-1,0.0,0.0
500100027,True,False,"Expecting ',' delimiter: line 378 column 9 (char 9490)",-1,-1,0,0,0,-1,0.0,0.0
500100028,True,False,"Expecting ',' delimiter: line 214 column 1 (char 2399)",-1,-1,0,0,0,-1,0.0,0.0
500100029,False,True,,1,-1,0,7,0,-1,2.0,1.7142857142857144
500100030,True,False,Unterminated string starting at: line 5 column 17 (char 66),-1,-1,0,0,0,-1,0.0,0.0
500100031,False,True,,1,-1,0,7,0,-1,5.0,-2.2857142857142856
500100032,True,False,"Expecting ',' delimiter: line 195 column 5 (char 5125)",-1,-1,0,0,0,-1,0.0,0.0
500100033,False,True,,1,-1,0,7,0,-1,5.0,-2.0
500100034,False,True,,1,-1,0,6,0,-1,5.0,-2.6666666666666665
500100035,False,True,,1,-1,0,6,0,-1,5.0,-2.8333333333333335
500100036,True,False,"Expecting ',' delimiter: line 197 column 3 (char 5069)",-1,-1,0,0,0,-1,0.0,0.0
500100037,True,False,"Expecting ',' delimiter: line 355 column 7 (char 9383)",-1,-1,0,0,0,-1,0.0,0.0
500100038,True,False,"Expecting ',' delimiter: line 195 column 1 (char 5652)",-1,-1,0,0,0,-1,0.0,0.0
500100039,True,False,"Expecting ',' delimiter: line 161 column 1 (char 2032)",-1,-1,0,0,0,-1,0.0,0.0
500100040,True,False,Extra data: line 133 column 1 (char 3647),-1,-1,0,0,0,-1,0.0,0.0
500100041,True,False,"Expecting ',' delimiter: line 165 column 1 (char 2883)",-1,-1,0,0,0,-1,0.0,0.0
500100042,True,False,"Expecting ',' delimiter: line 195 column 1 (char 2733)",-1,-1,0,0,0,-1,0.0,0.0
500100043,False,True,,1,-1,0,5,0,-1,4.8,-2.0
500100044,False,True,,1,-1,0,5,0,-1,5.0,-1.0
500100045,True,False,"Expecting ',' delimiter: line 146 column 1 (char 3459)",-1,-1,0,0,0,-1,0.0,0.0
500100046,False,True,,1,-1,0,6,0,-1,4.666666666666667,-2.166666666666667
500100047,False,True,,1,-1,0,5,0,-1,4.0,-1.4
500100048,False,True,,1,-1,0,8,0,-1,4.125,-1.375
