QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0,Do you feel that you have enough time to do everything that you need to do at work?,I often work overtime and I don't have time for myself,0.1333333333333333,0.10465762062400716,0.0010812390331042712
1146002,1,Do you feel that your work is valued and appreciated?,I often work overtime and I don't have time for myself,0.1818181818181818,0.11675181960896244,0.004515458814531169
1146002,2,"Do you feel that you have the resources (people, time, etc.) to do your job effectively?",I often work overtime and I don't have time for myself,0.1428571428571428,0.10129587025426004,0.0012297882368162997
1146002,3,Do you feel that you are able to switch off from work?,I don't feel 100% comfortable working with some of my colleagues.,0.1666666666666666,0.10686657804884402,0.0019062880982180334
1146002,4,Do you feel that you have a good work-life balance?,I don't feel 100% comfortable working with some of my colleagues.,0.1739130434782608,0.06869031906513164,0.003489839102261364
1146002,5,Do you feel that you are able to speak up and voice your opinion at work?,I don't feel 100% comfortable working with some of my colleagues.,0.1428571428571428,0.10182108033829365,0.001328350514783665
1146002,6,Do you feel that you are able to say no without feeling guilty?,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.1428571428571428,0.07028156757697514,0.0017251554273768352
1146004,0,"On a scale of 1 to 10, how would you rate the cleanliness of your workplace?",Working Environment,0.0,0.0,0.0
1146004,1,Do you feel like the temperature is comfortable in your office?,Working Environment,0.0,0.0,0.0
1146004,2,What is your preference when it comes to natural light in your workspace?,Working Environment,0.0,0.0,0.0
1146004,3,"On a scale of 1 to 10, how would you rate the noise level in your workplace?",Working Environment,0.0,0.0,0.0
1146004,4,Do you feel like your workspace is spacious enough?,Working Environment,0.0,0.0,0.0
1146004,5,"On a scale of 1 to 10, how would you rate the overall comfort of your workplace?",Working Environment,0.0,0.0,0.0
1146004,6,What is your preference when it comes to working remotely or in-person?,Working Environment,0.1333333333333333,0.0369047619047619,0.003978174603174602
1173003,0,Have you received an onboarding package?,Did you receive an adeguate Training?,0.5,0.2045284780578898,0.02970821008141819
1173003,1,Do you feel that the onboarding process has prepared you for your new role?,Did you receive all your equipments on time?,0.1818181818181818,0.12302238491144037,0.0019078511733312392
1173003,2,How would you rate the communication during your onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.24,0.1785930103035366,0.003756377859272707
1173003,3,Do you feel that the training materials were easily understood?,Did you receive an adeguate Training?,0.25,0.10693539404065718,0.006557047043022948
1173003,4,Do you feel that your work station is set up properly for your role?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.2142857142857142,0.14683190872096416,0.002360993804242127
1173003,5,Do you feel that you have been able to ask questions and get answers during onboarding?,Would you like to add any additional comment for us to improve our onboarding program?,0.1935483870967742,0.1348787154701133,0.0017683859316842527
1173004,0,"On a scale of 1-10, how would you rate the manager's ability to motivate their team?",What are the areas I would like you to improve,0.2142857142857142,0.13203463203463198,0.01333839320852307
1173004,1,Do you feel like your manager provides you with enough opportunities to grow and develop within the company?,What are the areas I would like you to be focused in the next months,0.2424242424242424,0.1522366522366522,0.017579942904618222
1173004,2,How often does your manager communicate with you and the rest of the team?,What are the areas I would like you to be focused in the next months,0.1379310344827586,0.07375478927203062,0.004825053948121722
1173005,0,"On a scale of 1 to 10, how satisfied are you with your current manager?",Did you get support from your teammates?,0.1818181818181818,0.08443505519967287,0.005619472098240347
1173005,1,Do you feel that your opinions and concerns about the organization are taken into consideration when decisions are made?,Did you get support from your teammates?,0.1538461538461538,0.10811642061642057,0.0013452628829150467
1173005,2,Do you feel that your work is meaningful?,Did you get support from your teammates?,0.2666666666666666,0.15058275058275056,0.012378980770589154
1173005,3,Do you feel that you have enough resources to perform your job effectively?,Did you get support from your teammates?,0.2,0.09629629629629628,0.006913580246913582
1213249,0,"On a scale of 1 to 10, how would you rate the effectiveness of the training in achieving your goals?",How would you judge the effectiveness of the Training on the employee?,0.5,0.25,0.125
1213249,1,"Compared to your pre-training situation, how much has the training helped you in achieving your goals?",How would you judge the effectiveness of the Training on the employee?,0.2068965517241379,0.10344827586206895,0.021403091557669434
500000005,0,How would you rate the course content?,How do you rate this course?,0.6153846153846153,0.24212454212454207,0.07425700063062698
500000005,1,How would you rate the course instructor?,How do you rate this course?,0.6153846153846153,0.24212454212454207,0.07425700063062698
500000005,2,How well did the course meet your expectations?,How do you rate this course?,0.2857142857142857,0.14124542124542122,0.019165264527901883
500000005,3,Would you recommend this course to others?,How do you rate this course?,0.4615384615384615,0.15421245421245416,0.0355740718378081
500000005,4,How would you rate the overall course experience?,How do you rate this course?,0.5714285714285715,0.22505494505494505,0.06423765245743268
500100002,0,Do you have high-speed internet access at home?,Do you have access to the necessary software and applications needed to perform your job effectively?,0.32,0.10306425175865633,0.009529161003522796
500100002,1,Which type of device do you prefer to use for work-related tasks?,Do you have access to the necessary software and applications needed to perform your job effectively?,0.2068965517241379,0.09573982849844916,0.004591756595182221
500100002,2,How often do you update your device software?,How long have you been with the company?,0.25,0.13616977225672874,0.006328705918410211
500100002,3,Do you feel comfortable using technology and tools?,What improvements would you suggest to enhance access to technology and tools within the company?,0.3478260869565218,0.22159220515055755,0.01292946038338499
500100002,4,How often do you attend technology training sessions?,How long have you been with the company?,0.25,0.15847989539065052,0.005555267603832461
500100002,5,Do you think technology and tools are easily accessible?,What improvements would you suggest to enhance access to technology and tools within the company?,0.3333333333333333,0.21254037635673215,0.01181679482356328
500100002,6,How satisfied are you with the technology and tools provided by your organization?,"On a scale of 1 to 5, how satisfied are you with the technology and tools provided by the company to perform your job? (1 being very dissatisfied, 5 being very satisfied)",0.5333333333333333,0.3295592232373841,0.02050928939276351
500100002,7,Have you encountered any barriers that prevent you from fully utilizing technology and tools?,Any additional comments or feedback regarding access to technology and tools?,0.32,0.2014667203887647,0.009864529795137203
500100002,8,"If yes, please specify the barriers you have encountered: (Select all that apply)",Do you have access to the necessary software and applications needed to perform your job effectively?,0.1379310344827586,0.07572453089694466,0.0014784515094955738
500100006,0,What is the most important benefit you offer to your employees?,Is the access to benefits pack effectively communicated by the company to employees?,0.4166666666666666,0.2547768272955679,0.007931979343119077
500100006,1,How satisfied are you with the current benefits program?,"On a scale of 1 to 10, how satisfied are you with the benefits provided by the company? (1 being very dissatisfied, 10 being very satisfied)",0.3999999999999999,0.24291137006621366,0.006699034649389017
500100006,2,What percentage of your employees take advantage of the benefits program?,Which of the following benefits do you find most valuable? (Select all that apply),0.2399999999999999,0.1604446402047601,0.0024916276399005745
500100006,3,Do you think your employees understand the benefits program?,What do you think has the highest priority for you?,0.4210526315789474,0.23144133695875369,0.010718544399142752
500100006,4,Do you think the benefits program is easy to understand?,What do you think has the highest priority for you?,0.4000000000000001,0.21908449208220374,0.011134399352503153
500100006,5,How often do you communicate about the benefits program to your employees?,Do you feel that the benefits provided adequately meet your needs?,0.4347826086956521,0.24423438414285092,0.008753901390014241
500100006,6,Do you think the benefits program is effective?,What do you think has the highest priority for you?,0.4444444444444445,0.2317653832617713,0.01625345763957759
500100006,7,Do you think the benefits program is fair?,What do you think has the highest priority for you?,0.4444444444444445,0.2211833726797607,0.01597677049375683
500100006,8,"If you could change something about the benefits program, what would it be?",Do you feel that the benefits provided adequately meet your needs?,0.2499999999999999,0.15495654652114055,0.0030388407263868627
500100009,0,I often feel like I know exactly what steps I need to take to reach my career goals,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.1176470588235294,0.09220538665916814,0.0018139146962853217
500100009,1,I feel that my career path is clearly defined,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.1481481481481481,0.08263183906041048,0.002185514726190055
500100009,2,I feel like I have a clear sense of what I want to be doing professionally in the next 2-3 years,What is Job Level in the company?,0.2068965517241379,0.11365009210611436,0.0022494290294997727
500100009,3,I often feel like I am taking the necessary steps to advance in my career,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.1935483870967742,0.13234995005269734,0.003189399769864383
500100009,4,I feel like I have a good understanding of the steps I need to take to be successful in my career,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.1621621621621621,0.11208745520386688,0.0008597424305150135
500100009,5,I feel confident that I will be able to achieve my career goals,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.1379310344827586,0.09408999417342019,0.004147393404231275
500100009,6,I feel like I have a clear plan for my career progression,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.1379310344827586,0.09185565216075305,0.002530587265304323
500100010,0,I have a clear understanding of the career options available in my current job field,Do you understand the potential career progression opportunities available to you within the company?,0.2758620689655172,0.14282534463568944,0.006594444312435427
500100010,1,I have a clear sense of where my current job is taking me in terms of career progression,"On a scale of 1 to 10, how clear is the career path within the company? (1 being very unclear, 10 being very clear)",0.1904761904761905,0.09774050024050021,0.003049619863155351
500100010,2,"I feel like I am on a ladder with rungs, and that each step brings me closer to my career goal","On a scale of 1 to 10, how clear is the career path within the company? (1 being very unclear, 10 being very clear)",0.1777777777777777,0.0873298196431611,0.003776512808465548
500100010,3,I have a clear understanding of the skills I will need to progress in my current job,How long have you been in your current role with the company?,0.2068965517241379,0.10900879536253327,0.005624307858032583
500100010,4,I feel that my current job is giving me the skills and experience I need to progress in my career,"How would you rate, from 1 to 5, the overall company availability to listen to your career aspirations?",0.1578947368421052,0.105499889495032,0.0024290882462860673
500100010,5,I feel that my current job is taking me on a path that will lead to a satisfying career,Tell us if you agree with this statement: my company offers a clear structured framework to map career paths for all employees?,0.1951219512195122,0.08590299464015022,0.0044938572222902925
