ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Excellent,Sales & Marketing,0
0,0.0,Excellent,R&D,0
0,0.0,Excellent,Customer support,0
0,0.0,Excellent,Human Resources,0
0,0.0,Excellent,Finance,0
1,0.0,Good,Sales & Marketing,0
1,0.0,Good,R&D,0
1,0.0,Good,Customer support,0
1,0.0,Good,Human Resources,0
1,0.0,Good,Finance,0
2,0.0,Fair,Sales & Marketing,0
2,0.0,Fair,R&D,0
2,0.0,Fair,Customer support,0
2,0.0,Fair,Human Resources,0
2,0.0,Fair,Finance,0
3,0.0,Poor,Sales & Marketing,0
3,0.0,Poor,R&D,0
3,0.0,Poor,Customer support,0
3,0.0,Poor,Human Resources,0
3,0.0,Poor,Finance,0
4,0.0,Very Poor,Sales & Marketing,0
4,0.0,Very Poor,R&D,0
4,0.0,Very Poor,Customer support,0
4,0.0,Very Poor,Human Resources,0
4,0.0,Very Poor,Finance,0
0,1.0,Yes,1,0
0,1.0,Yes,2,0
0,1.0,Yes,3,0
0,1.0,Yes,4,0
0,1.0,Yes,5,0
1,1.0,No,1,0
1,1.0,No,2,0
1,1.0,No,3,0
1,1.0,No,4,0
1,1.0,No,5,0
2,1.0,Partially,1,0
2,1.0,Partially,2,0
2,1.0,Partially,3,0
2,1.0,Partially,4,0
2,1.0,Partially,5,0
0,2.0,Excellent,Yes,0
0,2.0,Excellent,No,0
0,2.0,Excellent,Partially,0
1,2.0,Good,Yes,0
1,2.0,Good,No,0
1,2.0,Good,Partially,0
2,2.0,Fair,Yes,0
2,2.0,Fair,No,0
2,2.0,Fair,Partially,0
3,2.0,Poor,Yes,0
3,2.0,Poor,No,0
3,2.0,Poor,Partially,0
4,2.0,Very Poor,Yes,0
4,2.0,Very Poor,No,0
4,2.0,Very Poor,Partially,0
0,3.0,Yes,Very well,0
0,3.0,Yes,Well,0
0,3.0,Yes,Neutral,0
0,3.0,Yes,Poorly,0
0,3.0,Yes,Very poorly,0
1,3.0,No,Very well,0
1,3.0,No,Well,0
1,3.0,No,Neutral,0
1,3.0,No,Poorly,0
1,3.0,No,Very poorly,0
2,3.0,Partially,Very well,0
2,3.0,Partially,Well,0
2,3.0,Partially,Neutral,0
2,3.0,Partially,Poorly,0
2,3.0,Partially,Very poorly,0
