ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very comfortable,1,0
0,0.0,Very comfortable,2,0
0,0.0,Very comfortable,3,0
0,0.0,Very comfortable,4,0
0,0.0,Very comfortable,5,0
0,0.0,Very comfortable,6,0
0,0.0,Very comfortable,7,0
0,0.0,Very comfortable,8,0
0,0.0,Very comfortable,9,0
0,0.0,Very comfortable,10,0
1,0.0,Somewhat comfortable,1,0
1,0.0,Somewhat comfortable,2,0
1,0.0,Somewhat comfortable,3,0
1,0.0,Somewhat comfortable,4,0
1,0.0,Somewhat comfortable,5,0
1,0.0,Somewhat comfortable,6,0
1,0.0,Somewhat comfortable,7,0
1,0.0,Somewhat comfortable,8,0
1,0.0,Somewhat comfortable,9,0
1,0.0,Somewhat comfortable,10,0
2,0.0,Not very comfortable,1,0
2,0.0,Not very comfortable,2,0
2,0.0,Not very comfortable,3,0
2,0.0,Not very comfortable,4,0
2,0.0,Not very comfortable,5,0
2,0.0,Not very comfortable,6,0
2,0.0,Not very comfortable,7,0
2,0.0,Not very comfortable,8,0
2,0.0,Not very comfortable,9,0
2,0.0,Not very comfortable,10,0
3,0.0,Not at all comfortable,1,0
3,0.0,Not at all comfortable,2,0
3,0.0,Not at all comfortable,3,0
3,0.0,Not at all comfortable,4,0
3,0.0,Not at all comfortable,5,0
3,0.0,Not at all comfortable,6,0
3,0.0,Not at all comfortable,7,0
3,0.0,Not at all comfortable,8,0
3,0.0,Not at all comfortable,9,0
3,0.0,Not at all comfortable,10,0
0,1.0,"Yes, always",Yes,0
0,1.0,"Yes, always",No,0
0,1.0,"Yes, always",Neutral,0
1,1.0,"Yes, sometimes",Yes,0
1,1.0,"Yes, sometimes",No,0
1,1.0,"Yes, sometimes",Neutral,0
2,1.0,"No, not often",Yes,0
2,1.0,"No, not often",No,0
2,1.0,"No, not often",Neutral,0
3,1.0,"No, never",Yes,0
3,1.0,"No, never",No,0
3,1.0,"No, never",Neutral,0
0,2.0,Excellent,Yes,0
0,2.0,Excellent,No,0
0,2.0,Excellent,Neutral,0
1,2.0,Good,Yes,0
1,2.0,Good,No,0
1,2.0,Good,Neutral,0
2,2.0,Fair,Yes,0
2,2.0,Fair,No,0
2,2.0,Fair,Neutral,0
3,2.0,Poor,Yes,0
3,2.0,Poor,No,0
3,2.0,Poor,Neutral,0
