QUESTIONNAIRE_ID,ASW_BLEU_SCORE_MEAN,ASW_BLEU_SCORE_VAR,QST_BLEU_SCORE_MEAN,QST_BLEU_SCORE_VAR
1146002,0.0,0.0,0.05617531647458124,0.0005267970890796028
1146004,,,,
1173001,0.07807731680546257,0.06903583229040226,0.15050126074887937,0.004900611357011353
1173002,0.18181818181818182,0.15584415584415579,0.14708957755948185,0.0030394140682084886
1173003,0.07692307692307693,0.07384615384615385,0.05627125244869219,0.0008094368301164584
1173004,,,,
1173005,0.0,0.0,0.11525064208605632,0.006126993168942821
1213249,0.00011195502509795999,2.3501114333784096e-08,0.1576644023995602,0.024022934462416975
1433792,,,,
5100002,0.0,0.0,0.19281681670321757,0.004719773020266483
5100003,0.007825159773572253,0.00026454195500631044,0.18382848404942342,0.019789575618420076
500000002,0.0,0.0,0.052542433791453375,0.00033992777063813334
500000003,0.0,0.0,0.028730587715173027,0.0009680619330929297
500000005,0.0,0.0,0.12961327602289224,0.00572909841320579
500100002,0.0,0.0,0.4372395530036442,0.09005543047758827
500100003,,,,
500100004,0.11538461538461539,0.10615384615384617,0.3526211469669642,0.03880177393295208
500100005,0.0,0.0,0.31490582099255726,0.049161067027391106
500100006,0.09579465173306358,0.08617461506642075,0.18543643847205316,0.014898170934449274
500100007,0.02,0.019999999999999993,0.24845343234559827,0.030230467300546775
500100008,0.00971190174090246,0.0011460263306184986,0.2291349651164734,0.045397402755477434
500100009,0.02554498820013865,0.0031184497496373783,0.18478194851976332,0.005236708625657644
500100010,0.0,0.0,0.15222017448679012,0.0031484548875213543
500100011,0.23809523809523808,0.19047619047619044,0.167008926954523,0.0018334922259197872
500100012,,,,
500100013,0.0,0.0,0.19328277227071294,0.004530870866522104
500100014,0.014320374657919355,0.0025593126666828723,0.13639511962438214,0.0031286462786899037
500100015,0.0,0.0,0.20259622488167647,0.05147597635195515
500100016,0.0,0.0,0.23390293734050105,0.010318315371946602
500100017,0.02026208306515037,0.0018545999258308455,0.26835441179898056,0.015502103529852233
500100018,0.0,0.0,0.30073266478333,0.032901130971175155
500100019,0.3333333333333333,0.24242424242424246,0.25383065315073605,0.01551930711100969
500100020,0.24077647604827007,0.18653248979528197,0.2656355129123035,0.003848371369670289
500100021,0.0,0.0,0.18722501284487736,0.005027973755393669
500100022,0.2616353044095595,0.19596058925415147,0.2853045122744212,0.00832157353249318
500100023,0.16666666666666666,0.1515151515151515,0.0940557854588838,0.0009686164000221505
500100024,0.0,0.0,0.2371750955320788,0.01612228743144327
500100025,0.0,0.0,0.22104657421064894,0.008123837482994898
500100026,0.13513513513513514,0.1201201201201201,0.406998838688234,0.06113081780631757
500100027,,,,
500100028,0.3157894736842105,0.2280701754385965,0.32514470885209257,0.016922838873154673
500100029,0.16666666666666666,0.14705882352941177,0.3354533756165918,0.024354612871303426
500100030,0.010950874738408918,0.0020386681781174843,0.173708414199246,0.019550940792343128
500100031,0.0,0.0,0.2140510235505985,0.01573129672187551
500100032,0.016976739939848353,0.0024154880719659015,0.12694983691533027,0.007042423547662915
500100033,0.0,0.0,0.09867365407852413,0.004932275007013091
500100034,0.05897665088255004,0.004653257341132891,0.3056021941657215,0.008999790483898113
500100035,0.0,0.0,0.20507532205037815,0.004247151262346916
500100036,0.0,0.0,0.3683898885224896,0.025528838091220824
500100037,0.02551741998905313,0.02061525739684248,0.28713825097762385,0.002135806578534236
500100038,0.044608885910731706,0.037200942409732755,0.3410228074020663,0.036932687884976764
500100039,0.0,0.0,0.4151554810697147,0.09532987713243908
500100040,,,,
500100041,0.06060606060606061,0.058712121212121215,0.194526293322832,0.007986425311950554
500100042,0.0840832642520366,0.07403349922075096,0.2612051012001491,0.019951548834990587
500100043,0.0465412176382379,0.0074265769345708355,0.2328258114552399,0.008070255998842701
500100044,0.0,0.0,0.1533119873632483,0.004143309821760132
500100045,,,,
500100046,0.0,0.0,0.08883248777972302,0.0022024585662111284
500100047,0.0465412176382379,0.0074265769345708355,0.3278063734540136,0.024069613622719768
500100048,0.29814624873792783,0.21834626297998844,0.31886724499256885,0.031135269692385958
500100049,0.0,0.0,0.4068378054206528,0.0225387200397518
500100050,0.10526315789473684,0.09941520467836257,0.21407443976012588,0.010254919422269172
500100051,,,,
500100052,,,,
500100053,0.0,0.0,0.19773041340661462,0.01567873477878127
500100054,,,,
500100055,0.18181818181818182,0.16363636363636358,0.3512773226747658,0.0415382585269623
500100056,0.0,0.0,0.10794780285649899,0.0022775322923802264
500100057,0.36502306336984025,0.21203867102379964,0.2993108631859895,0.026447396949129703
500100058,0.3333333333333333,0.23809523809523817,0.19520905086282123,0.006341654142034134
500100059,0.0,0.0,0.3474802541812851,0.022883737977153484
500100060,0.03341703220701489,0.00990277901975376,0.2512328490906364,0.012741238892059267
500100061,,,,
500100062,0.0,0.0,0.3698510042777067,0.06624354988371031
500100063,0.0,0.0,0.17258364022871062,0.007178494753541753
500100064,0.16666666666666666,0.1515151515151515,0.1445149276825113,0.0054120164495410124
500100065,,,,
500100066,0.019362075851128542,0.007122909644032247,0.20268093672752724,0.01318589709933908
