QUESTIONNAIRE_ID,ASW_ROUGE_SCORE_MEAN,ASW_ROUGE_SCORE_VAR,QST_ROUGE_SCORE_MEAN,QST_ROUGE_SCORE_VAR
1146002,0.047619047619047616,0.02261904761904762,0.1463166463166463,0.0038841637417136
1146004,,,,
1173001,0.08928571428571429,0.07506613756613756,0.3556969696969697,0.0063351101235575615
1173002,0.18181818181818182,0.15584415584415579,0.30389293346814583,0.0019600926844728674
1173003,0.07692307692307693,0.07384615384615385,0.19585054237228147,0.003925055662144324
1173004,,,,
1173005,0.0,0.0,0.23026315789473684,0.030917283811031343
1213249,0.04705882352941176,0.004152249134948096,0.3293650793650793,0.02648652053413961
1433792,,,,
5100002,0.21612903225806454,0.0816200716845878,0.33739504837903006,0.005818774356921494
5100003,0.08521367521367519,0.0053176051156820356,0.3846719571071018,0.015349068369125387
500000002,0.0,0.0,0.15967027275737225,0.0023748828287721486
500000003,0.0,0.0,0.08957219251336897,0.010162061907893928
500000005,0.0,0.0,0.3218797953964194,0.017916419470045332
500100002,0.0,0.0,0.6007575757575758,0.04993532627410469
500100003,,,,
500100004,0.17307692307692307,0.12106837606837603,0.49773429691350346,0.046373104131122
500100005,0.24583333333333335,0.07079629629629629,0.4606899724458632,0.038867225655007845
500100006,0.14393939393939392,0.10660173160173161,0.330306044980506,0.01757336497657754
500100007,0.02,0.019999999999999993,0.4278961094144526,0.027819610051526326
500100008,0.08533333333333333,0.031211111111111117,0.34665722248227315,0.038572259900879306
500100009,0.0746031746031746,0.02576719576719576,0.3175242585072306,0.009477291635874562
500100010,0.006734006734006734,0.001496445940890385,0.36519232998412765,0.006977487776863027
500100011,0.23809523809523808,0.19047619047619044,0.2956902694118435,0.002425086593177448
500100012,,,,
500100013,0.0,0.0,0.37662033940294803,0.005685423480925251
500100014,0.0641025641025641,0.0335042735042735,0.3709545556570728,0.003681682808026448
500100015,0.0,0.0,0.37029926595143986,0.059538721329898
500100016,0.0,0.0,0.4318577075098814,0.026614488587542378
500100017,0.065,0.020027777777777783,0.4646918299092212,0.03177532995291797
500100018,0.067816091954023,0.03146688560481664,0.4916401910846355,0.05573504682997331
500100019,0.3333333333333333,0.24242424242424246,0.39453846116804964,0.008169030090764617
500100020,0.5749559082892417,0.11670305982475294,0.3801701222753854,0.006151514868882451
500100021,0.26666666666666666,0.07194444444444445,0.33795635682045416,0.00733733878129831
500100022,0.30625,0.19395833333333332,0.4130920413381785,0.011040271123113172
500100023,0.16666666666666666,0.1515151515151515,0.2512503024925385,0.005485513806908184
500100024,0.018181818181818184,0.007272727272727274,0.3800295691962359,0.020961713053885868
500100025,0.07291666666666666,0.04062500000000001,0.3807086389304936,0.020440073618819648
500100026,0.13513513513513514,0.1201201201201201,0.5295183685710001,0.050412512651409176
500100027,,,,
500100028,0.3157894736842105,0.2280701754385965,0.5278586052417571,0.020311038046481388
500100029,0.2759259259259259,0.1555301379811184,0.5255184199283578,0.04856897426283227
500100030,0.052941176470588235,0.022647058823529416,0.37707787254698005,0.012148403865240152
500100031,0.0,0.0,0.3841919754963233,0.009842179804553776
500100032,0.08888888888888888,0.05121328224776501,0.2865331898115909,0.006268132604279273
500100033,0.0,0.0,0.23071477394785664,0.022211873817455614
500100034,0.4303030303030303,0.08454545454545452,0.41869983063531446,0.006291143975797097
500100035,0.08974358974358973,0.049145299145299144,0.36461412151067324,0.012044982083201893
500100036,0.18518518518518517,0.08618233618233617,0.49705166361416364,0.02368847395090242
500100037,0.06833333333333333,0.04242913832199546,0.4552201238847203,0.00942802725610641
500100038,0.0636123136123136,0.041074395782187995,0.5066390388022267,0.02085646113466008
500100039,0.021052631578947368,0.008421052631578949,0.6032041802228137,0.06661628226369813
500100040,,,,
500100041,0.10714285714285714,0.08641581632653061,0.3876568474912485,0.021895195173698454
500100042,0.11853146853146854,0.0831106166560712,0.4631302016740548,0.02341609492401432
500100043,0.175,0.05928571428571429,0.4228155500413565,0.005491084087430845
500100044,0.0,0.0,0.35200009828492795,0.019015816665895934
500100045,,,,
500100046,0.0,0.0,0.2418010191248731,0.0033216297530513825
500100047,0.19583333333333333,0.078234126984127,0.4989628957020261,0.024364717503355258
500100048,0.31764705882352945,0.21529411764705886,0.4354886466687709,0.023653041537295996
500100049,0.0,0.0,0.5414452267393445,0.01460743357197647
500100050,0.10526315789473684,0.09941520467836257,0.3668999729780714,0.010791130929659963
500100051,,,,
500100052,,,,
500100053,0.10256410256410256,0.06267806267806267,0.3571694652370131,0.012349337933494273
500100054,,,,
500100055,0.18181818181818182,0.16363636363636358,0.5532773386034255,0.0522868284798492
500100056,0.13333333333333333,0.07901234567901234,0.2719436090225564,0.00411947884278365
500100057,0.4797979797979798,0.2012185345518679,0.4998784054684675,0.01853085449803112
500100058,0.3333333333333333,0.23809523809523817,0.36829085701266157,0.009842489553815033
500100059,0.0,0.0,0.5521409188811566,0.03467234951388519
500100060,0.15833333333333333,0.09203216374269005,0.3960491889063317,0.008506289515795884
500100061,,,,
500100062,0.027777777777777776,0.01388888888888889,0.5405454547556883,0.0305813080376326
500100063,0.0,0.0,0.3605665029578073,0.004984176496106615
500100064,0.16666666666666666,0.1515151515151515,0.2946574993633817,0.0038326834217725335
500100065,,,,
500100066,0.03508771929824561,0.02339181286549707,0.3513054781475834,0.03326948584216146
