QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1173001,0,How long have you been working remotely?,How satisfied are you with your experience working from home?,0.3529411764705882,0.2450202772803392,0.007613484921698731
1173001,1,What is your primary reason for working remotely?,How satisfied are you with your experience working from home?,0.2222222222222222,0.15617758713868551,0.0036992608217077325
1173001,2,How would you rate your overall remote working experience?,How satisfied are you with your experience working from home?,0.4210526315789474,0.25585222938769847,0.006854347833181951
1173001,3,Do you feel that your productivity has increased or decreased since working remotely?,How often do you exceed your regular scheduled time when working from home?,0.3076923076923077,0.2123107934738369,0.005438448826777864
1173001,4,What do you like most about working remotely?,How often do you exceed your regular scheduled time when working from home?,0.2857142857142857,0.19906470171916396,0.002755160421207148
1173001,5,What do you like least about working remotely?,How often do you exceed your regular scheduled time when working from home?,0.2857142857142857,0.19906470171916396,0.002755160421207148
1173001,6,Do you feel that your communication with colleagues is as effective as it was pre-remote work?,"Compared to last week, how are you feeling with working from home?",0.2758620689655172,0.18482144328501388,0.00452892335187716
1173001,7,Do you feel that your company has provided you with the necessary tools and resources to be successful in a remote environment?,Can you count on all means that you need to do your work from home?,0.2162162162162162,0.15263708052086816,0.00107627727380463
1173001,8,What challenges have you faced while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.2727272727272727,0.1986318012862635,0.002498768200076555
500100036,0,How would you rate the communication during your onboarding process?,How would you rate the communication received from the company prior to your start date?,0.56,0.31793925277620927,0.012595673610542089
500100036,1,How would you rate the training materials provided during your onboarding process?,How would you rate the communication received from the company prior to your start date?,0.4444444444444445,0.30393997602757195,0.005733076159166346
500100036,2,How would you rate the support from your manager during your onboarding process?,How would you rate the communication received from the company prior to your start date?,0.5,0.2916936304436304,0.010764173785919965
500100036,3,How would you rate the onboarding process as a whole?,How would you rate the communication received from the company prior to your start date?,0.4,0.28706968755881795,0.008756615540158065
500100036,4,How well do you feel your values align with the company's values?,How would you rate the communication received from the company prior to your start date?,0.2857142857142857,0.17132529507529504,0.0034213597142553763
500100036,5,Do you feel that the onboarding process prepared you well for your role?,What aspects of the onboarding process did you find most beneficial?,0.3333333333333333,0.2603245828245828,0.004919067100592192
500100036,6,Do you feel that the onboarding process was effective in making you feel part of the team?,What aspects of the onboarding process did you find most beneficial?,0.2857142857142857,0.21804004474854027,0.005839797762474028
500100036,7,Do you feel that the onboarding process was effective in making you feel comfortable with the company's technology?,What aspects of the onboarding process did you find most beneficial?,0.2666666666666666,0.21988564049108664,0.0028496896100771323
500100036,8,Do you feel that the onboarding process was effective in making you feel comfortable with the company's policies and procedures?,What aspects of the onboarding process did you find most beneficial?,0.25,0.2145924631304248,0.0014079450857553237
500100036,9,Do you feel that the onboarding process was effective in making you feel comfortable with your new role?,What aspects of the onboarding process did you find most beneficial?,0.2758620689655172,0.2272980078875518,0.002111650610737415
500100036,10,Do you feel that the onboarding process was effective in making you feel comfortable with your new team?,What aspects of the onboarding process did you find most beneficial?,0.2758620689655172,0.2272980078875518,0.002111650610737415
500100036,11,How would you rate the effectiveness of the onboarding process in terms of retention?,How would you rate the communication received from the company prior to your start date?,0.4137931034482759,0.2744567948016224,0.009440106403644496
500100036,12,How would you rate the overall onboarding experience?,How would you rate the communication received from the company prior to your start date?,0.4347826086956521,0.24498226792277134,0.009480399554740221
500100036,13,Do you have any suggestions for improving the onboarding process?,Were you introduced to key team members and stakeholders during the onboarding process?,0.3478260869565217,0.24925718755881796,0.008827348357741618
500100042,0,Do you think that the current recognition and rewards system is effective?,How valued do you feel by the company?,0.3,0.20674255082149817,0.007077485698062727
500100042,1,What do you think about the transparency of the recognition and rewards system?,How satisfied are you with the frequency of recognition and appreciation received for your contributions?,0.3571428571428571,0.22943697107490207,0.008166636435138926
500100042,2,What is your opinion about the communication of the recognition and rewards system?,What is your role in the company?,0.4,0.21208349122142223,0.01460422595875942
500100042,3,Do you think that the recognition and rewards system is fair?,How valued do you feel by the company?,0.3157894736842105,0.2158415071029487,0.007634018497980006
500100042,4,Do you think that the recognition and rewards system motivates employees?,How can the company improve its recognition and rewards programs to better motivate and engage employees?,0.4444444444444444,0.2447766922881339,0.015023432343317026
500100042,5,Do you think that the recognition and rewards system is consistent?,How valued do you feel by the company?,0.3157894736842105,0.2158415071029487,0.007634018497980006
500100042,6,Do you think that the recognition and rewards system is perceived as fair?,How valued do you feel by the company?,0.2857142857142857,0.19839301503094603,0.006582893088498377
500100042,7,Do you think that the recognition and rewards system is positively perceived?,How valued do you feel by the company?,0.3,0.20674255082149817,0.007077485698062727
500100042,8,Do you think that the recognition and rewards system is understandable?,How valued do you feel by the company?,0.3157894736842105,0.2158415071029487,0.007634018497980006
500100042,9,Do you think that the recognition and rewards system is related to job satisfaction?,How can the company improve its recognition and rewards programs to better motivate and engage employees?,0.3333333333333333,0.19903579817372918,0.008143307479133718
500100046,0,How would you rate the overall teambuilding initiatives of the company?,Have you noticed any positive changes in team dynamics or morale as a result of participating in team-building initiatives?,0.1290322580645161,0.09307190414631172,0.0004191161253436487
500100046,1,Have you participated in any teambuilding activities organized by the company?,Have you noticed any positive changes in team dynamics or morale as a result of participating in team-building initiatives?,0.2580645161290322,0.1530388189519362,0.00571626085963039
500100046,2,"On a scale of 1 to 5, how would you rate the effectiveness of the teambuilding activities?",What aspects of past team-building initiatives do you think were particularly effective?,0.2,0.1189231904318111,0.0023574463954626943
500100046,3,Do you feel that the teambuilding activities have helped improve communication within your team?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.2758620689655172,0.18202928716789427,0.0036835752810707653
500100046,4,Do you feel that the teambuilding activities have helped improve collaboration within your team?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.2758620689655172,0.18202928716789427,0.0036835752810707653
500100046,5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.2580645161290323,0.16686971414446383,0.0022324596417109153
500100046,6,What improvements would you suggest for the teambuilding activities?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.3333333333333333,0.16259560250432462,0.00947353584585579
500100057,0,What is your current workload?,What is your role in the company?,0.5,0.20121381886087766,0.025770384406485904
500100057,1,Do you feel overworked?,Do you feel that your workload is manageable within regular working hours?,0.375,0.1468487394957983,0.026632693927244096
500100057,2,Do you have the resources you need to manage your workload?,Are you able to prioritize tasks effectively to manage your workload?,0.4545454545454545,0.2740302667076122,0.012962916222093454
500100057,3,Do you feel like you have enough time to complete your tasks?,Do you feel that your workload is manageable within regular working hours?,0.3333333333333333,0.16914031221110276,0.01775793132983598
500100057,4,What steps have you taken to manage your workload?,Are you able to prioritize tasks effectively to manage your workload?,0.5,0.26815271563170723,0.01287072170813368
500100057,5,What steps have you taken to reduce your workload?,Are you able to prioritize tasks effectively to manage your workload?,0.3999999999999999,0.23005747753646907,0.01292722915959911
500100057,6,What tools or resources do you think would help you manage your workload?,Are you able to prioritize tasks effectively to manage your workload?,0.3333333333333333,0.2201805337519623,0.009854115000936038
500100057,7,Do you feel like you have a good balance between work and personal life?,Do you feel that your workload is manageable within regular working hours?,0.3076923076923076,0.1001176601176601,0.014759485666711767
500100057,8,Do you feel like you have the ability to take on new projects?,Do you feel that your workload is manageable within regular working hours?,0.24,0.1529160125588697,0.005256082751265246
500100057,9,Do you feel like you have the ability to take on additional responsibilities?,Do you feel that your workload is manageable within regular working hours?,0.24,0.1529160125588697,0.005256082751265246
500100057,10,Do you feel like you have the ability to maintain a consistent level of performance?,Do you feel that your workload is manageable within regular working hours?,0.2222222222222222,0.1495567653770065,0.003372858060148719
500100057,11,Do you feel like you have the ability to recover from setbacks?,Do you feel that your workload is manageable within regular working hours?,0.25,0.15957509481979842,0.005713896374060258
500100058,0,How often do you feel overwhelmed by your workload?,Have you experienced situations where you felt overwhelmed by your workload?,0.5,0.24833612870985713,0.01471738766364999
500100058,1,Do you feel like you have enough time to complete tasks?,Do you believe that work is distributed fairly among team members?,0.1818181818181818,0.11734057051154138,0.004512475732398228
500100058,2,How often do you have to work late or on weekends to meet deadlines?,Are you able to meet deadlines and expectations with your current workload?,0.3076923076923076,0.16061790061790057,0.010145214839646326
500100058,3,How often do you feel that your workload is affecting your personal life?,Do you believe that work is distributed fairly among team members?,0.3333333333333333,0.23121311400814504,0.0027959910309537724
