QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,Expecting property name enclosed in double quotes: line 1 column 126 (char 125),-1,-1,0,0,0,-1,0,0
1146004,True,False,Expecting property name enclosed in double quotes: line 1 column 140 (char 139),-1,-1,0,0,0,-1,0,0
1173001,True,False,Expecting property name enclosed in double quotes: line 1 column 178 (char 177),-1,-1,0,0,0,-1,0,0
1173002,True,False,Expecting property name enclosed in double quotes: line 1 column 267 (char 266),-1,-1,0,0,0,-1,0,0
1173003,True,False,Expecting property name enclosed in double quotes: line 1 column 117 (char 116),-1,-1,0,0,0,-1,0,0
1173004,True,False,Expecting value: line 1 column 84 (char 83),-1,-1,0,0,0,-1,0,0
1173005,True,False,Expecting property name enclosed in double quotes: line 1 column 212 (char 211),-1,-1,0,0,0,-1,0,0
1213249,True,False,Expecting property name enclosed in double quotes: line 1 column 188 (char 187),-1,-1,0,0,0,-1,0,0
1433792,True,False,Expecting value: line 1 column 106 (char 105),-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 1 column 194 (char 193)",-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting property name enclosed in double quotes: line 1 column 189 (char 188),-1,-1,0,0,0,-1,0,0
500000002,True,False,Expecting property name enclosed in double quotes: line 1 column 171 (char 170),-1,-1,0,0,0,-1,0,0
500000003,True,False,Expecting property name enclosed in double quotes: line 1 column 132 (char 131),-1,-1,0,0,0,-1,0,0
500000005,True,False,Expecting property name enclosed in double quotes: line 1 column 187 (char 186),-1,-1,0,0,0,-1,0,0
500100002,True,False,Expecting value: line 1 column 70 (char 69),-1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting property name enclosed in double quotes: line 1 column 134 (char 133),-1,-1,0,0,0,-1,0,0
500100004,True,False,Expecting property name enclosed in double quotes: line 1 column 135 (char 134),-1,-1,0,0,0,-1,0,0
500100005,True,False,Expecting value: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100006,True,False,Expecting property name enclosed in double quotes: line 1 column 255 (char 254),-1,-1,0,0,0,-1,0,0
500100007,True,False,Expecting value: line 1 column 243 (char 242),-1,-1,0,0,0,-1,0,0
500100008,True,False,Expecting property name enclosed in double quotes: line 1 column 120 (char 119),-1,-1,0,0,0,-1,0,0
500100009,True,False,Expecting property name enclosed in double quotes: line 1 column 120 (char 119),-1,-1,0,0,0,-1,0,0
500100010,True,False,Expecting property name enclosed in double quotes: line 1 column 136 (char 135),-1,-1,0,0,0,-1,0,0
500100011,True,False,Expecting property name enclosed in double quotes: line 1 column 136 (char 135),-1,-1,0,0,0,-1,0,0
500100012,True,False,Expecting property name enclosed in double quotes: line 1 column 129 (char 128),-1,-1,0,0,0,-1,0,0
500100013,True,False,Expecting property name enclosed in double quotes: line 1 column 136 (char 135),-1,-1,0,0,0,-1,0,0
500100014,True,False,Expecting property name enclosed in double quotes: line 1 column 131 (char 130),-1,-1,0,0,0,-1,0,0
500100015,True,False,Expecting property name enclosed in double quotes: line 1 column 222 (char 221),-1,-1,0,0,0,-1,0,0
500100016,True,False,Expecting property name enclosed in double quotes: line 1 column 73 (char 72),-1,-1,0,0,0,-1,0,0
500100017,True,False,Expecting property name enclosed in double quotes: line 1 column 135 (char 134),-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting property name enclosed in double quotes: line 1 column 183 (char 182),-1,-1,0,0,0,-1,0,0
500100019,True,False,Expecting property name enclosed in double quotes: line 1 column 194 (char 193),-1,-1,0,0,0,-1,0,0
500100020,True,False,Expecting property name enclosed in double quotes: line 1 column 140 (char 139),-1,-1,0,0,0,-1,0,0
500100021,True,False,Expecting property name enclosed in double quotes: line 1 column 101 (char 100),-1,-1,0,0,0,-1,0,0
500100022,True,False,Expecting property name enclosed in double quotes: line 1 column 125 (char 124),-1,-1,0,0,0,-1,0,0
500100023,True,False,Expecting property name enclosed in double quotes: line 1 column 133 (char 132),-1,-1,0,0,0,-1,0,0
500100024,True,False,Expecting property name enclosed in double quotes: line 1 column 132 (char 131),-1,-1,0,0,0,-1,0,0
500100025,True,False,Expecting property name enclosed in double quotes: line 1 column 146 (char 145),-1,-1,0,0,0,-1,0,0
500100026,True,False,Expecting property name enclosed in double quotes: line 1 column 133 (char 132),-1,-1,0,0,0,-1,0,0
500100027,True,False,Expecting property name enclosed in double quotes: line 1 column 123 (char 122),-1,-1,0,0,0,-1,0,0
500100028,True,False,Expecting value: line 1 column 160 (char 159),-1,-1,0,0,0,-1,0,0
500100029,True,False,Expecting property name enclosed in double quotes: line 1 column 133 (char 132),-1,-1,0,0,0,-1,0,0
500100030,True,False,Expecting property name enclosed in double quotes: line 1 column 146 (char 145),-1,-1,0,0,0,-1,0,0
500100031,True,False,Expecting property name enclosed in double quotes: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100032,True,False,Expecting property name enclosed in double quotes: line 1 column 263 (char 262),-1,-1,0,0,0,-1,0,0
500100033,True,False,Expecting value: line 1 column 70 (char 69),-1,-1,0,0,0,-1,0,0
500100034,True,False,Expecting property name enclosed in double quotes: line 1 column 126 (char 125),-1,-1,0,0,0,-1,0,0
500100035,True,False,Expecting property name enclosed in double quotes: line 1 column 127 (char 126),-1,-1,0,0,0,-1,0,0
500100036,True,False,Expecting property name enclosed in double quotes: line 1 column 127 (char 126),-1,-1,0,0,0,-1,0,0
500100037,True,False,Expecting ':' delimiter: line 1 column 67 (char 66),-1,-1,0,0,0,-1,0,0
500100038,True,False,Expecting property name enclosed in double quotes: line 1 column 149 (char 148),-1,-1,0,0,0,-1,0,0
500100039,True,False,Expecting property name enclosed in double quotes: line 1 column 135 (char 134),-1,-1,0,0,0,-1,0,0
500100040,True,False,Expecting property name enclosed in double quotes: line 1 column 143 (char 142),-1,-1,0,0,0,-1,0,0
500100041,True,False,"Expecting ',' delimiter: line 1 column 159 (char 158)",-1,-1,0,0,0,-1,0,0
500100042,True,False,Expecting property name enclosed in double quotes: line 1 column 135 (char 134),-1,-1,0,0,0,-1,0,0
500100043,True,False,Expecting property name enclosed in double quotes: line 1 column 209 (char 208),-1,-1,0,0,0,-1,0,0
500100044,True,False,Expecting property name enclosed in double quotes: line 1 column 117 (char 116),-1,-1,0,0,0,-1,0,0
500100045,True,False,Expecting value: line 1 column 81 (char 80),-1,-1,0,0,0,-1,0,0
500100046,True,False,Expecting property name enclosed in double quotes: line 1 column 105 (char 104),-1,-1,0,0,0,-1,0,0
500100047,True,False,Expecting property name enclosed in double quotes: line 1 column 138 (char 137),-1,-1,0,0,0,-1,0,0
500100048,True,False,Expecting property name enclosed in double quotes: line 1 column 138 (char 137),-1,-1,0,0,0,-1,0,0
500100049,True,False,Expecting property name enclosed in double quotes: line 1 column 138 (char 137),-1,-1,0,0,0,-1,0,0
500100050,True,False,Expecting property name enclosed in double quotes: line 1 column 138 (char 137),-1,-1,0,0,0,-1,0,0
500100051,True,False,Expecting property name enclosed in double quotes: line 1 column 198 (char 197),-1,-1,0,0,0,-1,0,0
500100052,True,False,Expecting property name enclosed in double quotes: line 1 column 197 (char 196),-1,-1,0,0,0,-1,0,0
500100053,True,False,Expecting property name enclosed in double quotes: line 1 column 117 (char 116),-1,-1,0,0,0,-1,0,0
500100054,True,False,Expecting value: line 1 column 112 (char 111),-1,-1,0,0,0,-1,0,0
500100055,True,False,Expecting property name enclosed in double quotes: line 1 column 136 (char 135),-1,-1,0,0,0,-1,0,0
500100056,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100057,True,False,Expecting property name enclosed in double quotes: line 1 column 122 (char 121),-1,-1,0,0,0,-1,0,0
500100058,True,False,Expecting property name enclosed in double quotes: line 1 column 139 (char 138),-1,-1,0,0,0,-1,0,0
500100059,True,False,"Expecting ',' delimiter: line 1 column 114 (char 113)",-1,-1,0,0,0,-1,0,0
500100060,True,False,Expecting property name enclosed in double quotes: line 1 column 195 (char 194),-1,-1,0,0,0,-1,0,0
500100061,True,False,Expecting property name enclosed in double quotes: line 1 column 210 (char 209),-1,-1,0,0,0,-1,0,0
500100062,True,False,Expecting property name enclosed in double quotes: line 1 column 224 (char 223),-1,-1,0,0,0,-1,0,0
500100063,True,False,Expecting value: line 1 column 76 (char 75),-1,-1,0,0,0,-1,0,0
500100064,True,False,Expecting value: line 1 column 70 (char 69),-1,-1,0,0,0,-1,0,0
500100065,True,False,Expecting value: line 1 column 89 (char 88),-1,-1,0,0,0,-1,0,0
500100066,True,False,Expecting property name enclosed in double quotes: line 1 column 195 (char 194),-1,-1,0,0,0,-1,0,0
