QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,Expecting value: line 1 column 112 (char 111),-1,-1,0,0,0,-1,0,0
1146004,True,False,Expecting property name enclosed in double quotes: line 1 column 169 (char 168),-1,-1,0,0,0,-1,0,0
1173001,True,False,Expecting ':' delimiter: line 1 column 84 (char 83),-1,-1,0,0,0,-1,0,0
1173002,True,False,Expecting property name enclosed in double quotes: line 1 column 222 (char 221),-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 1 column 112 (char 111)",-1,-1,0,0,0,-1,0,0
1173004,True,False,Expecting property name enclosed in double quotes: line 1 column 103 (char 102),-1,-1,0,0,0,-1,0,0
1173005,True,False,Expecting value: line 1 column 83 (char 82),-1,-1,0,0,0,-1,0,0
1213249,True,False,Expecting property name enclosed in double quotes: line 1 column 98 (char 97),-1,-1,0,0,0,-1,0,0
1433792,True,False,Invalid control character at: line 2 column 11 (char 125),-1,-1,0,0,0,-1,0,0
5100002,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting value: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500000002,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500000003,True,False,Expecting property name enclosed in double quotes: line 1 column 290 (char 289),-1,-1,0,0,0,-1,0,0
500000005,True,False,Expecting ':' delimiter: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100002,True,False,Expecting ':' delimiter: line 1 column 139 (char 138),-1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting property name enclosed in double quotes: line 1 column 233 (char 232),-1,-1,0,0,0,-1,0,0
500100004,True,False,Expecting ':' delimiter: line 1 column 97 (char 96),-1,-1,0,0,0,-1,0,0
500100005,True,False,Expecting ':' delimiter: line 1 column 111 (char 110),-1,-1,0,0,0,-1,0,0
500100006,True,False,"Expecting ',' delimiter: line 1 column 119 (char 118)",-1,-1,0,0,0,-1,0,0
500100007,True,False,Expecting property name enclosed in double quotes: line 1 column 192 (char 191),-1,-1,0,0,0,-1,0,0
500100008,True,False,Expecting property name enclosed in double quotes: line 1 column 218 (char 217),-1,-1,0,0,0,-1,0,0
500100009,True,False,Expecting ':' delimiter: line 1 column 114 (char 113),-1,-1,0,0,0,-1,0,0
500100010,True,False,Expecting ':' delimiter: line 3 column 137 (char 227),-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 1 column 82 (char 81)",-1,-1,0,0,0,-1,0,0
500100012,True,False,Expecting property name enclosed in double quotes: line 1 column 168 (char 167),-1,-1,0,0,0,-1,0,0
500100013,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100014,True,False,Expecting ':' delimiter: line 1 column 154 (char 153),-1,-1,0,0,0,-1,0,0
500100015,True,False,Expecting ':' delimiter: line 1 column 87 (char 86),-1,-1,0,0,0,-1,0,0
500100016,True,False,Expecting ':' delimiter: line 1 column 105 (char 104),-1,-1,0,0,0,-1,0,0
500100017,True,False,Expecting ':' delimiter: line 1 column 162 (char 161),-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100019,True,False,"Expecting ',' delimiter: line 1 column 158 (char 157)",-1,-1,0,0,0,-1,0,0
500100020,True,False,Expecting ':' delimiter: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100021,True,False,Expecting property name enclosed in double quotes: line 1 column 147 (char 146),-1,-1,0,0,0,-1,0,0
500100022,True,False,Expecting ':' delimiter: line 1 column 162 (char 161),-1,-1,0,0,0,-1,0,0
500100023,True,False,Expecting ':' delimiter: line 1 column 123 (char 122),-1,-1,0,0,0,-1,0,0
500100024,True,False,Expecting property name enclosed in double quotes: line 1 column 119 (char 118),-1,-1,0,0,0,-1,0,0
500100025,True,False,Expecting property name enclosed in double quotes: line 1 column 102 (char 101),-1,-1,0,0,0,-1,0,0
500100026,True,False,Expecting ':' delimiter: line 1 column 125 (char 124),-1,-1,0,0,0,-1,0,0
500100027,True,False,Expecting ':' delimiter: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100028,True,False,Expecting ':' delimiter: line 1 column 93 (char 92),-1,-1,0,0,0,-1,0,0
500100029,True,False,Invalid \escape: line 1 column 169 (char 168),-1,-1,0,0,0,-1,0,0
500100030,True,False,Expecting property name enclosed in double quotes: line 1 column 170 (char 169),-1,-1,0,0,0,-1,0,0
500100031,True,False,Expecting ':' delimiter: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100032,True,False,"Expecting ',' delimiter: line 1 column 117 (char 116)",-1,-1,0,0,0,-1,0,0
500100033,True,False,Expecting property name enclosed in double quotes: line 1 column 162 (char 161),-1,-1,0,0,0,-1,0,0
500100034,True,False,Expecting property name enclosed in double quotes: line 1 column 159 (char 158),-1,-1,0,0,0,-1,0,0
500100035,True,False,"Expecting ',' delimiter: line 1 column 108 (char 107)",-1,-1,0,0,0,-1,0,0
500100036,True,False,Expecting ':' delimiter: line 1 column 95 (char 94),-1,-1,0,0,0,-1,0,0
500100037,True,False,Expecting property name enclosed in double quotes: line 1 column 174 (char 173),-1,-1,0,0,0,-1,0,0
500100038,True,False,Expecting property name enclosed in double quotes: line 1 column 183 (char 182),-1,-1,0,0,0,-1,0,0
500100039,True,False,Expecting value: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100040,True,False,Expecting ':' delimiter: line 1 column 100 (char 99),-1,-1,0,0,0,-1,0,0
500100041,True,False,Expecting value: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100042,True,False,Expecting ':' delimiter: line 1 column 99 (char 98),-1,-1,0,0,0,-1,0,0
500100043,True,False,Expecting ':' delimiter: line 1 column 94 (char 93),-1,-1,0,0,0,-1,0,0
500100044,True,False,Expecting value: line 1 column 81 (char 80),-1,-1,0,0,0,-1,0,0
500100045,True,False,Expecting property name enclosed in double quotes: line 1 column 119 (char 118),-1,-1,0,0,0,-1,0,0
500100046,True,False,Expecting ':' delimiter: line 1 column 90 (char 89),-1,-1,0,0,0,-1,0,0
500100047,True,False,Expecting ':' delimiter: line 1 column 93 (char 92),-1,-1,0,0,0,-1,0,0
500100048,True,False,"Expecting ',' delimiter: line 3 column 50 (char 317)",-1,-1,0,0,0,-1,0,0
500100049,True,False,Expecting property name enclosed in double quotes: line 1 column 187 (char 186),-1,-1,0,0,0,-1,0,0
500100050,True,False,Expecting property name enclosed in double quotes: line 1 column 212 (char 211),-1,-1,0,0,0,-1,0,0
500100051,True,False,Expecting ':' delimiter: line 1 column 322 (char 321),-1,-1,0,0,0,-1,0,0
500100052,True,False,Expecting ':' delimiter: line 1 column 84 (char 83),-1,-1,0,0,0,-1,0,0
500100053,True,False,Expecting property name enclosed in double quotes: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100054,True,False,Expecting property name enclosed in double quotes: line 1 column 196 (char 195),-1,-1,0,0,0,-1,0,0
500100055,True,False,Expecting ':' delimiter: line 1 column 151 (char 150),-1,-1,0,0,0,-1,0,0
500100056,True,False,Expecting value: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100057,True,False,Expecting ':' delimiter: line 1 column 127 (char 126),-1,-1,0,0,0,-1,0,0
500100058,True,False,Expecting ':' delimiter: line 1 column 96 (char 95),-1,-1,0,0,0,-1,0,0
500100059,True,False,Expecting property name enclosed in double quotes: line 1 column 249 (char 248),-1,-1,0,0,0,-1,0,0
500100060,True,False,Expecting property name enclosed in double quotes: line 1 column 115 (char 114),-1,-1,0,0,0,-1,0,0
500100061,True,False,Expecting value: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100062,True,False,Expecting ':' delimiter: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100063,True,False,Expecting ':' delimiter: line 1 column 97 (char 96),-1,-1,0,0,0,-1,0,0
500100064,True,False,Expecting property name enclosed in double quotes: line 1 column 97 (char 96),-1,-1,0,0,0,-1,0,0
500100065,True,False,Expecting ':' delimiter: line 1 column 90 (char 89),-1,-1,0,0,0,-1,0,0
500100066,True,False,"Expecting ',' delimiter: line 1 column 161 (char 160)",-1,-1,0,0,0,-1,0,0
