ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Recognition from colleagues,Executive/Senior Management,0
0,0.0,Recognition from colleagues,Manager,0
0,0.0,Recognition from colleagues,Staff/Employee,0
0,0.0,Recognition from colleagues,Intern,0
0,0.0,Recognition from colleagues,Other (please specify): __________________,0
1,0.0,Sense of accomplishment,Executive/Senior Management,0
1,0.0,Sense of accomplishment,Manager,0
1,0.0,Sense of accomplishment,Staff/Employee,0
1,0.0,Sense of accomplishment,Intern,0
1,0.0,Sense of accomplishment,Other (please specify): __________________,0
2,0.0,Financial rewards,Executive/Senior Management,0
2,0.0,Financial rewards,Manager,0
2,0.0,Financial rewards,Staff/Employee,0
2,0.0,Financial rewards,Intern,0
2,0.0,Financial rewards,Other (please specify): __________________,0
3,0.0,Other (please specify),Executive/Senior Management,0
3,0.0,Other (please specify),Manager,0
3,0.0,Other (please specify),Staff/Employee,0
3,0.0,Other (please specify),Intern,0
3,0.0,Other (please specify),Other (please specify): __________________,0.41368954504257255
0,1.0,Yes,Less than 1 year,0
0,1.0,Yes,1-3 years,0
0,1.0,Yes,3-5 years,0
0,1.0,Yes,5-10 years,0
0,1.0,Yes,More than 10 years,0
1,1.0,No,Less than 1 year,0
1,1.0,No,1-3 years,0
1,1.0,No,3-5 years,0
1,1.0,No,5-10 years,0
1,1.0,No,More than 10 years,0
0,2.0,Very important,I feel extremely valued and appreciated.,0
0,2.0,Very important,I feel valued and appreciated.,0
0,2.0,Very important,"I feel somewhat valued, but there is room for improvement.",0
0,2.0,Very important,"I feel occasionally valued, but often overlooked.",0
0,2.0,Very important,I do not feel valued at all.,0
1,2.0,Somewhat important,I feel extremely valued and appreciated.,0
1,2.0,Somewhat important,I feel valued and appreciated.,0
1,2.0,Somewhat important,"I feel somewhat valued, but there is room for improvement.",0
1,2.0,Somewhat important,"I feel occasionally valued, but often overlooked.",0
1,2.0,Somewhat important,I do not feel valued at all.,0
2,2.0,Not very important,I feel extremely valued and appreciated.,0
2,2.0,Not very important,I feel valued and appreciated.,0
2,2.0,Not very important,"I feel somewhat valued, but there is room for improvement.",0
2,2.0,Not very important,"I feel occasionally valued, but often overlooked.",0
2,2.0,Not very important,I do not feel valued at all.,0
3,2.0,Not at all important,I feel extremely valued and appreciated.,0
3,2.0,Not at all important,I feel valued and appreciated.,0
3,2.0,Not at all important,"I feel somewhat valued, but there is room for improvement.",0
3,2.0,Not at all important,"I feel occasionally valued, but often overlooked.",0
3,2.0,Not at all important,I do not feel valued at all.,0.05077106154178337
