QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 107 column 1 (char 1607)",-1,-1,0,0,0,-1,0,0
1146004,False,True,,1,-1,0,5,2,-1,2.6,0.3999999999999999
1173001,True,False,"Expecting ',' delimiter: line 76 column 2 (char 1163)",-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1814)",-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 76 column 2 (char 1443)",-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 71 column 2 (char 994)",-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 118 column 1 (char 1517)",-1,-1,0,0,0,-1,0,0
1213249,True,False,"Expecting ',' delimiter: line 81 column 1 (char 1683)",-1,-1,0,0,0,-1,0,0
1433792,True,False,"Expecting ',' delimiter: line 160 column 1 (char 1910)",-1,-1,0,0,0,-1,0,0
5100002,True,False,Expecting property name enclosed in double quotes: line 68 column 2 (char 1147),-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting property name enclosed in double quotes: line 91 column 1 (char 1640),-1,-1,0,0,0,-1,0,0
500000002,False,True,,1,-1,0,8,8,-1,4.0,-2.125
500000003,False,True,,1,-1,0,6,2,-1,5.0,-3.0
500000005,True,False,"Expecting ',' delimiter: line 130 column 1 (char 1614)",-1,-1,0,0,0,-1,0,0
500100002,False,True,,1,-1,0,6,3,-1,2.5,0.6111111111111112
500100003,True,False,"Expecting ',' delimiter: line 84 column 1 (char 1905)",-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1771)",-1,-1,0,0,0,-1,0,0
500100005,True,False,"Expecting ',' delimiter: line 93 column 1 (char 1421)",-1,-1,0,0,0,-1,0,0
500100006,False,True,,1,-1,0,5,4,-1,4.2,-0.4222222222222225
500100007,False,True,,1,-1,0,6,8,-1,4.333333333333333,-1.1190476190476186
500100008,False,True,,1,-1,0,6,4,-1,2.5,2.0
500100009,False,True,,1,-1,0,6,1,-1,2.1666666666666665,1.9761904761904767
500100010,True,False,"Expecting ',' delimiter: line 77 column 2 (char 1346)",-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 70 column 2 (char 1060)",-1,-1,0,0,0,-1,0,0
500100012,False,True,,1,-1,0,5,0,-1,5.0,-0.7999999999999998
500100013,True,False,"Expecting ',' delimiter: line 126 column 1 (char 1602)",-1,-1,0,0,0,-1,0,0
500100014,True,False,"Expecting ',' delimiter: line 53 column 2 (char 817)",-1,-1,0,0,0,-1,0,0
500100015,True,False,Expecting property name enclosed in double quotes: line 54 column 1 (char 685),-1,-1,0,0,0,-1,0,0
500100016,True,False,"Expecting ',' delimiter: line 123 column 1 (char 1633)",-1,-1,0,0,0,-1,0,0
500100017,True,False,"Expecting ',' delimiter: line 73 column 1 (char 1609)",-1,-1,0,0,0,-1,0,0
500100018,True,False,"Expecting ',' delimiter: line 119 column 1 (char 1708)",-1,-1,0,0,0,-1,0,0
500100019,True,False,"Expecting ',' delimiter: line 77 column 1 (char 1318)",-1,-1,0,0,0,-1,0,0
500100020,True,False,"Expecting ',' delimiter: line 76 column 2 (char 1182)",-1,-1,0,0,0,-1,0,0
500100021,True,False,"Expecting ',' delimiter: line 109 column 1 (char 1332)",-1,-1,0,0,0,-1,0,0
500100022,True,False,"Expecting ',' delimiter: line 124 column 1 (char 1965)",-1,-1,0,0,0,-1,0,0
500100023,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1532)",-1,-1,0,0,0,-1,0,0
500100024,True,False,"Expecting ',' delimiter: line 122 column 1 (char 1873)",-1,-1,0,0,0,-1,0,0
500100025,True,False,"Expecting ',' delimiter: line 105 column 1 (char 1555)",-1,-1,0,0,0,-1,0,0
500100026,True,False,"Expecting ',' delimiter: line 67 column 2 (char 1100)",-1,-1,0,0,0,-1,0,0
500100027,True,False,"Expecting ',' delimiter: line 53 column 2 (char 725)",-1,-1,0,0,0,-1,0,0
500100028,True,False,"Expecting ',' delimiter: line 148 column 1 (char 2431)",-1,-1,0,0,0,-1,0,0
500100029,True,False,"Expecting ',' delimiter: line 53 column 2 (char 804)",-1,-1,0,0,0,-1,0,0
500100030,True,False,"Expecting ',' delimiter: line 53 column 2 (char 754)",-1,-1,0,0,0,-1,0,0
500100031,True,False,"Expecting ',' delimiter: line 53 column 2 (char 790)",-1,-1,0,0,0,-1,0,0
500100032,True,False,"Expecting ',' delimiter: line 121 column 1 (char 2098)",-1,-1,0,0,0,-1,0,0
500100033,True,False,"Expecting ',' delimiter: line 177 column 1 (char 2023)",-1,-1,0,0,0,-1,0,0
500100034,True,False,"Expecting ',' delimiter: line 67 column 1 (char 937)",-1,-1,0,0,0,-1,0,0
500100035,False,True,,1,-1,0,8,-2,-1,5.0,-2.8333333333333335
500100036,True,False,"Expecting ',' delimiter: line 126 column 1 (char 1721)",-1,-1,0,0,0,-1,0,0
500100037,True,False,"Expecting ',' delimiter: line 62 column 1 (char 1225)",-1,-1,0,0,0,-1,0,0
500100038,True,False,"Expecting ',' delimiter: line 126 column 1 (char 2521)",-1,-1,0,0,0,-1,0,0
500100039,True,False,"Expecting ',' delimiter: line 85 column 2 (char 1285)",-1,-1,0,0,0,-1,0,0
500100040,True,False,"Expecting ',' delimiter: line 90 column 2 (char 1335)",-1,-1,0,0,0,-1,0,0
500100041,True,False,"Expecting ',' delimiter: line 76 column 2 (char 1112)",-1,-1,0,0,0,-1,0,0
500100042,True,False,"Expecting ',' delimiter: line 88 column 1 (char 1580)",-1,-1,0,0,0,-1,0,0
500100043,True,False,"Expecting ',' delimiter: line 123 column 1 (char 1831)",-1,-1,0,0,0,-1,0,0
500100044,True,False,"Expecting ',' delimiter: line 78 column 1 (char 817)",-1,-1,0,0,0,-1,0,0
500100045,True,False,"Expecting ',' delimiter: line 47 column 2 (char 1172)",-1,-1,0,0,0,-1,0,0
500100046,True,False,"Expecting ',' delimiter: line 149 column 1 (char 2088)",-1,-1,0,0,0,-1,0,0
500100047,True,False,"Expecting ',' delimiter: line 63 column 1 (char 1394)",-1,-1,0,0,0,-1,0,0
500100048,True,False,"Expecting ',' delimiter: line 99 column 1 (char 1760)",-1,-1,0,0,0,-1,0,0
500100049,True,False,"Expecting ',' delimiter: line 77 column 1 (char 1403)",-1,-1,0,0,0,-1,0,0
500100050,True,False,"Expecting ',' delimiter: line 77 column 1 (char 1656)",-1,-1,0,0,0,-1,0,0
500100051,False,True,,1,-1,0,4,2,-1,5.0,-2.0
500100052,True,False,"Expecting ',' delimiter: line 74 column 2 (char 1071)",-1,-1,0,0,0,-1,0,0
500100053,True,False,"Expecting ',' delimiter: line 78 column 11 (char 2055)",-1,-1,0,0,0,-1,0,0
500100054,True,False,"Expecting ',' delimiter: line 76 column 2 (char 1100)",-1,-1,0,0,0,-1,0,0
500100055,False,True,,1,-1,0,5,1,-1,3.4,1.266666666666667
500100056,True,False,"Expecting ',' delimiter: line 105 column 1 (char 1418)",-1,-1,0,0,0,-1,0,0
500100057,True,False,Expecting property name enclosed in double quotes: line 48 column 1 (char 1058),-1,-1,0,0,0,-1,0,0
500100058,True,False,Expecting property name enclosed in double quotes: line 45 column 2 (char 612),-1,-1,0,0,0,-1,0,0
500100059,True,False,Expecting property name enclosed in double quotes: line 40 column 2 (char 992),-1,-1,0,0,0,-1,0,0
500100060,True,False,"Expecting ',' delimiter: line 94 column 1 (char 1340)",-1,-1,0,0,0,-1,0,0
500100061,True,False,"Expecting ',' delimiter: line 90 column 1 (char 1969)",-1,-1,0,0,0,-1,0,0
500100062,True,False,"Expecting ',' delimiter: line 91 column 1 (char 2138)",-1,-1,0,0,0,-1,0,0
500100063,False,True,,1,-1,0,6,0,-1,3.0,1.833333333333333
500100064,False,True,,1,-1,0,6,-1,-1,4.666666666666667,-0.8666666666666671
500100065,False,True,,1,-1,0,6,1,-1,5.0,-2.4285714285714284
500100066,False,True,,1,-1,0,6,1,-1,5.0,-1.0
