QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146004,0,Is the temperature in your workplace comfortable?,Working Environment,0.0,0.0,0.0
1146004,1,Is the level of noise in your workplace acceptable?,Working Environment,0.0,0.0,0.0
1146004,2,Do you have enough space in your workplace?,Working Environment,0.0,0.0,0.0
1146004,3,Do you like the lighting in your workplace?,Working Environment,0.0,0.0,0.0
1146004,4,Do you feel that your workplace is clean?,Working Environment,0.0,0.0,0.0
500000002,0,"On a scale of 1-10, how would you rate your overall satisfaction with your job?",I am satisfied with the job-related training my organization offers.,0.1481481481481481,0.0390506829918374,0.00237614112705474
500000002,1,Do you feel supported and encouraged by your manager?,Ã¯Â¿Â½I feel completely involved in my work.,0.125,0.038555592691622086,0.002726013203956836
500000002,2,How well do you feel your values align with the values of the company?,I am satisfied with the job-related training my organization offers.,0.16,0.056590966782121194,0.004042000338585368
500000002,3,Do you feel you have the tools and resources you need to perform your job effectively?,I am satisfied with the job-related training my organization offers.,0.1481481481481481,0.06745769812226501,0.002100814502528651
500000002,4,Do you feel your opinions and ideas are valued and taken into consideration?,Ã¯Â¿Â½I feel completely involved in my work.,0.1,0.01626602564102564,0.0012418844510190658
500000002,5,Do you feel you have enough flexibility in your work schedule?,Ã¯Â¿Â½I feel completely involved in my work.,0.3333333333333332,0.06646513209013206,0.0079944652467234
500000002,6,Do you feel you are able to maintain a healthy work-life balance?,I am able to make decisions affecting my work.,0.2727272727272727,0.06950757575757575,0.008838264369108523
500000002,7,Do you feel you are able to provide constructive feedback to your colleagues?,I am able to make decisions affecting my work.,0.1818181818181818,0.04117965367965368,0.0034349899739510126
500000003,0,Does the employee show initiative and positive attitude in their work?,Has always a positive attitude with collagues,0.2222222222222222,0.09328609986504721,0.007218233450565289
500000003,1,Is the employee able to learn new skills and adapt to new situations?,Is attentive to details,0.2352941176470588,0.06572128851540616,0.009584314117803984
500000003,2,Is the employee able to work independently and take on responsibilities?,Is attentive to details,0.2666666666666666,0.10665766981556454,0.01392527537282136
500000003,3,Is the employee able to work well in a team and contribute positively?,Also suitable to work in this area,0.3,0.12762605042016806,0.019526957841960315
500000003,4,Is the employee able to handle stress and pressure?,Is attentive to details,0.3076923076923076,0.0834983031674208,0.01569816356537393
