QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 126 column 1 (char 1558)",-1,-1,0,0,0,-1,0,0
1146004,True,False,"Expecting ',' delimiter: line 106 column 2 (char 1306)",-1,-1,0,0,0,-1,0,0
1173001,False,True,,1,-1,0,4,6,-1,4.0,1.0
1173002,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1538)",-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 1 column 1531 (char 1530)",-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 1 column 1477 (char 1476)",-1,-1,0,0,0,-1,0,0
1173005,False,True,,1,-1,0,5,-1,-1,4.2,-1.2000000000000002
1213249,True,False,"Expecting ',' delimiter: line 88 column 1 (char 1233)",-1,-1,0,0,0,-1,0,0
1433792,True,False,"Expecting ',' delimiter: line 1 column 1371 (char 1370)",-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 1 column 1764 (char 1763)",-1,-1,0,0,0,-1,0,0
5100003,True,False,"Expecting ',' delimiter: line 89 column 3 (char 1254)",-1,-1,0,0,0,-1,0,0
500000002,True,False,"Expecting ',' delimiter: line 117 column 1 (char 1690)",-1,-1,0,0,0,-1,0,0
500000003,True,False,"Expecting ',' delimiter: line 100 column 1 (char 1362)",-1,-1,0,0,0,-1,0,0
500000005,False,True,,1,-1,0,5,0,-1,4.0,-0.20000000000000018
500100002,True,False,"Expecting ',' delimiter: line 80 column 2 (char 1030)",-1,-1,0,0,0,-1,0,0
500100003,True,False,"Expecting ',' delimiter: line 57 column 3 (char 694)",-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 1 column 1282 (char 1281)",-1,-1,0,0,0,-1,0,0
500100005,True,False,"Expecting ',' delimiter: line 1 column 1123 (char 1122)",-1,-1,0,0,0,-1,0,0
500100006,True,False,"Expecting ',' delimiter: line 74 column 1 (char 1017)",-1,-1,0,0,0,-1,0,0
500100007,True,False,"Expecting ',' delimiter: line 1 column 1538 (char 1537)",-1,-1,0,0,0,-1,0,0
500100008,True,False,"Expecting ',' delimiter: line 126 column 1 (char 1780)",-1,-1,0,0,0,-1,0,0
500100009,True,False,"Expecting ',' delimiter: line 123 column 1 (char 1816)",-1,-1,0,0,0,-1,0,0
500100010,True,False,"Expecting ',' delimiter: line 111 column 1 (char 1548)",-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 112 column 2 (char 1605)",-1,-1,0,0,0,-1,0,0
500100012,True,False,"Expecting ',' delimiter: line 1 column 1443 (char 1442)",-1,-1,0,0,0,-1,0,0
500100013,True,False,"Expecting ',' delimiter: line 1 column 1399 (char 1398)",-1,-1,0,0,0,-1,0,0
500100014,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1675)",-1,-1,0,0,0,-1,0,0
500100015,True,False,"Expecting ',' delimiter: line 1 column 1575 (char 1574)",-1,-1,0,0,0,-1,0,0
500100016,True,False,"Expecting ',' delimiter: line 71 column 1 (char 1018)",-1,-1,0,0,0,-1,0,0
500100017,True,False,"Expecting ',' delimiter: line 74 column 1 (char 1018)",-1,-1,0,0,0,-1,0,0
500100018,True,False,"Expecting ',' delimiter: line 74 column 1 (char 1041)",-1,-1,0,0,0,-1,0,0
500100019,True,False,"Expecting ',' delimiter: line 74 column 2 (char 992)",-1,-1,0,0,0,-1,0,0
500100020,True,False,"Expecting ',' delimiter: line 74 column 2 (char 939)",-1,-1,0,0,0,-1,0,0
500100021,False,True,,1,-1,0,5,1,-1,2.0,1.0
500100022,True,False,"Expecting ',' delimiter: line 60 column 2 (char 787)",-1,-1,0,0,0,-1,0,0
500100023,True,False,"Expecting ',' delimiter: line 100 column 1 (char 1454)",-1,-1,0,0,0,-1,0,0
500100024,False,True,,1,-1,0,4,2,-1,3.75,-0.08333333333333348
500100025,True,False,"Expecting ',' delimiter: line 85 column 1 (char 1197)",-1,-1,0,0,0,-1,0,0
500100026,False,True,,1,-1,0,4,6,-1,3.5,-0.8999999999999999
500100027,False,True,,1,-1,0,4,13,-1,4.0,0.5882352941176467
500100028,False,True,,1,-1,0,3,4,-1,4.0,0.14285714285714324
500100029,True,False,"Expecting ',' delimiter: line 126 column 1 (char 1747)",-1,-1,0,0,0,-1,0,0
500100030,False,True,,1,-1,0,4,2,-1,5.0,-1.8333333333333335
500100031,True,False,"Expecting ',' delimiter: line 126 column 1 (char 1763)",-1,-1,0,0,0,-1,0,0
500100032,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1464)",-1,-1,0,0,0,-1,0,0
500100033,True,False,"Expecting ',' delimiter: line 1 column 1331 (char 1330)",-1,-1,0,0,0,-1,0,0
500100034,True,False,"Expecting ',' delimiter: line 1 column 1439 (char 1438)",-1,-1,0,0,0,-1,0,0
500100035,False,True,,1,-1,0,5,1,-1,3.6,-1.4333333333333336
500100036,True,False,"Expecting ',' delimiter: line 1 column 1543 (char 1542)",-1,-1,0,0,0,-1,0,0
500100037,True,False,"Expecting ',' delimiter: line 80 column 2 (char 1033)",-1,-1,0,0,0,-1,0,0
500100038,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1875)",-1,-1,0,0,0,-1,0,0
500100039,False,True,,1,-1,0,3,4,-1,4.666666666666667,-1.3809523809523814
500100040,True,False,"Expecting ',' delimiter: line 72 column 2 (char 995)",-1,-1,0,0,0,-1,0,0
500100041,True,False,"Expecting ',' delimiter: line 77 column 1 (char 1074)",-1,-1,0,0,0,-1,0,0
500100042,False,True,,1,-1,0,3,5,-1,3.3333333333333335,-0.3333333333333335
500100043,False,True,,1,-1,0,4,1,-1,4.0,-1.2000000000000002
500100044,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1228)",-1,-1,0,0,0,-1,0,0
500100045,True,False,"Expecting ',' delimiter: line 1 column 1864 (char 1863)",-1,-1,0,0,0,-1,0,0
500100046,True,False,"Expecting ',' delimiter: line 71 column 1 (char 1157)",-1,-1,0,0,0,-1,0,0
500100047,True,False,"Expecting ',' delimiter: line 80 column 1 (char 1040)",-1,-1,0,0,0,-1,0,0
500100048,False,True,,1,-1,0,3,5,-1,4.666666666666667,-1.916666666666667
500100049,True,False,"Expecting ',' delimiter: line 78 column 2 (char 1079)",-1,-1,0,0,0,-1,0,0
500100050,True,False,"Expecting ',' delimiter: line 72 column 2 (char 1111)",-1,-1,0,0,0,-1,0,0
500100051,True,False,"Expecting ',' delimiter: line 1 column 1649 (char 1648)",-1,-1,0,0,0,-1,0,0
500100052,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1410)",-1,-1,0,0,0,-1,0,0
500100053,True,False,"Expecting ',' delimiter: line 117 column 1 (char 1514)",-1,-1,0,0,0,-1,0,0
500100054,False,True,,1,-1,0,4,3,-1,4.75,-1.0357142857142856
500100055,True,False,"Expecting ',' delimiter: line 114 column 1 (char 1479)",-1,-1,0,0,0,-1,0,0
500100056,True,False,"Expecting ',' delimiter: line 99 column 1 (char 1276)",-1,-1,0,0,0,-1,0,0
500100057,True,False,"Expecting ',' delimiter: line 99 column 1 (char 1279)",-1,-1,0,0,0,-1,0,0
500100058,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1510)",-1,-1,0,0,0,-1,0,0
500100059,True,False,"Expecting ',' delimiter: line 1 column 2339 (char 2338)",-1,-1,0,0,0,-1,0,0
500100060,True,False,"Expecting ',' delimiter: line 117 column 1 (char 1467)",-1,-1,0,0,0,-1,0,0
500100061,True,False,"Expecting ',' delimiter: line 128 column 1 (char 1875)",-1,-1,0,0,0,-1,0,0
500100062,True,False,"Expecting ',' delimiter: line 1 column 1915 (char 1914)",-1,-1,0,0,0,-1,0,0
500100063,True,False,"Expecting ',' delimiter: line 1 column 1874 (char 1873)",-1,-1,0,0,0,-1,0,0
500100064,True,False,"Expecting ',' delimiter: line 111 column 1 (char 1359)",-1,-1,0,0,0,-1,0,0
500100065,True,False,"Expecting ',' delimiter: line 117 column 1 (char 1388)",-1,-1,0,0,0,-1,0,0
500100066,True,False,"Expecting ',' delimiter: line 114 column 1 (char 1557)",-1,-1,0,0,0,-1,0,0
