QUESTIONNAIRE_ID,ASW_BLEU_SCORE_MEAN,ASW_BLEU_SCORE_VAR,QST_BLEU_SCORE_MEAN,QST_BLEU_SCORE_VAR
1146002,,,,
1146004,,,,
1173001,0.09280827329595309,0.06515294366245879,0.15028838237494158,0.004583286320233349
1173002,,,,
1173003,,,,
1173004,,,,
1173005,0.04136997123398925,0.0067389309221105725,0.0966234078622124,0.0030006640253841775
1213249,,,,
1433792,,,,
5100002,,,,
5100003,,,,
500000002,,,,
500000003,,,,
500000005,0.125,0.11666666666666667,0.1556910778504143,0.00680090006130825
500100002,,,,
500100003,,,,
500100004,,,,
500100005,,,,
500100006,,,,
500100007,,,,
500100008,,,,
500100009,,,,
500100010,,,,
500100011,,,,
500100012,,,,
500100013,,,,
500100014,,,,
500100015,,,,
500100016,,,,
500100017,,,,
500100018,,,,
500100019,,,,
500100020,,,,
500100021,0.0,0.0,0.11477733441666307,0.013384961004159281
500100022,,,,
500100023,,,,
500100024,0.027579303002838167,0.011409269311835371,0.08604749716692711,0.001510188893537428
500100025,,,,
500100026,0.0,0.0,0.16954475948308953,0.00019237481534436723
500100027,0.0,0.0,0.331590162887416,0.015845562338072425
500100028,0.0,0.0,0.2504887660008872,0.04280664556493817
500100029,,,,
500100030,0.06213987717612808,0.05013870374269377,0.17451113307796384,0.018669201356666488
500100031,,,,
500100032,,,,
500100033,,,,
500100034,,,,
500100035,0.35482599480218197,0.20517040571613315,0.29121245897772596,0.0161739701131016
500100036,,,,
500100037,,,,
500100038,,,,
500100039,0.0,0.0,0.1506573552008543,0.025378313383432133
500100040,,,,
500100041,,,,
500100042,0.04644606065843558,0.016904930540082155,0.19550235990147438,0.023889895431722187
500100043,0.04794564155773765,0.00570011527899986,0.31894137359849367,0.04658533519947692
500100044,,,,
500100045,,,,
500100046,,,,
500100047,,,,
500100048,0.0,0.0,0.346976931663781,0.0009906036957109182
500100049,,,,
500100050,,,,
500100051,,,,
500100052,,,,
500100053,,,,
500100054,0.0,0.0,0.3317612602095239,0.09095568565354406
500100055,,,,
500100056,,,,
500100057,,,,
500100058,,,,
500100059,,,,
500100060,,,,
500100061,,,,
500100062,,,,
500100063,,,,
500100064,,,,
500100065,,,,
500100066,,,,
