QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1173001,0.0,0,Daily,Very satisfied,0.0,0.0,0.0
1173001,0.0,1,Several times a week,Very satisfied,0.0,0.0,0.0
1173001,0.0,2,Occasionally,Very satisfied,0.0,0.0,0.0
1173001,0.0,3,Rarely,Very satisfied,0.0,0.0,0.0
1173001,1.0,0,Flexibility to work at my own pace,Very satisfied,0.0,0.0,0.0
1173001,1.0,1,Reduced distractions,Very satisfied,0.0,0.0,0.0
1173001,1.0,2,Increased productivity,Very satisfied,0.0,0.0,0.0
1173001,1.0,3,Other (please specify),Very satisfied,0.0,0.0,0.0
1173001,2.0,0,Difficulty separating work and personal life,Lack of resources and tools,0.0772821555347255,0.01013480679193084,0.0006138396239886944
1173001,2.0,1,Limited access to company resources,Lack of resources and tools,0.089706128899705,0.0089706128899705,0.000804718956217049
1173001,2.0,2,Lack of social interaction,Lack of resources and tools,0.3179440883008189,0.03179440883008189,0.01010884432854389
1173001,2.0,3,Other (please specify),Other (please specify),1.0,0.1,0.1
1173001,3.0,0,Regular video calls,No,0.0,0.0,0.0
1173001,3.0,1,Instant messaging apps,No,0.0,0.0,0.0
1173001,3.0,2,Email updates,No,0.0,0.0,0.0
1173001,3.0,3,Other (please specify),No,0.0,0.0,0.0
1173005,0.0,0,Very Satisfied,Very often,0.1861648705529516,0.031027478425491934,0.005776226504666205
1173005,0.0,1,Somewhat Satisfied,Always,0.0,0.0,0.0
1173005,0.0,2,Neutral,Always,0.0,0.0,0.0
1173005,0.0,3,Somewhat Dissatisfied,Always,0.0,0.0,0.0
1173005,0.0,4,Very Dissatisfied,Very often,0.1861648705529516,0.031027478425491934,0.005776226504666205
1173005,1.0,0,Work-Life Balance,Working with Teammates,0.0,0.0,0.0
1173005,1.0,1,Opportunities for Growth,Working with Teammates,0.0,0.0,0.0
1173005,1.0,2,Company Culture,Working with Teammates,0.0,0.0,0.0
1173005,1.0,3,Other (please specify),Working with Teammates,0.0,0.0,0.0
500000005,0.0,0,Excellent,Excellent,1.0,0.25,0.25000000000000006
500000005,0.0,1,Good,Good,1.0,0.25,0.25000000000000006
500000005,0.0,2,Fair,Excellent,0.0,0.0,0.0
500000005,0.0,3,Poor,Excellent,0.0,0.0,0.0
500000005,1.0,0,Lectures,Laptop,0.0,0.0,0.0
500000005,1.0,1,Assignments,Laptop,0.0,0.0,0.0
500000005,1.0,2,Group discussions,Laptop,0.0,0.0,0.0
500000005,1.0,3,Other (please specify),Laptop,0.0,0.0,0.0
500000005,3.0,0,Excellent,Project,0.0,0.0,0.0
500000005,3.0,1,Good,Project,0.0,0.0,0.0
500000005,3.0,2,Fair,Project,0.0,0.0,0.0
500000005,3.0,3,Poor,Project,0.0,0.0,0.0
500000005,4.0,0,More hands-on activities,Health insurance,0.0,0.0,0.0
