QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1173005,0.0,0,Very satisfied,Very often,0.1861648705529516,0.031027478425491934,0.005776226504666205
1173005,0.0,1,Somewhat satisfied,Always,0.0,0.0,0.0
1173005,0.0,2,Neutral,Always,0.0,0.0,0.0
1173005,0.0,3,Somewhat dissatisfied,Always,0.0,0.0,0.0
1173005,0.0,4,Very dissatisfied,Very often,0.1861648705529516,0.031027478425491934,0.005776226504666205
1173005,1.0,0,Job responsibilities,Working with Teammates,0.0,0.0,0.0
1173005,1.0,1,Work-life balance,Working with Teammates,0.0,0.0,0.0
1173005,1.0,2,Colleagues and teamwork,Coaching and Mentoring,0.135315205395163,0.022552534232527167,0.0030517008018558587
1173005,1.0,3,Manager and leadership,Coaching and Mentoring,0.135315205395163,0.022552534232527167,0.0030517008018558587
1173005,1.0,4,Other (please specify),Working with Teammates,0.0,0.0,0.0
1213249,0.0,0,Excellent,0: Ineffective - The training had no positive impact on the employee's skills or performance. ,0.0,0.0,0.0
1213249,0.0,1,Good,0: Ineffective - The training had no positive impact on the employee's skills or performance. ,0.0,0.0,0.0
1213249,0.0,2,Fair,0: Ineffective - The training had no positive impact on the employee's skills or performance. ,0.0,0.0,0.0
1213249,0.0,3,Poor,0: Ineffective - The training had no positive impact on the employee's skills or performance. ,0.0,0.0,0.0
500000003,0.0,0,Very Satisfied,Agree,0.0,0.0,0.0
500000003,0.0,1,Somewhat Satisfied,Agree,0.0,0.0,0.0
500000003,0.0,2,Neutral,Agree,0.0,0.0,0.0
500000003,0.0,3,Somewhat Dissatisfied,Agree,0.0,0.0,0.0
500000003,0.0,4,Very Dissatisfied,Agree,0.0,0.0,0.0
500000003,1.0,0,Recognition,Agree,0.0,0.0,0.0
500000003,1.0,1,Autonomy,Agree,0.0,0.0,0.0
500000003,1.0,2,Sense of Accomplishment,Agree,0.0,0.0,0.0
500000003,1.0,3,Opportunities for Growth,Agree,0.0,0.0,0.0
500000003,1.0,4,Other,Agree,0.0,0.0,0.0
500000003,2.0,0,Very Easy,Agree,0.0,0.0,0.0
500000003,2.0,1,Somewhat Easy,Agree,0.0,0.0,0.0
500000003,2.0,2,Neutral,Agree,0.0,0.0,0.0
500000003,2.0,3,Somewhat Difficult,Agree,0.0,0.0,0.0
500000003,2.0,4,Very Difficult,Agree,0.0,0.0,0.0
500000003,3.0,0,Lack of Resources,Agree,0.0,0.0,0.0
500000003,3.0,1,Insufficient Training,Agree,0.0,0.0,0.0
500000003,3.0,2,Poor Communication,Agree,0.0,0.0,0.0
500000003,3.0,3,Unclear Expectations,Agree,0.0,0.0,0.0
500000003,3.0,4,Other,Agree,0.0,0.0,0.0
500000003,4.0,0,Very Effective,Sales,0.0,0.0,0.0
500000003,4.0,1,Somewhat Effective,Sales,0.0,0.0,0.0
500000003,4.0,2,Neutral,Sales,0.0,0.0,0.0
500000003,4.0,3,Somewhat Ineffective,Sales,0.0,0.0,0.0
500000003,4.0,4,Very Ineffective,Sales,0.0,0.0,0.0
500000003,5.0,0,Taking on More Responsibilities,More than 2 years,0.1074823381273985,0.026870584531849626,0.0028881132523331057
500000003,5.0,1,Developing New Skills,In 6 Months,0.0,0.0,0.0
500000003,5.0,2,Mentoring Others,In 6 Months,0.0,0.0,0.0
