QUESTIONNAIRE_ID,ASW_BLEU_SCORE_MEAN,ASW_BLEU_SCORE_VAR,QST_BLEU_SCORE_MEAN,QST_BLEU_SCORE_VAR
1146002,,,,
1146004,,,,
1173001,,,,
1173002,,,,
1173003,,,,
1173004,,,,
1173005,0.06429601518962291,0.007177261331735839,0.12416868656463251,0.003073444681193704
1213249,0.0,0.0,0.21330950797009474,0.048650140594878696
1433792,,,,
5100002,,,,
5100003,,,,
500000002,,,,
500000003,0.003582744604246617,0.0003850817669777474,0.05062826008743329,0.0011884836420289614
500000005,0.15384615384615385,0.141025641025641,0.10600063242856184,0.0035786898801515366
500100002,,,,
500100003,,,,
500100004,,,,
500100005,,,,
500100006,,,,
500100007,,,,
500100008,,,,
500100009,0.013789651501419083,0.00570463465591769,0.09325648619563423,0.0010559647190802753
500100010,,,,
500100011,,,,
500100012,0.0,0.0,0.11788978961379559,0.0019563874461464093
500100013,,,,
500100014,0.0,0.0,0.12709709402479613,0.0030846082993448275
500100015,,,,
500100016,,,,
500100017,,,,
500100018,,,,
500100019,,,,
500100020,,,,
500100021,,,,
500100022,,,,
500100023,,,,
500100024,,,,
500100025,,,,
500100026,,,,
500100027,,,,
500100028,,,,
500100029,,,,
500100030,,,,
500100031,,,,
500100032,,,,
500100033,,,,
500100034,,,,
500100035,,,,
500100036,,,,
500100037,,,,
500100038,,,,
500100039,,,,
500100040,,,,
500100041,,,,
500100042,,,,
500100043,,,,
500100044,,,,
500100045,,,,
500100046,,,,
500100047,0.03384815828235484,0.005671204204581366,0.16225178815288704,0.0038474949420874535
500100048,,,,
500100049,,,,
500100050,,,,
500100051,0.006765760269758151,0.0009155102405567578,0.07445980254611649,0.001744647478057042
500100052,0.03547847548309368,0.0033207487012895135,0.11682170887956736,0.010655496152830193
500100053,,,,
500100054,0.03350744906736625,0.003195339554757047,0.06934922053430459,0.005264578216941727
500100055,0.0,0.0,0.29383748634476253,0.04379675411118037
500100056,,,,
500100057,,,,
500100058,,,,
500100059,,,,
500100060,,,,
500100061,,,,
500100062,,,,
500100063,0.0,0.0,0.22498529347914764,0.0027192838944275774
500100064,,,,
500100065,,,,
500100066,,,,
