QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 1 column 2154 (char 2153)",-1,-1,0,0,0,-1,0,0
1146004,True,False,"Expecting ',' delimiter: line 1 column 2048 (char 2047)",-1,-1,0,0,0,-1,0,0
1173001,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173002,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 1 column 1780 (char 1779)",-1,-1,0,0,0,-1,0,0
1173004,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173005,False,True,,1,-1,0,4,0,-1,4.0,-1.0
1213249,False,True,,1,-1,0,2,0,-1,4.0,-2.0
1433792,True,False,Unterminated string starting at: line 1 column 15704 (char 15703),-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 281 column 9 (char 7916)",-1,-1,0,0,0,-1,0,0
5100003,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500000002,True,False,"Expecting ',' delimiter: line 356 column 5 (char 9570)",-1,-1,0,0,0,-1,0,0
500000003,False,True,,1,-1,0,8,0,-1,5.0,-3.0
500000005,False,True,,1,-1,0,5,0,-1,3.4,0.3999999999999999
500100002,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100003,True,False,"Expecting ',' delimiter: line 1 column 2173 (char 2172)",-1,-1,0,0,0,-1,0,0
500100004,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100005,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100006,True,False,"Expecting ',' delimiter: line 1 column 3562 (char 3561)",-1,-1,0,0,0,-1,0,0
500100007,True,False,"Expecting ',' delimiter: line 1 column 4343 (char 4342)",-1,-1,0,0,0,-1,0,0
500100008,True,False,'_TF_QUESTIONS',10,-1,0,0,0,-1,0,0
500100009,False,True,,1,-1,0,7,0,-1,5.0,-0.8571428571428568
500100010,True,False,'_TF_QUESTIONS',10,-1,0,0,0,-1,0,0
500100011,True,False,Unterminated string starting at: line 565 column 23 (char 19575),-1,-1,0,0,0,-1,0,0
500100012,False,True,,1,-1,0,5,0,-1,5.0,-0.7999999999999998
500100013,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100014,False,True,,1,-1,0,10,0,-1,5.0,-1.7999999999999998
500100015,True,False,"Expecting ',' delimiter: line 1 column 1774 (char 1773)",-1,-1,0,0,0,-1,0,0
500100016,True,False,"Expecting ',' delimiter: line 1 column 2109 (char 2108)",-1,-1,0,0,0,-1,0,0
500100017,True,False,Unterminated string starting at: line 1 column 18855 (char 18854),-1,-1,0,0,0,-1,0,0
500100018,True,False,Unterminated string starting at: line 1 column 17150 (char 17149),-1,-1,0,0,0,-1,0,0
500100019,True,False,"Expecting ',' delimiter: line 1 column 2583 (char 2582)",-1,-1,0,0,0,-1,0,0
500100020,True,False,"Expecting ',' delimiter: line 1 column 2056 (char 2055)",-1,-1,0,0,0,-1,0,0
500100021,True,False,"Expecting ',' delimiter: line 1 column 2233 (char 2232)",-1,-1,0,0,0,-1,0,0
500100022,True,False,"Expecting ',' delimiter: line 1 column 3039 (char 3038)",-1,-1,0,0,0,-1,0,0
500100023,True,False,Expecting property name enclosed in double quotes: line 1 column 437 (char 436),-1,-1,0,0,0,-1,0,0
500100024,True,False,Expecting property name enclosed in double quotes: line 1 column 477 (char 476),-1,-1,0,0,0,-1,0,0
500100025,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100026,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100027,True,False,"Expecting ',' delimiter: line 356 column 5 (char 9592)",-1,-1,0,0,0,-1,0,0
500100028,True,False,"Expecting ',' delimiter: line 1 column 2220 (char 2219)",-1,-1,0,0,0,-1,0,0
500100029,True,False,"Expecting ',' delimiter: line 1 column 2355 (char 2354)",-1,-1,0,0,0,-1,0,0
500100030,True,False,"Expecting ',' delimiter: line 1 column 2065 (char 2064)",-1,-1,0,0,0,-1,0,0
500100031,True,False,"Expecting ',' delimiter: line 1 column 2364 (char 2363)",-1,-1,0,0,0,-1,0,0
500100032,True,False,"Expecting ',' delimiter: line 1 column 2720 (char 2719)",-1,-1,0,0,0,-1,0,0
500100033,True,False,"Expecting ',' delimiter: line 1 column 2206 (char 2205)",-1,-1,0,0,0,-1,0,0
500100034,True,False,"Expecting ',' delimiter: line 1 column 2693 (char 2692)",-1,-1,0,0,0,-1,0,0
500100035,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100036,True,False,"Expecting ',' delimiter: line 1 column 2284 (char 2283)",-1,-1,0,0,0,-1,0,0
500100037,True,False,"Expecting ',' delimiter: line 1 column 4465 (char 4464)",-1,-1,0,0,0,-1,0,0
500100038,True,False,"Expecting ',' delimiter: line 1 column 2388 (char 2387)",-1,-1,0,0,0,-1,0,0
500100039,True,False,Unterminated string starting at: line 1 column 18712 (char 18711),-1,-1,0,0,0,-1,0,0
500100040,True,False,"Expecting ',' delimiter: line 1 column 2143 (char 2142)",-1,-1,0,0,0,-1,0,0
500100041,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100042,True,False,"Expecting ',' delimiter: line 1 column 3216 (char 3215)",-1,-1,0,0,0,-1,0,0
500100043,True,False,"Expecting ',' delimiter: line 1 column 1735 (char 1734)",-1,-1,0,0,0,-1,0,0
500100044,True,False,"Expecting ',' delimiter: line 1 column 1472 (char 1471)",-1,-1,0,0,0,-1,0,0
500100045,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100046,True,False,"Expecting ',' delimiter: line 1 column 1815 (char 1814)",-1,-1,0,0,0,-1,0,0
500100047,False,True,,1,-1,0,5,0,-1,4.0,-1.4
500100048,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100049,True,False,"Expecting ',' delimiter: line 1 column 2945 (char 2944)",-1,-1,0,0,0,-1,0,0
500100050,True,False,"Expecting ',' delimiter: line 1 column 2282 (char 2281)",-1,-1,0,0,0,-1,0,0
500100051,False,True,,1,-1,0,6,0,-1,5.0,-2.0
500100052,False,True,,1,-1,0,7,0,-1,2.7142857142857144,1.1428571428571428
500100053,True,False,"""['DISPLAY_ORDER'] not in index""",1,-1,0,0,0,-1,0,0
500100054,False,True,,1,-1,0,7,0,-1,2.7142857142857144,1.0
500100055,False,True,,1,-1,0,6,0,-1,3.5,1.166666666666667
500100056,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100057,True,False,Unterminated string starting at: line 1 column 16691 (char 16690),-1,-1,0,0,0,-1,0,0
500100058,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100059,True,False,"Expecting ',' delimiter: line 1 column 2342 (char 2341)",-1,-1,0,0,0,-1,0,0
500100060,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100061,True,False,"Expecting ',' delimiter: line 149 column 5 (char 7611)",-1,-1,0,0,0,-1,0,0
500100062,True,False,"""['DISPLAY_ORDER'] not in index""",1,-1,0,0,0,-1,0,0
500100063,False,True,,1,-1,0,6,0,-1,4.666666666666667,0.16666666666666607
500100064,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100065,True,False,"Expecting ',' delimiter: line 1 column 1938 (char 1937)",-1,-1,0,0,0,-1,0,0
500100066,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
